"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"1481","목욕장업","11_44_01_P","3340000","3340000-202-1989-01022","19890428","","03","폐업","02","폐업","20051130","","","","051 2637979","345.04","604840","부산광역시 사하구 장림동 285-10번지","","","본동","20060221000000","I","2018-08-31 23:59:59.0","공동탕업","380300.592449249","177160.703265299","공동탕업","4","","2","3","","","","","2","N","","","","","","","","","","","N",
"1482","목욕장업","11_44_01_P","3340000","3340000-202-1994-01025","19941219","","03","폐업","02","폐업","20071119","","","","051 2656311","304.04","604845","부산광역시 사하구 장림동 616-8번지","","","천호탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","379755.349026679","177325.304249748","공동탕업","4","","","","","","","","2","N","","","","","","","","","","","N",
"1483","목욕장업","11_44_01_P","3340000","3340000-202-1997-00680","19970709","","03","폐업","02","폐업","20050115","","","","051 2069550","492.92","604851","부산광역시 사하구 하단동 492-2번지","","","대우 아그리파 대중탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","379052.480675244","181034.181864204","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1484","목욕장업","11_44_01_P","3340000","3340000-202-1995-00681","19950612","","03","폐업","02","폐업","19990907","","","","051",".00","604851","부산광역시 사하구 하단동 487-4번지","","","에덴 한증막","20030409000000","I","2018-08-31 23:59:59.0","한증막업","378831.167285275","180909.366686349","한증막업","","","","","","","","","","N","","","","","","","","","","","N",
"1485","목욕장업","11_44_01_P","3340000","3340000-202-1987-00365","19870516","","03","폐업","02","폐업","20140929","","","","051 2925668","150.22","604813","부산광역시 사하구 괴정동 658-4번지","부산광역시 사하구 괴정로164번길 16 (괴정동)","49406","록천탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","380400.825115799","179411.089731665","공동탕업","3","","1","1","","","","","2","N","","","","","","","","","","","N",
"1486","목욕장업","11_44_01_P","3340000","3340000-202-1978-00420","19780201","","03","폐업","02","폐업","20161229","","","","051 2913946","364.79","604831","부산광역시 사하구 당리동 349-5번지","부산광역시 사하구 마하로31번길 13 (당리동)","49331","금강탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","380616.977248509","180007.848683812","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1487","목욕장업","11_44_01_P","3340000","3340000-202-1981-00422","19811113","","03","폐업","02","폐업","20160331","","","","051 2939293","352.43","604830","부산광역시 사하구 당리동 325-20번지","부산광역시 사하구 제석로18번길 61 (당리동)","49411","사하온천","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","380022.94150700000","180286.31409600000","공동탕업","","","","","","","","","2","N","","","","","","","","","","","N",
"1488","목욕장업","11_44_01_P","3340000","3340000-202-1974-00259","19741119","","03","폐업","02","폐업","20030101","","","","051 2910983","211.90","604808","부산광역시 사하구 괴정동 175번지","","","대림탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1489","목욕장업","11_44_01_P","3340000","3340000-202-1980-00260","19801128","","03","폐업","02","폐업","20080525","","","","051 2029555","214.61","604807","부산광역시 사하구 괴정동 354-124번지","","","대티온천","20031125000000","I","2018-08-31 23:59:59.0","공동탕업","382502.854546704","179961.521917662","공동탕업","4","1","2","3","","","","","2","N","","","","","자가","","","","","","N",
"1490","목욕장업","11_44_01_P","3340000","3340000-202-1982-00261","19820920","","03","폐업","02","폐업","20141031","","","","051 2059200","494.56","604807","부산광역시 사하구 괴정동 379-1번지","부산광역시 사하구 사리로8번길 14 (괴정동)","49352","천지탕","20031125000000","I","2018-08-31 23:59:59.0","공동탕업","382320.139619564","179805.674572311","공동탕업","2","","1","2","","","","","2","N","","","","","자가","","","","","","N",
"1491","목욕장업","11_44_01_P","3340000","3340000-202-1989-00262","19890125","","03","폐업","02","폐업","20100525","","","","051 2931559","299.52","604808","부산광역시 사하구 괴정동 193-17번지","","","산수탕","20031125000000","I","2018-08-31 23:59:59.0","공동탕업","382802.545067007","180444.660514992","공동탕업","4","1","2","3","","","","","2","N","","","","","자가","","","","","","N",
"1492","목욕장업","11_44_01_P","3340000","3340000-202-1974-00307","19740320","","03","폐업","02","폐업","20210924","","","","051 2915254","211.68","604809","부산광역시 사하구 괴정동 268-7","부산광역시 사하구 낙동대로179번길 8 (괴정동)","49350","신촌온천","20210924162444","U","2021-09-26 02:40:00.0","공동탕업","382006.225432614","179823.431762849","공동탕업","0","0","0","0","0","0","0","0","2","N","0","","","","임대","0","0","0","0","0","N",
"1493","목욕장업","11_44_01_P","3340000","3340000-202-1998-00312","19981008","","03","폐업","02","폐업","19990608","","","","051 2056611",".00","604811","부산광역시 사하구 괴정동 477-2번지","","","영남가족탕","20030409000000","I","2018-08-31 23:59:59.0","목욕장업 기타","381753.509588417","179296.177935356","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1494","목욕장업","11_44_01_P","3340000","3340000-202-1988-00046","19880922","","03","폐업","02","폐업","19990504","","","","051 3124495",".00","604812","부산광역시 사하구 괴정동 484-4번지","","","통일탕","20030329000000","I","2018-08-31 23:59:59.0","목욕장업 기타","381700.609088258","179353.214511638","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1495","목욕장업","11_44_01_P","3340000","3340000-202-1969-01321","19690628","","03","폐업","02","폐업","20130408","","","","051 2918488","102.96","604803","부산광역시 사하구 감천동 36-6번지","","","감천탕","20030605000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1496","목욕장업","11_44_01_P","3340000","3340000-202-1982-01325","19821223","","03","폐업","02","폐업","20030226","","","","051 2021128","272.50","604804","부산광역시 사하구 감천동 393-11번지","","","낙원탕","20030409000000","I","2018-08-31 23:59:59.0","공동탕업","382813.1212292","178150.365526415","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1497","목욕장업","11_44_01_P","3340000","3340000-202-2018-00001","20181219","","03","폐업","02","폐업","20200820","","","","051 261 4500","943.89","604040","부산광역시 사하구 장림동 1151 사하장림역스마트W아파트 B01호","부산광역시 사하구 장림번영로104번길 10, 지하1층 B01호 (장림동, 사하장림역스마트W아파트)","49465","W 사우나","20200820164847","U","2020-08-22 02:40:00.0","공동탕업","380184.728683166","177449.877783787","공동탕업","20","1","","","1","1","0","0","2","Y","0","","","","임대","0","2","1","0","0","N",
"1498","목욕장업","11_44_01_P","3350000","3350000-202-1972-00959","19720211","","03","폐업","02","폐업","20150208","","","","051 5131801","462.46","609839","부산광역시 금정구 장전동 680-30번지","부산광역시 금정구 장전로 17 (장전동)","","부산탕","20120130113451","I","2018-08-31 23:59:59.0","공동탕업","389916.618925","194060.499157","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1499","목욕장업","11_44_01_P","3350000","3350000-202-1997-01018","19970418","","03","폐업","02","폐업","20000925","","","","051",".00","609808","부산광역시 금정구 금사동 388-8번지","","","옥천탕","20000925000000","I","2018-08-31 23:59:59.0","공동탕업","392162.245519464","193262.642228524","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1500","목욕장업","11_44_01_P","3350000","3350000-202-2002-00004","20020721","","03","폐업","02","폐업","20121115","","","","051 5084188","913.01","609843","부산광역시 금정구 청룡동 39-14번지","부산광역시 금정구 남산냇길 111 (청룡동)","46201","금정탕","20120130133922","I","2018-08-31 23:59:59.0","공동탕업","389932.693813134","199499.913026735","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1501","목욕장업","11_44_01_P","3350000","3350000-202-2001-01022","20011126","","03","폐업","02","폐업","20070820","","","","","","609801","부산광역시 금정구 구서동 199-1번지","","","보경탕","20080107171151","I","2018-08-31 23:59:59.0","공동탕업","390447.480686504","197136.321181753","공동탕업","","","","","","","","","","N","","","","","임대","","","","","","N",
"1502","목욕장업","11_44_01_P","3350000","3350000-202-2003-00002","20030324","","03","폐업","02","폐업","20080506","","","","051 5142654","609.59","609811","부산광역시 금정구 남산동 55-1번지","","","궁전탕찜질방","20060808000000","I","2018-08-31 23:59:59.0","공동탕업","390281.351067732","198690.948047617","공동탕업","5","1","2","4","","","","","","N","","","","","","","","","","","N",
"1503","목욕장업","11_44_01_P","3350000","3350000-202-1989-00990","19891127","","03","폐업","02","폐업","20110322","","","","051 5258967","306.42","609831","부산광역시 금정구 서동 212-5번지","","","녹수탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","391648.132408623","192391.977338497","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1504","목욕장업","11_44_01_P","3350000","3350000-202-1993-01002","19930820","","03","폐업","02","폐업","20051017","","","","051 5272245","359.20","609831","부산광역시 금정구 서동 236-4번지","","","해림탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","391773.19454802","192337.620767284","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1505","목욕장업","11_44_01_P","3350000","3350000-202-1989-00991","19891216","","03","폐업","02","폐업","20090604","","","","051 5812719","466.70","609813","부산광역시 금정구 남산동 24-3번지","","","팔송탕","20080529110724","I","2018-08-31 23:59:59.0","공동탕업","390288.883446807","198889.791316859","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1506","목욕장업","11_44_01_P","3350000","3350000-202-1985-00983","19851106","","03","폐업","02","폐업","20171214","","","","051 5084684","297.80","609843","부산광역시 금정구 청룡동 22-13번지","부산광역시 금정구 중앙대로 2125 (청룡동)","","신신탕","20171214141434","I","2018-08-31 23:59:59.0","공동탕업","390302.313468423","199201.613372237","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1507","목욕장업","11_44_01_P","3350000","3350000-202-2004-00005","20040831","","03","폐업","02","폐업","20180604","","","","051 5138386","594.27","609841","부산광역시 금정구 장전동 594-44번지","부산광역시 금정구 금강로 173-5 (장전동)","46299","백록담목욕","20180604092248","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","389415.183109927","193623.812992043","공동탕업+찜질시설서비스영업","5","1","2","4","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1508","목욕장업","11_44_01_P","3350000","3350000-202-1982-00951","19820310","","03","폐업","02","폐업","20150330","","","","051 512 1921","139.00","609823","부산광역시 금정구 부곡동 296-38번지","부산광역시 금정구 서부곡로16번길 42 (부곡동)","46272","보성탕","20120130114831","I","2018-08-31 23:59:59.0","공동탕업","390295.056998659","194093.753032276","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1509","목욕장업","11_44_01_P","3350000","3350000-202-1986-00978","19861217","","03","폐업","02","폐업","20170613","","","","051 5130033","421.88","609801","부산광역시 금정구 구서동 175-10번지","부산광역시 금정구 두실로7번길 79 (구서동)","","부용탕","20170613140706","I","2018-08-31 23:59:59.0","공동탕업","390188.158181263","197286.793619114","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1510","목욕장업","11_44_01_P","3350000","3350000-202-1995-01008","19950418","","03","폐업","02","폐업","20060303","","","","051 5159005","441.80","609807","부산광역시 금정구 구서동 574-0번지","","","태림탕","20040916000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1511","목욕장업","11_44_01_P","3350000","3350000-202-1981-00972","19810929","","03","폐업","02","폐업","20041210","","","","051 5129144","188.34","609806","부산광역시 금정구 구서동 470-11번지","","","백수탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","389936.804312695","195790.312206128","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1512","목욕장업","11_44_01_P","3350000","3350000-202-1988-00988","19881224","","03","폐업","02","폐업","20110113","","","","051 5133336","334.38","609811","부산광역시 금정구 남산동 91-8번지","","","유림탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","390303.583161718","198488.210187212","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1513","목욕장업","11_44_01_P","3350000","3350000-202-2003-00003","20030821","","03","폐업","02","폐업","20191217","","","","051514 3306","473.20","609839","부산광역시 금정구 장전동 334-61번지","부산광역시 금정구 장전로 33-11 (장전동)","46297","건강탕","20191217100726","U","2019-12-19 02:40:00.0","공동탕업","389768.731209534","194077.416307144","공동탕업","0","0","2","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1514","목욕장업","11_44_01_P","3350000","3350000-202-1991-00997","19910429","","03","폐업","02","폐업","20051017","","","","051 5162472","361.00","609825","부산광역시 금정구 부곡동 724-1번지","","","한성탕","20040414000000","I","2018-08-31 23:59:59.0","목욕장업 기타","390661.899461182","193470.604689404","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1515","목욕장업","11_44_01_P","3350000","3350000-202-1984-00975","19840127","","03","폐업","02","폐업","20031013","","","","051 5127237","243.50","609802","부산광역시 금정구 구서동 162-1번지","","","금정탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","390180.219472749","197658.541561396","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1516","목욕장업","11_44_01_P","3350000","3350000-202-1987-00969","19871002","","03","폐업","02","폐업","20130424","","","","051 5133567","329.80","609837","부산광역시 금정구 장전동 129-22번지","부산광역시 금정구 수림로71번길 2 (장전동)","46281","은하탕","20120130130404","I","2018-08-31 23:59:59.0","공동탕업","389677.211705756","195380.377487146","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1517","목욕장업","11_44_01_P","3350000","3350000-202-1996-01011","19961112","","03","폐업","02","폐업","20200727","","","","051 5814869","362.30","609838","부산광역시 금정구 장전동 384-3","부산광역시 금정구 금정로119번길 17 (장전동)","46285","금수탕","20200727172921","U","2020-07-29 02:40:00.0","공동탕업","389869.158003401","194883.886168686","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1518","목욕장업","11_44_01_P","3350000","3350000-202-1990-00992","19900108","","03","폐업","02","폐업","20151228","","","","051 5121410","182.85","609824","부산광역시 금정구 부곡동 369-12번지","부산광역시 금정구 부곡로18번안길 54 (부곡동)","","옥천탕","20140509094505","I","2018-08-31 23:59:59.0","공동탕업","390170.683797","193239.22988","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1519","목욕장업","11_44_01_P","3350000","3350000-202-1997-01014","19971024","","03","폐업","02","폐업","20110713","","","","051 5820545","437.32","609837","부산광역시 금정구 장전동 130-17번지","","","새장전탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","389676.690389122","195216.055655017","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1520","목욕장업","11_44_01_P","3350000","3350000-202-1973-00947","19730705","","03","폐업","02","폐업","20080814","","","","051 5824770","237.60","609820","부산광역시 금정구 부곡동 217-9번지","","","기찰탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","390447.369536748","195237.607477813","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1521","목욕장업","11_44_01_P","3350000","3350000-202-1980-00948","19801205","","03","폐업","02","폐업","20100405","","","","051 5129892","273.31","609822","부산광역시 금정구 부곡동 282-32번지","","","최신탕","20080201160842","I","2018-08-31 23:59:59.0","공동탕업","390596.078324797","194071.456154355","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1522","목욕장업","11_44_01_P","3350000","3350000-202-1973-00940","19730825","","03","폐업","02","폐업","20220617","","","","","142.56","609830","부산광역시 금정구 서동 338-2","부산광역시 금정구 서동시장뒷길 13 (서동)","46320","서동탕","20220617172739","U","2022-06-19 02:40:00.0","공동탕업","391368.937676701","192721.754292512","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1523","목욕장업","11_44_01_P","3350000","3350000-202-1987-00946","19870523","","03","폐업","02","폐업","20050926","","","","051 5186425","123.35","609824","부산광역시 금정구 부곡동 889-27번지","","","백설탕","20030609000000","I","2018-08-31 23:59:59.0","공동탕업","389924.258692326","192966.139064562","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1524","목욕장업","11_44_01_P","3350000","3350000-202-1981-00981","19811230","","03","폐업","02","폐업","20060421","","","","051 5188206","198.00","609813","부산광역시 금정구 남산동 320-5번지","","","해성탕","20040727000000","I","2018-08-31 23:59:59.0","공동탕업","389957.639549399","198878.435782966","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1525","목욕장업","11_44_01_P","3350000","3350000-202-1998-01017","19980203","","03","폐업","02","폐업","20040714","","","","051 5295267",".00","609858","부산광역시 금정구 서동 117-10번지","","","금사탕","20040414000000","I","2018-08-31 23:59:59.0","목욕장업 기타","392036.779310411","193067.709487253","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1526","목욕장업","11_44_01_P","3350000","3350000-202-2000-01020","20020903","","03","폐업","02","폐업","20160401","","","","051 5184757","718.42","609815","부산광역시 금정구 남산동 970-4번지","부산광역시 금정구 금샘로 551 (남산동)","46234","금샘은옥찜질사우나","20130125151917","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","389637.239394283","198905.03282925","공동탕업+찜질시설서비스영업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1527","목욕장업","11_44_01_P","3350000","3350000-202-1981-00943","19811212","","03","폐업","02","폐업","20190226","","","","051 5269868","202.92","609832","부산광역시 금정구 서동 299-3번지","부산광역시 금정구 서명로 9 (서동)","46327","국일탕","20190227095937","U","2019-03-01 02:40:00.0","공동탕업","391345.971780953","192550.197358815","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1528","목욕장업","11_44_01_P","3350000","3350000-202-1995-01009","19951104","","03","폐업","02","폐업","20060817","","","","051 5084450","187.60","609843","부산광역시 금정구 청룡동 39-1번지","","","도원한증막","20021026000000","I","2018-08-31 23:59:59.0","한증막업","389890.94444785","199517.305479489","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1529","목욕장업","11_44_01_P","3350000","3350000-202-1987-00987","19871230","","03","폐업","02","폐업","20190903","","","","051 5155652","279.99","609814","부산광역시 금정구 남산동 105-30번지","부산광역시 금정구 중앙대로2035번길 22 (남산동)","46224","낙원탕","20190903180631","U","2019-09-05 02:40:00.0","공동탕업","390237.021070886","198337.34128015","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1530","목욕장업","11_44_01_P","3350000","3350000-202-1974-00965","19740511","","03","폐업","02","폐업","20101230","","","","051 5824953","338.72","609842","부산광역시 금정구 장전동 629-17번지","","","동영탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","389561.79962928","193904.94245104","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1531","목욕장업","11_44_01_P","3350000","3350000-202-1981-00934","19811111","","03","폐업","02","폐업","20041101","","","","051 5172435","291.80","609849","부산광역시 금정구 서동 201-6번지","","","화신탕","20030609000000","I","2018-08-31 23:59:59.0","공동탕업","391598.565657966","192519.255679558","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1532","목욕장업","11_44_01_P","3350000","3350000-202-1994-01006","19940917","","03","폐업","02","폐업","20051017","","","","051 5225995","358.00","609850","부산광역시 금정구 서동 207-10번지","","","해수탕","20030610000000","I","2018-08-31 23:59:59.0","공동탕업","391940.567764288","192725.01744431","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1533","목욕장업","11_44_01_P","3350000","3350000-202-1988-00961","19880808","","03","폐업","02","폐업","20120910","","","","051 5828506","218.31","609840","부산광역시 금정구 장전동 352-2번지","","","소정탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1534","목욕장업","11_44_01_P","3350000","3350000-202-2002-00001","20011204","","03","폐업","02","폐업","20051019","","","","051 5133672","323.00","609841","부산광역시 금정구 장전동 538-1번지","","","한신탕","20040414000000","I","2018-08-31 23:59:59.0","목욕장업 기타","389544.989113421","193974.688221248","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1535","목욕장업","11_44_01_P","3350000","3350000-202-1990-00996","19901219","","03","폐업","02","폐업","20050708","","","","051 5286595","353.47","609410","부산광역시 금정구 금사동 117-1번지 ,2","","","덕청탕","20030106000000","I","2018-08-31 23:59:59.0","공동탕업","392593.45635858","192785.636773847","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1536","목욕장업","11_44_01_P","3350000","3350000-202-1983-00973","19830208","","03","폐업","02","폐업","20190226","","","","051 5823525","225.70","609804","부산광역시 금정구 구서동 201-5번지","부산광역시 금정구 중앙대로1893번길 24 (구서동)","46230","은해탕","20190227100517","U","2019-03-01 02:40:00.0","공동탕업","390130.661722257","196916.498616971","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1537","목욕장업","11_44_01_P","3350000","3350000-202-1992-01001","19920227","","03","폐업","02","폐업","20121010","","","","051 5164498","671.31","609814","부산광역시 금정구 남산동 124-17번지","부산광역시 금정구 금강로 638 (남산동)","46224","학산탕","20120130131850","I","2018-08-31 23:59:59.0","공동탕업","390018.709946405","198098.958794347","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1538","목욕장업","11_44_01_P","3350000","3350000-202-1985-00963","19851221","","03","폐업","02","폐업","20040427","","","","051 5129797","339.32","609842","부산광역시 금정구 장전동 601-9번지","","","삼호탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","389595.93063236","193596.364898518","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1539","목욕장업","11_44_01_P","3350000","3350000-202-2003-00001","20030120","","03","폐업","02","폐업","20051017","","","","051 5583104",".00","609824","부산광역시 금정구 부곡동 386-21번지","","","진수탕","20040414000000","I","2018-08-31 23:59:59.0","목욕장업 기타","390178.752022973","193311.377979454","목욕장업 기타","","","","","","","","","","N","","","","","","","","","","","N",
"1540","목욕장업","11_44_01_P","3350000","3350000-202-1985-00976","19850126","","03","폐업","02","폐업","20160701","","","","051 5817447","268.98","609854","부산광역시 금정구 구서동 86-52번지","부산광역시 금정구 수림로50번길 176 (구서동)","46243","정수탕","20131018155736","I","2018-08-31 23:59:59.0","공동탕업","390183.583670702","196197.029647749","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1541","목욕장업","11_44_01_P","3350000","3350000-202-1990-00993","19900327","","03","폐업","02","폐업","20190226","","","","051 5186789","337.68","609826","부산광역시 금정구 부곡동 333-4번지","부산광역시 금정구 동현로16번길 15 (부곡동)","","효성탕","20190227100310","U","2019-03-01 02:40:00.0","공동탕업","390211.276771881","193482.087889916","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1542","목욕장업","11_44_01_P","3350000","3350000-202-1970-00964","19700416","","03","폐업","02","폐업","20120907","","","","051 5822828","194.42","609842","부산광역시 금정구 장전동 635-2번지","부산광역시 금정구 금정로19번길 13 (장전동)","46297","영신탕","20120904095407","I","2018-08-31 23:59:59.0","공동탕업","389743.708868307","193898.98769784","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1543","목욕장업","11_44_01_P","3350000","3350000-202-1980-00971","19801210","","03","폐업","02","폐업","20031128","","","","051 5129507","234.34","609804","부산광역시 금정구 구서동 251-24번지","","","태양탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","389966.426398582","196676.597129631","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1544","목욕장업","11_44_01_P","3350000","3350000-202-1991-00998","19910629","","03","폐업","02","폐업","20000925","","","","051 5226793","250.56","609808","부산광역시 금정구 금사동 388-8번지","","","옥천탕","20000925000000","I","2018-08-31 23:59:59.0","공동탕업","392162.245519464","193262.642228524","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1545","목욕장업","11_44_01_P","3350000","3350000-202-1983-00944","19830203","","03","폐업","02","폐업","20051017","","","","051 5263739","213.60","609848","부산광역시 금정구 서동 177-2번지","","","유림탕","19990302000000","I","2018-08-31 23:59:59.0","공동탕업","391423.169101729","192825.205989413","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1546","목욕장업","11_44_01_P","3350000","3350000-202-1976-00942","19761120","","03","폐업","02","폐업","20190226","","","","051 5274233","152.97","609850","부산광역시 금정구 서동 207-4번지","부산광역시 금정구 서동로 193-10 (서동)","","상록탕","20190227100124","U","2019-03-01 02:40:00.0","공동탕업","391872.053565677","192638.397569512","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1547","목욕장업","11_44_01_P","3350000","3350000-202-1991-00999","19911018","","03","폐업","02","폐업","20201111","","","","051 5161465","246.20","609816","부산광역시 금정구 남산동 987-2","부산광역시 금정구 남산로 41 (남산동)","46223","남산탕","20201111170012","U","2020-11-13 02:40:00.0","공동탕업","389903.947940016","198389.566723254","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1548","목욕장업","11_44_01_P","3350000","3350000-202-1993-01003","19930924","","03","폐업","02","폐업","20051017","","","","051 5272245","","609831","부산광역시 금정구 서동 236-4번지","","","해림탕","20050415000000","I","2018-08-31 23:59:59.0","공동탕업","391773.19454802","192337.620767284","공동탕업","","","","","","","","","","N","","","","","자가","","","","","","N",
"1549","목욕장업","11_44_01_P","3350000","3350000-202-2004-00002","20040517","","03","폐업","02","폐업","20070323","","","","051 5282920","2,658.03","609809","부산광역시 금정구 금사동 104-9번지","","","금강랜드 찜질사우나","20060328000000","I","2018-08-31 23:59:59.0","공동탕업","392046.856142074","192814.863378413","공동탕업","5","1","2","4","","","","","","N","","","","","자가","","","","","","N",
"1550","목욕장업","11_44_01_P","3350000","3350000-202-1974-00966","19740914","","03","폐업","02","폐업","20070821","","","","051 5824982",".00","609800","부산광역시 금정구 구서동 413-3번지","","","구서탕","20070410000000","I","2018-08-31 23:59:59.0","공동탕업","390025.329880122","196145.205639194","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1551","목욕장업","11_44_01_P","3350000","3350000-202-1984-00953","19840908","","03","폐업","02","폐업","20191230","","","","051 5132313","188.40","609817","부산광역시 금정구 부곡동 65-99번지","부산광역시 금정구 수림로 22-5 (부곡동)","46275","거북탕","20200102214054","U","2020-01-04 02:40:00.0","공동탕업","390171.168151142","195403.387031361","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1552","목욕장업","11_44_01_P","3350000","3350000-202-1984-00952","19840125","","03","폐업","02","폐업","20131205","","","","051 5187960","191.15","609817","부산광역시 금정구 부곡동 23-16번지","부산광역시 금정구 무학송로 123 (부곡동)","46253","청아탕","20120130115615","I","2018-08-31 23:59:59.0","공동탕업","390495.128223347","195663.964234087","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
"1553","목욕장업","11_44_01_P","3350000","3350000-202-1986-00968","19860913","","03","폐업","02","폐업","20030429","","","","051 5126787","416.00","609839","부산광역시 금정구 장전동 643-83번지","","","정원탕","20030609000000","I","2018-08-31 23:59:59.0","공동탕업","390106.802725635","194190.110805384","공동탕업","","","","","","","","","","N","","","","","","","","","","","N",
