"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"4399","세탁업","06_20_01_P","3380000","3380000-205-2001-00001","20010525","","03","폐업","02","폐업","20180205","","","","051 7551130","39.66","613800","부산광역시 수영구 광안동 8-19번지 수영역4길 (54)","","","성광세탁소","20180205131550","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4400","세탁업","06_20_01_P","3380000","3380000-205-1987-00053","19870513","","03","폐업","02","폐업","20130925","","","","051 7562794","11.47","613809","부산광역시 수영구 광안동 752-37번지","부산광역시 수영구 호암로14번길 3, 1층 (광안동)","48260","백성세탁소","20130823171548","I","2018-08-31 23:59:59.0","일반세탁업","392303.536986011","186202.469233918","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4401","세탁업","06_20_01_P","3380000","3380000-205-1987-00054","19870513","","03","폐업","02","폐업","20180515","","","","051 7530558","29.00","613806","부산광역시 수영구 광안동 1254번지","부산광역시 수영구 호암로29번길 58, 상가동 (광안동, 광안파크)","48263","백광세탁소","20180515132009","I","2018-08-31 23:59:59.0","일반세탁업","392121.024479355","185935.787943762","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4402","세탁업","06_20_01_P","3380000","3380000-205-1990-00009","19901024","","03","폐업","02","폐업","20170206","","","","051 7514313","28.12","613806","부산광역시 수영구 광안동 1255-1번지","부산광역시 수영구 호암로29번길 40 (광안동)","48263","삼도","20140508171019","I","2018-08-31 23:59:59.0","일반세탁업","392175.258976069","186034.65170824","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4403","세탁업","06_20_01_P","3380000","3380000-205-1987-00040","19870513","","03","폐업","02","폐업","20051013","","","","051 7534392","12.90","613805","부산광역시 수영구 광안동 182-16번지","","","백일세탁소","20030210000000","I","2018-08-31 23:59:59.0","일반세탁업","392564.637710632","185572.5114363","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4404","세탁업","06_20_01_P","3380000","3380000-205-1987-00041","19870513","","03","폐업","02","폐업","20190207","","","","051 7524500","10.26","613804","부산광역시 수영구 광안동 165-6번지","부산광역시 수영구 광안로16번길 58, 1층 (광안동)","48300","청송세탁소","20190207120824","U","2019-02-09 02:40:00.0","일반세탁업","392470.612393542","185948.280369708","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4405","세탁업","06_20_01_P","3380000","3380000-205-1987-00044","19870714","","03","폐업","02","폐업","20110706","","","","051 7551420","14.35","613804","부산광역시 수영구 광안동 161-40번지 광안해변6길 (89)","","","성원사","20080509094735","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","1","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4406","세탁업","06_20_01_P","3380000","3380000-205-1990-00007","19900512","","03","폐업","02","폐업","20120710","","","","051 7524576","17.50","613804","부산광역시 수영구 광안동 169-4번지 1층","부산광역시 수영구 수영로540번길 26, 1층 (광안동)","48300","백화","20120710163218","I","2018-08-31 23:59:59.0","일반세탁업","392531.712193421","185867.817258635","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4407","세탁업","06_20_01_P","3380000","3380000-205-1994-00009","19940506","","03","폐업","02","폐업","20081121","","","","051 7520135","20.77","613807","부산광역시 수영구 광안동 515-12번지 동수영길 (81)","","","럭키","20080509113144","I","2018-08-31 23:59:59.0","일반세탁업","392039.070227344","187026.642934913","일반세탁업","4","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4408","세탁업","06_20_01_P","3380000","3380000-205-1994-00010","19940616","","03","폐업","02","폐업","20030425","","","","051 7566055","48.72","613802","부산광역시 수영구 광안동 119-2번지","","","퍼팩트세탁소","20030425000000","I","2018-08-31 23:59:59.0","일반세탁업","392653.729789513","186549.716755299","일반세탁업","1","","1","1","","","","","","N","","","","","","","","","","","N",
"4409","세탁업","06_20_01_P","3380000","3380000-205-1993-00001","19930508","","03","폐업","02","폐업","20170628","","","","051 6282830","21.30","613819","부산광역시 수영구 남천동 556-17번지","부산광역시 수영구 황령대로489번길 14, 1동 1층 101호 (남천동, 뉴비치 상가)","48313","남천세탁소","20170628145713","I","2018-08-31 23:59:59.0","일반세탁업","392071.315841355","184207.759360299","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4410","세탁업","06_20_01_P","3380000","3380000-205-1994-00001","19940118","","03","폐업","02","폐업","20030203","","","","051 6276861","112.84","613819","부산광역시 수영구 남천동 556-7번지","","","백성종합센타","20030320000000","I","2018-08-31 23:59:59.0","일반세탁업","392176.98085018","184110.560857406","일반세탁업","2","","","1","","","","","","N","","","","","","","","","","","N",
"4411","세탁업","06_20_01_P","3380000","3380000-205-2000-00001","20000616","","03","폐업","02","폐업","20030325","","","","051 6275254","27.70","613816","부산광역시 수영구 남천동 490번지 동원보라아파트 상가동 102호","","","동원보라세탁소","20030325000000","I","2018-08-31 23:59:59.0","일반세탁업","391673.990992302","184619.802884562","일반세탁업","1","","","1","","","","","","N","","","","","","","","","","","N",
"4412","세탁업","06_20_01_P","3380000","3380000-205-1993-00002","19930507","","03","폐업","02","폐업","20060119","","","","051 6226351","30.10","613817","부산광역시 수영구 남천동 148번지 삼익비치 삼익스포츠센타내동","","","삼성세탁소","20030324000000","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","3","","","1","","","","","","N","","","","","","","","","","","N",
"4413","세탁업","06_20_01_P","3380000","3380000-205-1998-00002","19980811","","03","폐업","02","폐업","20050728","","","","051 6238117","20.06","613816","부산광역시 수영구 남천동 187-47번지","","","삼익세탁소","20021129000000","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","1","1","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4414","세탁업","06_20_01_P","3380000","3380000-205-1987-00012","19870513","","03","폐업","02","폐업","20070220","","","","051 7534316","11.31","613831","부산광역시 수영구 수영동 472-16번지","","","광명사","20030211000000","I","2018-08-31 23:59:59.0","일반세탁업","392460.753642949","188115.880003572","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4415","세탁업","06_20_01_P","3380000","3380000-205-1987-00014","19870513","","03","폐업","02","폐업","20081226","","","","051 7522542","12.00","613832","부산광역시 수영구 수영동 494-18번지 좌수영2길 (88)","","","삼진","20080509092643","I","2018-08-31 23:59:59.0","일반세탁업","392997.043636468","187919.930275722","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4416","세탁업","06_20_01_P","3380000","3380000-205-1987-00003","19870513","","03","폐업","02","폐업","20130423","","","","051 623 8291","24.60","613814","부산광역시 수영구 남천동 23-1번지 남천역길 6 (16)","","","일류세탁","20100507143817","I","2018-08-31 23:59:59.0","일반세탁업","392056.271469294","184456.45198657","일반세탁업","4","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4417","세탁업","06_20_01_P","3380000","3380000-205-1987-00004","19870513","","03","폐업","02","폐업","20140709","","","","051 6231330","17.70","613816","부산광역시 수영구 남천동 255번지 남천파크맨션상가동","부산광역시 수영구 수영로384번길 19, 1층 (남천동, 남천파크맨션상가동)","48311","파크세탁소","20140508165548","I","2018-08-31 23:59:59.0","일반세탁업","392023.260527691","184385.677565471","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4418","세탁업","06_20_01_P","3380000","3380000-205-1987-00005","19870513","","03","폐업","02","폐업","20130423","","","","051 6238259","31.90","613816","부산광역시 수영구 남천동 357-10번지","부산광역시 수영구 수영로 381-8, 1층 (남천동)","48318","부산사","20130307105317","I","2018-08-31 23:59:59.0","일반세탁업","391891.265850546","184473.94803589","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4419","세탁업","06_20_01_P","3380000","3380000-205-1987-00006","19870713","","03","폐업","02","폐업","20190116","","","","051 6251497","25.17","613815","부산광역시 수영구 남천동 26-2번지 1층","부산광역시 수영구 남천바다로10번길 11, 1층 (남천동)","48314","수정세탁소","20190116153846","U","2019-01-18 02:40:00.0","일반세탁업","392380.423306852","185399.563119108","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4420","세탁업","06_20_01_P","3380000","3380000-205-1990-00001","19900628","","03","폐업","02","폐업","20170330","","","","051 6217300","30.00","613816","부산광역시 수영구 남천동 171번지","부산광역시 수영구 수영로408번길 65, 2호 (남천동, 우성보라아파트 상가)","48309","우성","20170330154259","I","2018-08-31 23:59:59.0","일반세탁업","392365.879375091","184460.996923595","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4421","세탁업","06_20_01_P","3380000","3380000-205-1994-00008","19940702","","03","폐업","02","폐업","20060313","","","","051 7554351","24.40","613820","부산광역시 수영구 망미동 255-2번지","","","수정컴퓨터세탁소","20030730000000","I","2018-08-31 23:59:59.0","일반세탁업","392753.356837408","188288.156107117","일반세탁업","2","","","1","","","","","","N","","","","","","","","","","","N",
"4422","세탁업","06_20_01_P","3380000","3380000-205-1996-00006","19960920","","03","폐업","02","폐업","20021004","","","","051 7541933","25.20","613820","부산광역시 수영구 망미동 212-4번지","","","백조컴퓨터세탁","20030208000000","I","2018-08-31 23:59:59.0","일반세탁업","392913.863341802","188065.180812225","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4423","세탁업","06_20_01_P","3380000","3380000-205-1997-00005","19970719","","03","폐업","02","폐업","20080403","","","","051 7570308","31.34","613820","부산광역시 수영구 망미동 211-14번지 망미리7길 (33)","","","마일드세탁소","20080509114531","I","2018-08-31 23:59:59.0","일반세탁업","392836.641819313","188188.369237222","일반세탁업","1","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4424","세탁업","06_20_01_P","3380000","3380000-205-1987-00032","19870513","","03","폐업","02","폐업","20060116","","","","051 7539979","13.90","613802","부산광역시 수영구 광안동 113-31번지","","","재건세탁소","20030211000000","I","2018-08-31 23:59:59.0","일반세탁업","392817.375662605","186770.596321443","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4425","세탁업","06_20_01_P","3380000","3380000-205-1987-00002","19870513","","03","폐업","02","폐업","20180521","","","","051 6241970","17.16","613816","부산광역시 수영구 남천동 77-5번지","부산광역시 수영구 수영로383번길 20 (남천동)","48317","일급사","20180521173126","I","2018-08-31 23:59:59.0","일반세탁업","391870.990944526","184536.197714354","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4426","세탁업","06_20_01_P","3380000","3380000-205-2004-00004","20040409","","03","폐업","02","폐업","20190918","","","","051 7561835","48.00","613804","부산광역시 수영구 광안동 153-41번지","부산광역시 수영구 광안로45번길 2, 101동 103호 (광안동, 광안비치빌리지)","48296","한국사","20190918145548","U","2019-09-20 02:40:00.0","일반세탁업","392866.700746039","186081.88884327","일반세탁업","4","0","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"4427","세탁업","06_20_01_P","3380000","3380000-205-2005-00007","20050719","","03","폐업","02","폐업","20141127","","","","051 7529080","22.46","613823","부산광역시 수영구 망미동 457-40번지","부산광역시 수영구 과정로91번길 39, 2층 (망미동)","48202","온 누리사","20140508173215","I","2018-08-31 23:59:59.0","일반세탁업","391672.29282977","188724.270189447","일반세탁업","5","0","0","2","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"4428","세탁업","06_20_01_P","3380000","3380000-205-2003-00008","20030822","","03","폐업","02","폐업","20150615","","","","051 6275254","29.96","613816","부산광역시 수영구 남천동 490번지","부산광역시 수영구 황령대로 431 (남천동)","48318","동원보라세탁","20140508172704","I","2018-08-31 23:59:59.0","일반세탁업","391673.990992302","184619.802884562","일반세탁업","2","0","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"4429","세탁업","06_20_01_P","3380000","3380000-205-2009-00002","20090902","","03","폐업","02","폐업","20100525","","","","","118.80","613820","부산광역시 수영구 망미동 187-21번지 (태양로 6)","","","부산크리닝","20090915101259","I","2018-08-31 23:59:59.0","일반세탁업","392473.802317859","188836.264048099","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","임대","5","","","","0","N",
"4430","세탁업","06_20_01_P","3380000","3380000-205-2004-00014","20041213","","03","폐업","02","폐업","20180416","","","","051 7531177","48.00","613809","부산광역시 수영구 광안동 736-1번지","부산광역시 수영구 장대골로19번길 4, 102호 (광안동, 남강스위트홈상가)","48255","톱 화이트세탁소","20180416105419","I","2018-08-31 23:59:59.0","일반세탁업","392275.855117396","186465.273623983","일반세탁업","7","0","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"4431","세탁업","06_20_01_P","3380000","3380000-205-1996-00008","19961203","","03","폐업","02","폐업","20130712","","","","051 7592317","39.66","613808","부산광역시 수영구 광안동 529번지","부산광역시 수영구 광일로 49, 110동 201호 (광안동, 도사광안아파트)","48250","광안사","20130508134430","I","2018-08-31 23:59:59.0","일반세탁업","392032.567082461","186765.892414642","일반세탁업","2","1","2","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4432","세탁업","06_20_01_P","3380000","3380000-205-1999-00003","19990122","","03","폐업","02","폐업","20110607","","","","051 7525744","26.40","613801","부산광역시 수영구 광안동 95-12번지 무학4길 (39)","","","송학사세탁소","20080509115041","I","2018-08-31 23:59:59.0","일반세탁업","392800.329002854","186997.438199047","일반세탁업","3","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4433","세탁업","06_20_01_P","3380000","3380000-205-1987-00035","19870513","","03","폐업","02","폐업","20020131","","","","051 7560129","11.40","613804","부산광역시 수영구 광안동 155-9번지","","","부흥세탁소","20030210000000","I","2018-08-31 23:59:59.0","일반세탁업","392915.521982013","186374.004962766","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4434","세탁업","06_20_01_P","3380000","3380000-205-1987-00036","19870513","","03","폐업","02","폐업","20090114","","","","051 7536416","12.00","613804","부산광역시 수영구 광안동 150-61번지 해수욕장길 (47)","","","대흥세탁소","20080509094346","I","2018-08-31 23:59:59.0","일반세탁업","392700.169011774","186167.688722047","일반세탁업","2","","","1","","","","","","N","","","","","","","","","","","N",
"4435","세탁업","06_20_01_P","3380000","3380000-205-1987-00037","19870513","","03","폐업","02","폐업","20131111","","","","051 7526344","15.00","613803","부산광역시 수영구 광안동 133-11번지","부산광역시 수영구 수영로600번길 99-10, 1층 (광안동)","48295","대성세탁","20130307111930","I","2018-08-31 23:59:59.0","일반세탁업","393084.520922335","186454.248336881","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4436","세탁업","06_20_01_P","3380000","3380000-205-1992-00011","19921103","","03","폐업","02","폐업","20090306","","","","051 7554115","15.95","613820","부산광역시 수영구 망미동 180-149번지 망미산업길 (55)","","","고속사","20080509102211","I","2018-08-31 23:59:59.0","일반세탁업","","","일반세탁업","1","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4437","세탁업","06_20_01_P","3380000","3380000-205-1993-00006","19930515","","03","폐업","02","폐업","20020131","","","","051 7589190","16.96","613826","부산광역시 수영구 망미동 837-4번지","","","월풀빨래방","20030208000000","I","2018-08-31 23:59:59.0","일반세탁업","390929.931167972","188050.508150855","일반세탁업","1","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4438","세탁업","06_20_01_P","3380000","3380000-205-1987-00033","19870513","","03","폐업","02","폐업","20090728","","","","051 7531728","18.27","613807","부산광역시 수영구 광안동 701-8번지 동수영중길 (36)","","","미모사세탁소","20080509094236","I","2018-08-31 23:59:59.0","일반세탁업","392341.42943774","187076.944499363","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4439","세탁업","06_20_01_P","3380000","3380000-205-1989-00003","19890527","","03","폐업","02","폐업","20170406","","","","051 7514447","17.11","613801","부산광역시 수영구 광안동 97-7번지","부산광역시 수영구 수영로666번길 38, 1층 (광안동)","48268","동아컴퓨터세탁","20170406172837","I","2018-08-31 23:59:59.0","일반세탁업","392785.148153491","187122.972458977","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4440","세탁업","06_20_01_P","3380000","3380000-205-1989-00004","19890831","","03","폐업","02","폐업","20070718","","","","051 7526870","17.00","613801","부산광역시 수영구 광안동 98-12번지","","","모모","20030210000000","I","2018-08-31 23:59:59.0","일반세탁업","392660.916113701","187095.033111133","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4441","세탁업","06_20_01_P","3380000","3380000-205-1990-00005","19900503","","03","폐업","02","폐업","20150707","","","","051 7537966","13.86","613807","부산광역시 수영구 광안동 615-4번지","부산광역시 수영구 수영로611번길 20, 1층 (광안동)","48253","백화","20140508170935","I","2018-08-31 23:59:59.0","일반세탁업","392412.642239152","186662.432094822","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4442","세탁업","06_20_01_P","3380000","3380000-205-1992-00012","19920806","","03","폐업","02","폐업","20020131","","","","051 7562961","16.00","613808","부산광역시 수영구 광안동 535-2번지","","","매일세탁소","20030210000000","I","2018-08-31 23:59:59.0","일반세탁업","392221.524274921","186760.356526377","일반세탁업","4","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4443","세탁업","06_20_01_P","3380000","3380000-205-1994-00004","19940721","","03","폐업","02","폐업","20190311","","","","051 7543937","29.28","613825","부산광역시 수영구 망미동 823-21번지","부산광역시 수영구 연수로 270, 1층 (망미동)","48234","셀프드라이크리닝","20190311153321","U","2019-03-13 02:40:00.0","일반세탁업","391266.983696817","187988.170224972","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4444","세탁업","06_20_01_P","3380000","3380000-205-1994-00005","19940725","","03","폐업","02","폐업","20101129","","","","051 7544503","19.38","613824","부산광역시 수영구 망미동 979-72번지 약수터길 (121)","","","현대세탁소","20080509113012","I","2018-08-31 23:59:59.0","일반세탁업","391072.828089698","187645.214259842","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4445","세탁업","06_20_01_P","3380000","3380000-205-1987-00027","19870721","","03","폐업","02","폐업","20060116","","","","051 7551646","14.35","613826","부산광역시 수영구 망미동 829-2번지","","","형제세탁소","20030208000000","I","2018-08-31 23:59:59.0","일반세탁업","391253.455363136","188187.978732634","일반세탁업","1","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4446","세탁업","06_20_01_P","3380000","3380000-205-1996-00003","19960112","","03","폐업","02","폐업","20011203","","","","051 7588351","60.77","613825","부산광역시 수영구 망미동 822-23번지","","","크린패밀리","20030208000000","I","2018-08-31 23:59:59.0","일반세탁업","391422.578108135","187958.89117239","일반세탁업","3","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4447","세탁업","06_20_01_P","3380000","3380000-205-1997-00003","19970808","","03","폐업","02","폐업","20080829","","","","051 7612334","39.75","613824","부산광역시 수영구 망미동 462-1번지 (배산5길53)","","","깔끔세탁","20050121000000","I","2018-08-31 23:59:59.0","일반세탁업","391594.591399319","188393.953523991","일반세탁업","4","1","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4448","세탁업","06_20_01_P","3380000","3380000-205-1999-00001","19990629","","03","폐업","02","폐업","20100614","","","","051 7565525","28.81","613823","부산광역시 수영구 망미동 438-9번지 과정4길 (7)","","","신신빨래터","20080509114936","I","2018-08-31 23:59:59.0","일반세탁업","391797.740163479","188549.247205549","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4449","세탁업","06_20_01_P","3380000","3380000-205-2006-00008","20060929","","03","폐업","02","폐업","20220603","","","","051 7526556","32.77","613802","부산광역시 수영구 광안동 116-3","부산광역시 수영구 수영로642번길 10, 1층 (광안동)","48270","롯데종합 세탁","20220603091950","U","2022-06-08 02:40:00.0","일반세탁업","392622.080530104","186891.106748017","일반세탁업","3","0","0","1","0","0","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"4450","세탁업","06_20_01_P","3380000","3380000-205-2004-00013","20041210","","03","폐업","02","폐업","20110713","","","","051 7514195","18.24","613808","부산광역시 수영구 광안동 535-8번지 (장대골7길 18,20)","","","하얀 세탁소","20100113104738","I","2018-08-31 23:59:59.0","일반세탁업","392148.417919178","186733.685485148","일반세탁업","1","","","1","","","","","","N","","","","","임대","","","","","","N",
"4451","세탁업","06_20_01_P","3380000","3380000-205-2006-00001","20060104","","03","폐업","02","폐업","20110308","","","","051 7582456","23.60","613811","부산광역시 수영구 광안동 1079-2번지 수영초등길 (19)","","","수영세탁","20100503154440","I","2018-08-31 23:59:59.0","일반세탁업","392485.324517576","187183.292100966","일반세탁업","4","","","1","","","","","","N","","","","","임대","","","","","","N",
"4452","세탁업","06_20_01_P","3380000","3380000-205-1987-00028","19870513","","03","폐업","02","폐업","20110103","","","","051 7545690","14.98","613821","부산광역시 수영구 망미동 419-9번지 토성1길 (33)","","","삼양세탁소","20080509094032","I","2018-08-31 23:59:59.0","일반세탁업","392060.411622453","188060.540614142","일반세탁업","2","","1","1","","","","","","N","","","","","","","","","","","N",
"4453","세탁업","06_20_01_P","3380000","3380000-205-1987-00029","19870513","","03","폐업","02","폐업","20051223","","","","051 7561186","13.00","613821","부산광역시 수영구 망미동 390-58번지 (망미리2길)","","","대우세탁소","20041210000000","I","2018-08-31 23:59:59.0","일반세탁업","392500.848086906","188302.182097823","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4454","세탁업","06_20_01_P","3380000","3380000-205-1987-00030","19870721","","03","폐업","02","폐업","20220629","","","","051 7547987","14.80","613821","부산광역시 수영구 망미동 406-9","부산광역시 수영구 망미번영로63번길 54, 1층 (망미동)","48218","백양사세탁소","20220629155806","U","2022-07-01 02:40:00.0","일반세탁업","392144.107417291","188264.301290311","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"4455","세탁업","06_20_01_P","3380000","3380000-205-1988-00002","19880502","","03","폐업","02","폐업","20031117","","","","051 7540069","13.60","613820","부산광역시 수영구 망미동 254-15번지","","","대흥컴퓨터크리닝","20031117000000","I","2018-08-31 23:59:59.0","일반세탁업","392784.313507102","188175.373829498","일반세탁업","2","","","1","","","","","","N","","","","","","","","","","","N",
"4456","세탁업","06_20_01_P","3380000","3380000-205-1987-00024","19870513","","03","폐업","02","폐업","20040318","","","","051 7549372","11.26","613825","부산광역시 수영구 망미동 817-29번지","","","백양사세탁소","20040318000000","I","2018-08-31 23:59:59.0","일반세탁업","391215.18909955","187927.565568429","일반세탁업","2","","","1","","","","","","N","","","","","","","","","","","N",
"4457","세탁업","06_20_01_P","3380000","3380000-205-1987-00026","19870513","","03","폐업","02","폐업","20060904","","","","051 7513621","16.61","613826","부산광역시 수영구 망미동 831-8번지","","","백광세탁소","20030208000000","I","2018-08-31 23:59:59.0","일반세탁업","391216.308089992","188068.492473249","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4458","세탁업","06_20_01_P","3380000","3380000-205-1989-00002","19890921","","03","폐업","02","폐업","20140716","","","","051 7534006","19.04","613824","부산광역시 수영구 망미동 884-65번지","부산광역시 수영구 망미배산로76번길 16, 1층 (망미동)","48200","망미컴퓨터세탁","20140508170640","I","2018-08-31 23:59:59.0","일반세탁업","391311.436731322","188254.368316022","일반세탁업","4","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4459","세탁업","06_20_01_P","3380000","3380000-205-1992-00009","19921123","","03","폐업","02","폐업","20180413","","","","051 7546633","22.44","613826","부산광역시 수영구 망미동 834-3번지","부산광역시 수영구 연수로249번길 20, 3호 (망미동, 산호맨션 상가)","48207","양지","20180413155724","I","2018-08-31 23:59:59.0","일반세탁업","391105.936271398","188140.671513149","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4460","세탁업","06_20_01_P","3380000","3380000-205-1987-00015","19870513","","03","폐업","02","폐업","20081216","","","","051 7571789","23.76","613830","부산광역시 수영구 수영동 447-8번지 남문3길 (9)","","","백마세탁소","20080509093442","I","2018-08-31 23:59:59.0","일반세탁업","392667.980494196","187561.626052086","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4461","세탁업","06_20_01_P","3380000","3380000-205-1987-00017","19870513","","03","폐업","02","폐업","20120905","","","","051 7522711","22.08","613830","부산광역시 수영구 수영동 130번지 동문길 (20)","부산광역시 수영구 수영성로 14 (수영동,동문길 (20))","48226","일광세탁소","20080509093810","I","2018-08-31 23:59:59.0","일반세탁업","392923.310095254","187708.940960494","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4462","세탁업","06_20_01_P","3380000","3380000-205-1990-00002","19900105","","03","폐업","02","폐업","20100329","","","","051 7576915","16.00","613831","부산광역시 수영구 수영동 414-1번지 북문2길 (77)","","","세원사","20080509100334","I","2018-08-31 23:59:59.0","일반세탁업","392698.165286613","187866.182347438","일반세탁업","3","0","2","","0","","0","0","0","N","0","","","","","","","","","","N",
"4463","세탁업","06_20_01_P","3380000","3380000-205-1993-00003","19930215","","03","폐업","02","폐업","20090618","","","","051 7554616","23.45","613830","부산광역시 수영구 수영동 52-3번지 팔도시장1길 (28)","","","승진","20080509112529","I","2018-08-31 23:59:59.0","일반세탁업","392738.608950011","187662.541787792","일반세탁업","3","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4464","세탁업","06_20_01_P","3380000","3380000-205-1995-00001","19951102","","03","폐업","02","폐업","20150310","","","","051 7527751","22.40","613831","부산광역시 수영구 수영동 479-23번지","부산광역시 수영구 수미로 52, 1층 (수영동)","48225","경주세탁소","20140508162302","I","2018-08-31 23:59:59.0","일반세탁업","392730.469411964","188060.190068772","일반세탁업","3","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"4465","세탁업","06_20_01_P","3380000","3380000-205-2019-00003","20190626","","03","폐업","02","폐업","20210729","","","","","23.40","613827","부산광역시 수영구 민락동 113-21","부산광역시 수영구 광안해변로 314, 상가비동 1층 111~112호 (민락동, 진로비치아파트)","48282","비치사","20210729114226","U","2021-07-31 02:40:00.0","일반세탁업","393827.641541132","186231.387210731","일반세탁업","0","0","1","1","0","0","0","0","0","N","0","","","","","2","0","0","1","0","N",
"4466","세탁업","06_20_01_P","3380000","3380000-205-2019-00006","20191204","","03","폐업","02","폐업","20210604","","","","051 757 4033","41.98","613831","부산광역시 수영구 수영동 459-13","부산광역시 수영구 연수로369번길 16, 1층 (수영동)","48231","빨래수","20210604130309","U","2021-06-06 02:40:00.0","일반세탁업","392268.456813454","187803.230844497","일반세탁업","0","0","1","1","","","0","0","0","N","0","","","","","2","0","0","0","0","N",
