"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"1864","건물위생관리업","09_30_04_P","3310000","3310000-206-2007-00004","20070424","","03","폐업","02","폐업","20191025","","","","051 724 6887","59.69","608820","부산광역시 남구 문현동 61-23","부산광역시 남구 진남로 207 (문현동)","48409","주식회사 유민기업","20191025110925","U","2019-10-27 02:40:00.0","건물위생관리업","389153.361849672","184778.657753035","건물위생관리업","2","","","","1","1","","","","N","","","","","","","","","","","N",
"1865","건물위생관리업","09_30_04_P","3310000","3310000-206-2011-00013","20111205","","03","폐업","02","폐업","20141104","","","","051 642 6119","98.77","608826","부산광역시 남구 문현동 617-49","부산광역시 남구 황령대로74번길 55-1 (문현동)","48403","(주)수성방재","20130621095631","I","2018-08-31 23:59:59.0","건물위생관리업","388345.883753753","185110.812240362","건물위생관리업","3","1","0","0","1","1","0","0","0","N","0","","","","","0","","","0","0","N",
"1866","건물위생관리업","09_30_04_P","3310000","3310000-206-2013-00006","20130705","","03","폐업","02","폐업","20150707","","","","051 622 2460","80.18","608807","부산광역시 남구 대연동 1742-1","부산광역시 남구 진남로 9 (대연동)","48445","(주)성진설비","20140122104930","I","2018-08-31 23:59:59.0","건물위생관리업","390560.725759057","183856.471335187","건물위생관리업","3","0","3","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1867","건물위생관리업","09_30_04_P","3310000","3310000-206-2014-00002","20140121","","03","폐업","02","폐업","20200224","","","","051 638 9128","98.77","608803","부산광역시 남구 감만동 624","부산광역시 남구 북항로 133 (감만동)","48481","(주)준요지이","20200224162402","U","2020-02-26 02:40:00.0","건물위생관리업","389811.392307835","180523.822532435","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1868","건물위생관리업","09_30_04_P","3310000","3310000-206-2014-00006","20140829","","03","폐업","02","폐업","20200129","","","","051 631 9757","27.70","608828","부산광역시 남구 문현동 815","부산광역시 남구 자성로 152, 1309호 (문현동, 한일오피스텔)","48475","태흥이엔씨","20200129143454","U","2020-01-31 02:40:00.0","건물위생관리업","388310.086924943","183883.854898063","건물위생관리업","0","0","15","15","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1869","건물위생관리업","09_30_04_P","3310000","3310000-206-2010-00017","20101217","","03","폐업","02","폐업","20170310","","","","051 5152435","67.70","608805","부산광역시 남구 대연동 76-5 현대오피스텔 1110호","부산광역시 남구 수영로 282, 1110호 (대연동, 현대오피스텔)","48499","(주)주홍시스템","20170317111957","I","2018-08-31 23:59:59.0","건물위생관리업","391096.02717753","183868.728564762","건물위생관리업","15","0","11","11","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1870","건물위생관리업","09_30_04_P","3310000","3310000-206-2003-00002","20000616","","03","폐업","02","폐업","20160502","","","","051 610 1510","","608804","부산광역시 남구 대연동 55-1 21센츄리시티오피스텔 1동 2028호","부산광역시 남구 수영로 312, 1동 2028호 (대연동,21센츄리시티오피스텔)","48508","(주)두성보안공사","20141001102344","I","2018-08-31 23:59:59.0","건물위생관리업","391411.212179843","184052.409245407","건물위생관리업","25","5","","20","","","","","","N","","","","","임대","","","","","","N",
"1871","건물위생관리업","09_30_04_P","3310000","3310000-206-2014-00001","20140109","","03","폐업","02","폐업","20151116","","","","051 624 8272","44.05","608830","부산광역시 남구 용당동 542-5 4층","부산광역시 남구 신선로 435, 4층 (용당동)","48531","주식회사 비엔에스 홀딩스","20141209145713","I","2018-08-31 23:59:59.0","건물위생관리업","391289.964169671","182576.898775354","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1872","건물위생관리업","09_30_04_P","3310000","3310000-206-2011-00007","20110405","","03","폐업","02","폐업","20151116","","","","051 624 8272","44.05","608830","부산광역시 남구 용당동 542-5 외1필지 401호","부산광역시 남구 신선로 435 (용당동,외1필지 401호)","48531","주식회사리더스씨엔에스","20150325151638","I","2018-08-31 23:59:59.0","건물위생관리업","391289.964169671","182576.898775354","건물위생관리업","4","1","4","4","","","0","0","0","N","0","","","","임대","0","","","0","","N",
"1873","건물위생관리업","09_30_04_P","3310000","3310000-206-2015-00002","20150522","","03","폐업","02","폐업","20180209","","","","","12.00","608792","부산광역시 남구 문현동 815 한일오피스텔 1309호","부산광역시 남구 자성로 152, 한일오피스텔 1309호 (문현동)","48475","영진산업","20180209174427","I","2018-08-31 23:59:59.0","건물위생관리업","388310.086924943","183883.854898063","건물위생관리업","0","0","","","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1874","건물위생관리업","09_30_04_P","3310000","3310000-206-2015-00003","20150526","","03","폐업","02","폐업","20151029","","","","",".00","608837","부산광역시 남구 용호동 484-14","부산광역시 남구 동명로118번길 75 (용호동)","48566","클린청소","20150526145215","I","2018-08-31 23:59:59.0","건물위생관리업","392242.486167727","181766.089515211","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1875","건물위생관리업","09_30_04_P","3310000","3310000-206-2014-00009","20140709","","03","폐업","02","폐업","20200324","","","","","70.85","608813","부산광역시 남구 대연동 899-3","부산광역시 남구 천제등로46번길 4 (대연동)","48460","청소사랑119","20200324171235","U","2020-03-26 02:40:00.0","건물위생관리업","390371.266028528","183452.378939015","건물위생관리업","4","0","2","","","","0","0","0","N","0","","","","","0","","","0","0","N",
"1876","건물위생관리업","09_30_04_P","3310000","3310000-206-2015-00004","20150619","","03","폐업","02","폐업","20170310","","","","","40.00","608821","부산광역시 남구 문현동 100-19","부산광역시 남구 고동골로78번길 74 (문현동)","48417","TSE용역","20170317112055","I","2018-08-31 23:59:59.0","건물위생관리업","389081.430751551","184710.001350386","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1877","건물위생관리업","09_30_04_P","3310000","3310000-206-2010-00018","20100603","","03","폐업","02","폐업","20191202","","","","051 808 4562","63.29","608811","부산광역시 남구 대연동 888-4 3층","부산광역시 남구 유엔평화로 21, 3층 (대연동)","48504","(주)주우관리","20191202164341","U","2019-12-04 02:40:00.0","건물위생관리업","390631.91356297","183548.840222336","건물위생관리업","7","1","6","6","0","0","0","0","0","N","0","","","","임대","0","95","183","0","0","N",
"1878","건물위생관리업","09_30_04_P","3310000","3310000-206-2015-00009","20150622","","03","폐업","02","폐업","20190917","","","","","16.95","608833","부산광역시 남구 용호동 416-36","부산광역시 남구 동명로 103, 1층 (용호동)","48525","청소짝꿍방역","20190917151024","U","2019-09-19 02:40:00.0","건물위생관리업","392129.242170924","182131.253063077","건물위생관리업","0","0","1","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1879","건물위생관리업","09_30_04_P","3320000","3320000-206-2019-00001","20190208","","03","폐업","02","폐업","20210331","","","","","22.56","616806","부산광역시 북구 구포동 906","부산광역시 북구 백양대로1016번나길 55 (구포동)","46636","엘지크리닝서비스","20210331154004","U","2021-04-02 02:40:00.0","건물위생관리업","381847.646270411","190610.218713992","건물위생관리업","2","1","1","1","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1880","건물위생관리업","09_30_04_P","3320000","3320000-206-2019-00002","20190306","","03","폐업","02","폐업","20210111","","","","","102.31","616826","부산광역시 북구 만덕동 291-9","부산광역시 북구 덕천로281번길 57, 2층 (만덕동)","46565","(주)태윤에스앤씨","20210111145553","U","2021-01-13 02:40:00.0","건물위생관리업","385309.949932103","192209.146133768","건물위생관리업","1","3","2","2","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1881","건물위생관리업","09_30_04_P","3320000","3320000-206-1994-01113","19940524","","03","폐업","02","폐업","19940808","","","","051",".00","616816","부산광역시 북구 덕천동 295-10 T통B반","","","라이프 체인","19990428000000","I","2018-08-31 23:59:59.0","건물위생관리업","383097.611868775","191771.112095759","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1882","건물위생관리업","09_30_04_P","3320000","3320000-206-2007-00001","20070315","","03","폐업","02","폐업","20120217","","","","","84.70","616805","부산광역시 북구 구포동 1216-1","","","청명인터내쇼널","20120214112334","I","2018-08-31 23:59:59.0","건물위생관리업","382536.600353879","190952.538882241","건물위생관리업","4","","3","3","","","","","","N","","","","","임대","","","","","","N",
"1883","건물위생관리업","09_30_04_P","3320000","3320000-206-1999-00001","19990501","","03","폐업","02","폐업","20060203","","","","","150.10","616829","부산광역시 북구 만덕동 759-4 3층","","","(주)미도개발","20051212000000","I","2018-08-31 23:59:59.0","건물위생관리업","384276.83107351","192285.436492607","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1884","건물위생관리업","09_30_04_P","3320000","3320000-206-2004-00003","20040207","","03","폐업","02","폐업","20051212","","","","","68.00","616813","부산광역시 북구 금곡동 1330-1 월드프라자1층","","","주식회사 금강씨엔에스","20040510000000","I","2018-08-31 23:59:59.0","건물위생관리업","383187.953800754","196281.988973649","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1885","건물위생관리업","09_30_04_P","3320000","3320000-206-2004-00004","20040429","","03","폐업","02","폐업","20050512","","","","3334941","75.00","616819","부산광역시 북구 덕천동 380-29","","","정호S&B용역","20040429000000","I","2018-08-31 23:59:59.0","건물위생관리업","383109.250680993","192189.5408301","건물위생관리업","4","1","3","3","","","","","","N","","","","","","","","","","","N",
"1886","건물위생관리업","09_30_04_P","3320000","3320000-206-2004-00001","20040110","","03","폐업","02","폐업","20051123","","","","3315114","93.94","616801","부산광역시 북구 구포동 1060-400","","","(주)휴먼맥스","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","381701.837075602","191370.17742632","건물위생관리업","3","","3","3","","","","","","N","","","","","","","","","","","N",
"1887","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00005","20000308","","03","폐업","02","폐업","20031205","","","","3439959",".00","616801","부산광역시 북구 구포동 1060-420","","","현대종합관리","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","381838.645441856","191340.584181924","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1888","건물위생관리업","09_30_04_P","3320000","3320000-206-2007-00003","20070410","","03","폐업","02","폐업","20081014","","","","051 731 2511","46.80","616826","부산광역시 북구 만덕동 290-1 삼성APT 종합상가동 203호","","","(주)금강종합개발","20080724154955","I","2018-08-31 23:59:59.0","건물위생관리업","385365.731517822","192096.641643769","건물위생관리업","2","1","2","2","0","0","0","0","0","N","0","","","","임대","0","","","","","N",
"1889","건물위생관리업","09_30_04_P","3320000","3320000-206-2006-00002","20061124","","03","폐업","02","폐업","20101112","","","","3644330","53.16","616852","부산광역시 북구 화명동 2274-3 덕진상뜨레뷰 오피스텔동 1401호","","","(주)굿텍","20061124000000","I","2018-08-31 23:59:59.0","건물위생관리업","382833.340842433","194687.173304343","건물위생관리업","15","1","14","14","","","","","","N","","","","","임대","","","","","","N",
"1890","건물위생관리업","09_30_04_P","3320000","3320000-206-2005-00003","20051228","","03","폐업","02","폐업","20071128","","","","","22.00","616809","부산광역시 북구 구포동 1252-6","","","맥스그로우","20060629000000","I","2018-08-31 23:59:59.0","건물위생관리업","382911.649267538","190277.201235402","건물위생관리업","4","","1","1","","","","","","N","","","","","임대","","","","","","N",
"1891","건물위생관리업","09_30_04_P","3320000","3320000-206-2004-00002","20040420","","03","폐업","02","폐업","20130307","","","","3310028","74.25","616819","부산광역시 북구 덕천동 388-1 대방@상가301호","부산광역시 북구 만덕대로90번길 13 (덕천동,대방@상가301호)","46568","(주)쓰리에스시스템","20130207142644","I","2018-08-31 23:59:59.0","건물위생관리업","383443.264423517","192181.296404737","건물위생관리업","3","","1","1","","","","","","N","","","","","","","","","","","N",
"1892","건물위생관리업","09_30_04_P","3320000","3320000-206-2000-00001","20000419","","03","폐업","02","폐업","20120625","","","","3372119","31.08","616801","부산광역시 북구 구포동 1060-422","","","주)남도그린","20071025173425","I","2018-08-31 23:59:59.0","건물위생관리업","381662.976830355","191340.684089573","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1893","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00006","20031125","","03","폐업","02","폐업","20031205","","","","3630404","52.80","616805","부산광역시 북구 구포동 866-12 동일빌라비동101호","","","스파클워시","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","382818.267900497","190085.226248287","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1894","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00010","20031125","","03","폐업","02","폐업","20040408","","","","3370408","99.00","616853","부산광역시 북구 화명동 2314-6","","","크로바건설(주)","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","382739.617032617","193471.273228261","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1895","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00011","20030210","","03","폐업","02","폐업","20050506","","","","3651600","25.00","616834","부산광역시 북구 화명동 1410-1","","","세원환경","20031125000000","I","2018-08-31 23:59:59.0","건물위생관리업","383310.465079472","195020.430195896","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1896","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00012","20030225","","03","폐업","02","폐업","20041116","","","","","75.90","616808","부산광역시 북구 구포동 1237-41 벽산빌라비동101호","","","경진실업","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","383212.173973228","190422.219618857","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1897","건물위생관리업","09_30_04_P","3320000","3320000-206-2002-00001","20020410","","03","폐업","02","폐업","20031125","","","","3610484","80.00","616810","부산광역시 북구 금곡동 66-12","","","(주)세종종합관리","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","383496.937338845","198128.071536156","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1898","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00003","20030723","","03","폐업","02","폐업","20040331","","","","8023656","78.35","616810","부산광역시 북구 금곡동 72-4","","","(주)영선","20030901000000","I","2018-08-31 23:59:59.0","건물위생관리업","383371.224355886","197951.397540208","건물위생관리업","3","","2","2","","","","","","N","","","","","","","","","","","N",
"1899","건물위생관리업","09_30_04_P","3320000","3320000-206-2003-00001","20030708","","03","폐업","02","폐업","20060203","","","","","","616813","부산광역시 북구 금곡동 1328","","","(주)금오기업","20051212000000","I","2018-08-31 23:59:59.0","건물위생관리업","","","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1900","건물위생관리업","09_30_04_P","3320000","3320000-206-1998-01348","19980723","","03","폐업","02","폐업","20060203","","","","","57.00","616826","부산광역시 북구 만덕동 927-1 T통B반 268-6,10","","","동양개발","20051226000000","I","2018-08-31 23:59:59.0","건물위생관리업","385162.074244978","192159.614250199","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1901","건물위생관리업","09_30_04_P","3320000","3320000-206-1992-01157","19921104","","03","폐업","02","폐업","20161130","","","","051 337 5511","90.01","616827","부산광역시 북구 만덕동 390 신만덕유림노르웨이숲 상가동 B01호","부산광역시 북구 덕천로 345-1, 상가동 B01호 (만덕동, 신만덕유림노르웨이숲)","46610","(주)대평","20121018154453","I","2018-08-31 23:59:59.0","건물위생관리업","385720.78088828","191927.519624521","건물위생관리업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","","","N",
"1902","건물위생관리업","09_30_04_P","3320000","3320000-206-1994-01114","19941111","","03","폐업","02","폐업","19971024","","","","051",".00","616820","부산광역시 북구 덕천동 383-6 T통B반","","","세정산업","19990428000000","I","2018-08-31 23:59:59.0","건물위생관리업","382815.910125733","191981.840483246","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1903","건물위생관리업","09_30_04_P","3320000","3320000-206-1998-00966","19981023","","03","폐업","02","폐업","20041012","","","","051 3437557",".00","616821","부산광역시 북구 덕천동 386-10 T통B반 11,18","","","(주)이천년","19990316000000","I","2018-08-31 23:59:59.0","건물위생관리업","383209.067335336","192129.570195962","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1904","건물위생관리업","09_30_04_P","3320000","3320000-206-1997-00631","19970905","","03","폐업","02","폐업","20050920","","","","051 3384720",".00","616805","부산광역시 북구 구포동 1225-10 T통B반","","","(주)으뜸영진","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","382753.206540753","190588.562418228","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1905","건물위생관리업","09_30_04_P","3320000","3320000-206-1994-00264","19940608","","03","폐업","02","폐업","19950404","","","","051",".00","616803","부산광역시 북구 구포동 700-103 T통B반","","","태창환경산업","19990428000000","I","2018-08-31 23:59:59.0","건물위생관리업","382432.875026971","191158.184608616","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1906","건물위생관리업","09_30_04_P","3320000","3320000-206-1993-01345","19930315","","03","폐업","02","폐업","19980821","","","","051",".00","616826","부산광역시 북구 만덕동 269-4 T통B반 269-7","","","(주)금강종합개발","19990427000000","I","2018-08-31 23:59:59.0","건물위생관리업","385239.677517881","192073.211273769","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1907","건물위생관리업","09_30_04_P","3320000","3320000-206-1993-01346","19931006","","03","폐업","02","폐업","19950421","","","","051",".00","616826","부산광역시 북구 만덕동 290-1 T통B반","","","석정개발","19990428000000","I","2018-08-31 23:59:59.0","건물위생관리업","385365.731517822","192096.641643769","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1908","건물위생관리업","09_30_04_P","3320000","3320000-206-2010-00004","20100405","","03","폐업","02","폐업","20161123","","","","031 425 7183","52.20","616805","부산광역시 북구 구포동 866-19 대흥베스트빌라 B동 201호","부산광역시 북구 시랑로94번길 68, B동 2층 201호 (구포동, 대흥베스트빌라)","46643","지엘부(주)","20140930093408","I","2018-08-31 23:59:59.0","건물위생관리업","382745.32733111","190180.969101934","건물위생관리업","0","0","2","2","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1909","건물위생관리업","09_30_04_P","3320000","3320000-206-2014-00004","20141117","","03","폐업","02","폐업","20161220","","","","051 332 9602","82.80","616832","부산광역시 북구 만덕동 136-1","부산광역시 북구 덕천로 343 (만덕동)","46610","(주)에프엠서비스","20141127171511","I","2018-08-31 23:59:59.0","건물위생관리업","385809.027731252","191897.800754054","건물위생관리업","4","0","2","2","0","0","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"1910","건물위생관리업","09_30_04_P","3320000","3320000-206-2018-00002","20180322","","03","폐업","02","폐업","20201102","","","","","22.68","616829","부산광역시 북구 만덕동 761-1 벽산라인훼미리타운 B13,14호 4동","부산광역시 북구 만덕3로16번길 11, 벽산라인훼미리타운 4동 B13,14호 (만덕동)","46570","리빙크린","20201102105116","U","2020-11-04 02:40:00.0","건물위생관리업","384311.036237076","192151.536208837","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1911","건물위생관리업","09_30_04_P","3320000","3320000-206-2008-00007","20080923","","03","폐업","02","폐업","20170921","","","","051 342 2112",".00","616820","부산광역시 북구 덕천동 417-28","부산광역시 북구 만덕대로40번길 33, 지하1층 (덕천동)","46578","고대인력(주)","20170921143151","I","2018-08-31 23:59:59.0","건물위생관리업","382968.70613675","191893.259358959","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1912","건물위생관리업","09_30_04_P","3320000","3320000-206-2000-00002","20001115","","03","폐업","02","폐업","20040408","","","","3266405","25.00","616819","부산광역시 북구 덕천동 379-27","","","전원부동산컨설팅","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","383238.160475173","192191.389618161","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1913","건물위생관리업","09_30_04_P","3320000","3320000-206-1997-00630","19970411","","03","폐업","02","폐업","20070516","","","","","57.01","616805","부산광역시 북구 구포동 1225-10 T통B반","","","(주)운보개발","20060629000000","I","2018-08-31 23:59:59.0","건물위생관리업","382753.206540753","190588.562418228","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1914","건물위생관리업","09_30_04_P","3320000","3320000-206-2014-00005","20141223","","03","폐업","02","폐업","20151231","","","","051 342 3366","121.43","616829","부산광역시 북구 만덕동 761-10","부산광역시 북구 만덕대로178번길 27 (만덕동)","46570","(주)한결관리시스템","20141230170113","I","2018-08-31 23:59:59.0","건물위생관리업","384268.243964938","192189.194590879","건물위생관리업","2","1","2","2","0","0","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"1915","건물위생관리업","09_30_04_P","3320000","3320000-206-2014-00003","20140509","","03","폐업","02","폐업","20200922","","","","051 361 6476","23.40","616811","부산광역시 북구 금곡동 98-1 금곡2단지주공아파트 상가가동 104호","부산광역시 북구 금곡대로616번길 10-7, 상가가동 1층 104호 (금곡동, 금곡2단지주공아파트)","46507","지에스서비스주식회사","20200922172800","U","2020-09-24 02:40:00.0","건물위생관리업","383322.180241811","197560.128736032","건물위생관리업","0","0","1","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1916","건물위생관리업","09_30_04_P","3320000","3320000-206-2012-00008","20120525","","03","폐업","02","폐업","20170927","","","","051 342 2112","78.25","616820","부산광역시 북구 덕천동 413-26 지하1층","부산광역시 북구 덕천2길 89, 지하1층 (덕천동)","46577","(주)대한안전공사","20170927170720","I","2018-08-31 23:59:59.0","건물위생관리업","382963.936753135","191953.283523618","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","","0","","","0","0","N",
"1917","건물위생관리업","09_30_04_P","3320000","3320000-206-2015-00004","20150826","","03","폐업","02","폐업","20210609","","","","051 365 7761","98.00","616813","부산광역시 북구 금곡동 1330-1 외2필지 금곡월드플라자 305호일부","부산광역시 북구 금곡대로 458 (금곡동, 금곡월드플라자 305호일부)","46509","(주)굿서비스","20210609104915","U","2021-06-11 02:40:00.0","건물위생관리업","383187.953800754","196281.988973649","건물위생관리업","0","0","3","3","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1918","건물위생관리업","09_30_04_P","3320000","3320000-206-2005-00001","20050215","","03","폐업","02","폐업","20220204","","","","051 3650045","144.55","616841","부산광역시 북구 금곡동 1880-11","부산광역시 북구 학사로 297 (금곡동)","46519","북구희망터지역자활센터","20220204100017","U","2022-02-08 02:40:00.0","건물위생관리업","383087.878818178","196110.756034875","건물위생관리업","1","1","0","0","1","1","0","0","0","N","0","","","","임대","0","0","0","0","0","N",
"1919","건물위생관리업","09_30_04_P","3320000","3320000-206-2016-00001","20160429","","03","폐업","02","폐업","20191218","","","","051 316 3182","124.80","616846","부산광역시 북구 화명동 963-5 2층","부산광역시 북구 금곡대로 181-1, 2층 (화명동)","46541","(주)삼일텍","20191218173705","U","2019-12-20 02:40:00.0","건물위생관리업","382892.800109287","193630.946511745","건물위생관리업","0","0","2","2","","","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1920","건물위생관리업","09_30_04_P","3320000","3320000-206-2007-00004","20070614","","03","폐업","02","폐업","20170403","","","","051 8171513","29.13","616852","부산광역시 북구 화명동 2266-1 더누림오피스텔 2003호","부산광역시 북구 금곡대로303번길 94, 2003호 (화명동, 더누림오피스텔)","46524","(주)케이에스씨오","20170403175350","I","2018-08-31 23:59:59.0","건물위생관리업","382780.640206409","194842.845084799","건물위생관리업","","0","20","20","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1921","건물위생관리업","09_30_04_P","3320000","3320000-206-2016-00004","20160907","","03","폐업","02","폐업","20160907","","","","",".00","616826","부산광역시 북구 만덕동 303 2층","부산광역시 북구 만덕2로 19, 2층 (만덕동)","46607","무브클린","20160907114122","I","2018-08-31 23:59:59.0","건물위생관리업","385474.819273176","192178.426483624","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
"1922","건물위생관리업","09_30_04_P","3320000","3320000-206-2016-00005","20161101","","03","폐업","02","폐업","20170626","","","","","15.21","616834","부산광역시 북구 화명동 1425-1","부산광역시 북구 금곡대로324번길 24, 지하12호 (화명동, 진흥상가)","46531","우창환경","20170626133620","I","2018-08-31 23:59:59.0","건물위생관리업","383397.946068151","194933.178066196","건물위생관리업","0","0","0","0","1","1","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1923","건물위생관리업","09_30_04_P","3320000","3320000-206-2013-00006","20130131","","03","폐업","02","폐업","20191007","","","","051 758 1002","36.57","616811","부산광역시 북구 금곡동 98-1 금곡2단지주공아파트","부산광역시 북구 금곡대로616번길 10-7, 상가동 105호 (금곡동, 금곡2단지주공아파트)","46507","성원비엠씨(주)","20191007111723","U","2019-10-09 02:40:00.0","건물위생관리업","383322.180241811","197560.128736032","건물위생관리업","2","1","1","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1924","건물위생관리업","09_30_04_P","3320000","3320000-206-2018-00001","20180130","","03","폐업","02","폐업","20201118","","","","","34.85","616810","부산광역시 북구 금곡동 67-8","부산광역시 북구 효열로203번가길 45, 1층 (금곡동)","46506","주식회사 한스클린","20201118154311","U","2020-11-20 02:40:00.0","건물위생관리업","383517.580290329","198038.111148171","건물위생관리업","3","0","1","1","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1925","건물위생관리업","09_30_04_P","3320000","3320000-206-2017-00003","20170713","","03","폐업","02","폐업","20180726","","","","","32.18","616801","부산광역시 북구 구포동 1060-422","부산광역시 북구 낙동대로 1680, 지하1층 (구포동)","46502","대성종합환경","20180726163238","I","2018-08-31 23:59:59.0","건물위생관리업","381662.976830355","191340.684089573","건물위생관리업","2","1","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1926","건물위생관리업","09_30_04_P","3320000","3320000-206-2018-00004","20180416","","03","폐업","02","폐업","20200603","","","","051 206 0191","57.09","616807","부산광역시 북구 구포동 1084-3 협진태양아파트","부산광역시 북구 백양대로 1025, 220호 (구포동, 협진태양아파트)","46650","(주)더휴","20200603151958","U","2020-06-05 02:40:00.0","건물위생관리업","381617.539582972","190548.761316912","건물위생관리업","25","3","2","2","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1927","건물위생관리업","09_30_04_P","3320000","3320000-206-1997-01347","19970718","","03","폐업","02","폐업","19980930","","","","051",".00","616826","부산광역시 북구 만덕동 256-11 T통B반","","","(주) 조인컨설팅","19990427000000","I","2018-08-31 23:59:59.0","건물위생관리업","385157.254364565","192041.554437844","건물위생관리업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"1928","건물위생관리업","09_30_04_P","3320000","3320000-206-1998-00265","19980519","","03","폐업","02","폐업","20050920","","","","051 3413774",".00","616800","부산광역시 북구 구포동 1206-4 T통B반","","","기창산업사","20050920000000","I","2018-08-31 23:59:59.0","건물위생관리업","382804.50203044","191391.250279219","건물위생관리업","","","","","","","","","","N","","","","","","","","","","","N",
