"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1094","노래연습장업","03_09_01_P","3300000","CDFF3242051996000026","19960918","","03","폐업","03","폐업","20160407","","","","552-9584","","","부산광역시 동래구 온천동 728-57번지","부산광역시 동래구 충렬대로107번길 65-5, 지하1층 (온천동)","47730","빅노래연습장","20160407165742","I","2018-08-31 23:59:59.0","","388673.581619222","192041.659415516","노래연습장업","유통관련업","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","",
"1095","노래연습장업","03_09_01_P","3300000","CDFF3242051996000027","19960920","","03","폐업","03","폐업","20010416","","","","506-9315","","607815","부산광역시 동래구 사직동 45-11번지","부산광역시 동래구 사직북로57번길 57  (사직동)","","열창노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","387451.02457675","190639.730823003","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1096","노래연습장업","03_09_01_P","3300000","CDFF3242051997000042","19971030","","03","폐업","03","폐업","20190314","","","","503-5058","","","부산광역시 동래구 사직동 79-14번지","부산광역시 동래구 사직북로19번길 31, 2층 (사직동)","47865","뉴월드노래연습장","20190315091751","U","2019-03-17 02:40:00.0","","387427.047736414","190596.690740236","노래연습장업","유통관련업","","","","82.5","2","","","","","7","5","N","N","N","Y","N","N","","","","","","","","","","","","",
"1097","노래연습장업","03_09_01_P","3300000","CDFF3242051997000043","19971114","","03","폐업","03","폐업","20100615","","","","526-0900","","","부산광역시 동래구 명장동 62-19번지","부산광역시 동래구 반송로 274  (명장동)","","놀부노래연습장","20100622133518","I","2018-08-31 23:59:59.0","","391292.788765544","191459.462825103","노래연습장업","유통관련업","","","","135.3","","","","","","","","N","N","N","Y","N","N","","","","","","","","","","","","",
"1098","노래연습장업","03_09_01_P","3300000","CDFF3242051997000045","19971202","","03","폐업","03","폐업","20040602","","","","501-8379","","607817","부산광역시 동래구 사직동 72-36번지","부산광역시 동래구 석사로 22  (사직동)","","달라스노래연습장","20071101143822","I","2018-08-31 23:59:59.0","","387754.299071141","190793.925229256","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1099","노래연습장업","03_09_01_P","3300000","CDFF3242051997000046","19971211","","03","폐업","03","폐업","20190926","","","","506-3651","","","부산광역시 동래구 사직동 140-49번지 지하1층","부산광역시 동래구 중앙대로1277번길 66, 지하1층 (사직동)","47830","우리들노래연습장","20190926170649","U","2019-09-28 02:40:00.0","","388834.447465627","191017.29208857","노래연습장업","유통관련업","","","","100.52","","1","","","","7","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"1100","노래연습장업","03_09_01_P","3300000","CDFF3242051997000047","19971223","","03","폐업","03","폐업","20170831","","","","556-6188","","","부산광역시 동래구 복천동 495-3번지","부산광역시 동래구 복천로 16, 지하1층 (복천동)","47802","하이든","20170904171021","I","2018-08-31 23:59:59.0","","390042.967917999","191592.478859145","노래연습장업","유통관련업","","","","79.2","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"1101","노래연습장업","03_09_01_P","3300000","CDFF3242051997000048","19971226","","03","폐업","03","폐업","20040618","","","","506-8946","","607815","부산광역시 동래구 사직동 78-4번지","부산광역시 동래구 사직북로19번길 15  (사직동)","","뉴콘서트노래연습장","20071105094809","I","2018-08-31 23:59:59.0","","387510.679947617","190615.848914886","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1102","노래연습장업","03_09_01_P","3300000","CDFF3242051997000049","19971229","","03","폐업","03","폐업","20200825","","","","556-0822","","","부산광역시 동래구 명륜동 702-51 지하1층","부산광역시 동래구 온천천로 77, 지하1층 (명륜동)","47741","황제노래연습장","20200825135315","U","2020-08-27 02:40:00.0","","389347.179917558","192329.217056309","노래연습장업","유통관련업","","","","112","","","","","","4","3","N","N","N","Y","N","N","","","","","","","","","","","","상업지역",
"1103","노래연습장업","03_09_01_P","3300000","CDFF3242051998000002","19980206","","03","폐업","03","폐업","20060801","","","","557-1447","","607836","부산광역시 동래구 온천동 1441-17번지","부산광역시 동래구 충렬대로 154  (온천동)","","즐거운노래연습장","20070129115142","I","2018-08-31 23:59:59.0","","389068.224758895","191454.317978942","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1104","노래연습장업","03_09_01_P","3300000","CDFF3242051998000004","19980306","","03","폐업","03","폐업","20180119","","","","526-9015","","","부산광역시 동래구 안락동 427-41번지 지하1층","부산광역시 동래구 명안로39번길 80, 지하1층 (안락동)","47783","솔리드노래연습장","20180119162111","I","2018-08-31 23:59:59.0","","391205.023504391","191102.086074086","노래연습장업","유통관련업","","","","79.12","","","근린생활시설","","","5","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"1105","노래연습장업","03_09_01_P","3300000","CDFF3242051998000006","19980320","","03","폐업","03","폐업","20070126","","","","523-8100","","607808","부산광역시 동래구 명장동 61-10번지","부산광역시 동래구 명안로85번길 29  (명장동)","","스타노래연습장","20070129114058","I","2018-08-31 23:59:59.0","","391435.543413787","191472.902391827","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1106","노래연습장업","03_09_01_P","3300000","CDFF3242051998000010","19980609","","03","폐업","03","폐업","20140610","","","","552-7159","","","부산광역시 동래구 온천동 1002-12번지","부산광역시 동래구 금정마을로 122, 지하1층 (온천동)","607837","초원노래연습장","20140610105419","I","2018-08-31 23:59:59.0","","388135.325696247","192191.475073578","노래연습장업","유통관련업","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","",
"1107","노래연습장업","03_09_01_P","3300000","CDFF3242051998000011","19980617","","03","폐업","03","폐업","20080108","","","","556-3793","","607804","부산광역시 동래구 명륜동 564-5번지","","","한소리노래연습장","20080108162518","I","2018-08-31 23:59:59.0","","389513.44751645","191741.801258411","노래연습장업","유통관련업","","","","","","1","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1108","노래연습장업","03_09_01_P","3300000","CDFF3242051998000013","19980731","","03","폐업","03","폐업","","","","","505-1761","","","부산광역시 동래구 온천동 1421-36","부산광역시 동래구 미남로 131, 지하1층 (온천동)","47837","엑셀런트노래연습장","20200709150923","U","2020-07-11 02:40:00.0","","388373.679687682","191580.318215539","노래연습장업","유통관련업","","","","254.05","","","","","","10","","","","","","","","","","","","","","","","","","","",
"1109","노래연습장업","03_09_01_P","3300000","CDFF3242051998000015","19981001","","03","폐업","03","폐업","20190115","","","","524-3842","","","부산광역시 동래구 명장동 489-25번지","부산광역시 동래구 반송로 348-2, 지하1층 (명장동)","47766","신바람노래연습장","20190115131340","U","2019-01-17 02:40:00.0","","391569.911650961","192093.307759002","노래연습장업","유통관련업","","","","153","","","","","","7","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"1110","노래연습장업","03_09_01_P","3300000","CDFF3242051998000016","19981012","","03","폐업","03","폐업","20071231","","","","557-4626","","607831","부산광역시 동래구 온천동 141-4번지","부산광역시 동래구 온천장로119번가길 13  (온천동)","","허심노래연습장","20071231110107","I","2018-08-31 23:59:59.0","","389492.007295808","193334.325774952","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1111","노래연습장업","03_09_01_P","3300000","CDFF3242051998000017","19981012","","03","폐업","03","폐업","20100823","","","","506-9515","","","부산광역시 동래구 사직동 78-38번지","부산광역시 동래구 사직북로 13  (사직동)","","옥경이 노래연습장","20101015095305","I","2018-08-31 23:59:59.0","","387583.131379382","190595.353860601","노래연습장업","유통관련업","","","","120.78","","","","","","","","N","N","N","Y","N","N","","","","","","","","","","","","",
"1112","노래연습장업","03_09_01_P","3300000","CDFF3242051998000018","19981116","","03","폐업","03","폐업","20100813","","","","553-1368","","","부산광역시 동래구 명륜동 4-8번지","부산광역시 동래구 명륜로 261-1  (명륜동)","","도시공간노래연습장","20100812160404","I","2018-08-31 23:59:59.0","","389781.227539181","192830.56386629","노래연습장업","유통관련업","","","","","","","","","","","2","N","N","N","","N","N","","","","","","","","","","","","",
"1113","노래연습장업","03_09_01_P","3300000","CDFF3242051998000019","19981120","","03","폐업","03","폐업","20060523","","","","502-3946","","607817","부산광역시 동래구 사직동 77-36번지","부산광역시 동래구 사직북로 20  (사직동)","","딩동댕노래연습장","20070129114934","I","2018-08-31 23:59:59.0","","387598.995877618","190652.57183769","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1114","노래연습장업","03_09_01_P","3300000","CDFF3242051998000021","19981218","","03","폐업","03","폐업","20121126","","","","504-8084","","607842","부산광역시 동래구 온천동 1443-18번지","부산광역시 동래구 충렬대로126번길 8  (온천동)","","백조노래연습장","20121126180205","I","2018-08-31 23:59:59.0","","388812.076907619","191572.980215526","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1115","노래연습장업","03_09_01_P","3300000","CDFF3242051998000022","19981218","","03","폐업","03","폐업","20170411","","","","526-4836","","","부산광역시 동래구 안락동 425-83번지 2층","부산광역시 동래구 충렬대로359번길 29, 2층 (안락동)","47786","금호노래연습장","20170412132113","I","2018-08-31 23:59:59.0","","391042.766827906","190907.024683116","노래연습장업","유통관련업","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","",
"1116","노래연습장업","03_09_01_P","3300000","CDFF3242051998000023","19981221","","03","폐업","03","폐업","20020423","","","","553-9834","","607833","부산광역시 동래구 온천동 189-63번지","부산광역시 동래구 차밭골로20번길 55  (온천동)","","온천노래연습장","20071101175624","I","2018-08-31 23:59:59.0","","389438.799673916","192984.504349093","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
