"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업종구분명","자본금의규모","사업자등록번호",
"705","후원방문판매업체","08_26_05_P","6260000","20206260000301000076","20200420","","01","영업/정상","BBBB","영업","","","","","","","47193","부산광역시 부산진구 부암동  ***번지 *호 부산서면동문굿모닝힐 ***동 ****호","부산광역시 부산진구 신천대로***번길 **, ***동 ****호 (부암동, 부산서면 동문굿모닝힐)","","인셀덤부산진점","20200420000000","I","2020-04-22 00:23:38.0","","387009.24128532","186676.384325999","후원방문판매업","0","",
"706","후원방문판매업체","08_26_05_P","6260000","20206260000301000079","20200420","","01","영업/정상","BBBB","영업","","","","","","","46223","부산광역시 금정구 남산동  ***번지 **호","부산광역시 금정구 금강로 ***-* (남산동)","","인셀덤 화창대리점","20200420000000","I","2020-04-22 00:23:38.0","","389999.298325729","198376.196573563","후원방문판매업","0","",
"707","후원방문판매업체","08_26_05_P","6260000","20206260000301000093","20200519","","01","영업/정상","BBBB","영업","","","","","","","47035","부산광역시 사상구 엄궁동  *번지 *호 무학다솜타운 ***동 ***호","부산광역시 사상구 대동로**번길 **, ***동 ***호 (엄궁동, 무학다솜타운)","","인셀덤 영궁지점","20200519000000","I","2020-05-21 00:23:19.0","","380090.625681308","183596.254607248","후원방문판매업","0","",
"708","후원방문판매업체","08_26_05_P","6260000","20206260000301000085","20200519","","01","영업/정상","BBBB","영업","","","","","","","48589","부산광역시 남구 용호동  ***번지 **호 롯데캐슬아인스 ***동 ****호","부산광역시 남구 용호로***번길 **, ***동 ****호 (용호동, 롯데캐슬아인스)","","인셀덤미(용호점)","20200519000000","I","2020-05-21 00:23:19.0","","392719.150242969","181154.993922107","후원방문판매업","0","",
"709","후원방문판매업체","08_26_05_P","6260000","20206260000301000087","20200519","","01","영업/정상","BBBB","영업","","","","","","","46287","부산광역시 금정구 장전동  ***번지 *호 현대*차아파트 ****호","부산광역시 금정구 금강로***번길 **, ****호 (장전동, 현대*차아파트)","","인셀덤 금영지점","20200519000000","I","2020-05-21 00:23:19.0","","389584.223083713","194835.616428662","후원방문판매업","0","",
"710","후원방문판매업체","08_26_05_P","6260000","20206260000301000088","20200519","","01","영업/정상","BBBB","영업","","","","","","","46233","부산광역시 금정구 구서동  ****번지 *호 롯데캐슬골드*단지 ***동 ***호","부산광역시 금정구 금강로 ***, ***동 ***호 (구서동, 롯데캐슬골드*단지)","","인셀덤 롯데지점","20200519000000","I","2020-05-21 00:23:19.0","","390044.982846098","196654.519868399","후원방문판매업","0","",
"711","후원방문판매업체","08_26_05_P","6260000","20206260000301000089","20200519","","01","영업/정상","BBBB","영업","","","","","","","48115","부산광역시 해운대구 중동  ****번지 *호 달맞이우성빌라트 ***동 ***호","부산광역시 해운대구 달맞이길 ***-**, ***동 ***호 (중동, 달맞이우성빌라트)","","인셀덤 드림캐쳐 대리점","20200519000000","I","2020-05-21 00:23:19.0","","398953.505632946","186938.689368063","후원방문판매업","0","",
"712","후원방문판매업체","08_26_05_P","6260000","20206260000301000095","20200519","","01","영업/정상","BBBB","영업","","","","","","","47824","부산광역시 동래구 온천동  ****번지 *호 동래대우아파트 ***동 ****호","부산광역시 동래구 충렬대로***번길 **, ***동 ****호 (온천동, 동래대우아파트)","","인셀덤 동경우지점","20200519000000","I","2020-05-21 00:23:19.0","","388980.662300377","191326.440367577","후원방문판매업","0","",
"713","후원방문판매업체","08_26_05_P","6260000","20206260000301000096","20200519","","01","영업/정상","BBBB","영업","","","","","","","48013","부산광역시 해운대구 반송동  ***번지 *호 엘아이지건영아파트 ***동 ***호","부산광역시 해운대구 신반송로 **, ***동 ***호 (반송동, 엘아이지건영아파트)","","인셀덤빛고을","20200519000000","I","2020-05-21 00:23:19.0","","396945.174511088","194127.707347463","후원방문판매업","0","",
"714","후원방문판매업체","08_26_05_P","6260000","20206260000301000097","20200519","","01","영업/정상","BBBB","영업","","","","","","","47824","부산광역시 동래구 온천동  ****번지 **호 삼창주택 나동 ***호","부산광역시 동래구 중앙대로****번길 **, 나동 ***호 (온천동, 삼창주택)","","인셀덤 돈지대리점","20200519000000","I","2020-05-21 00:23:19.0","","389002.723000006","191400.094618402","후원방문판매업","0","",
"715","후원방문판매업체","08_26_05_P","6260000","20206260000301000103","20200519","","01","영업/정상","BBBB","영업","","","","","","","48204","부산광역시 수영구 망미동  ***번지 **호","부산광역시 수영구 과정로**번길 **-* (망미동)","","인셀덤구연대리점","20200519000000","I","2020-05-21 00:23:19.0","","391754.499205367","188581.596252713","후원방문판매업","0","",
"716","후원방문판매업체","08_26_05_P","6260000","20206260000301000104","20200519","","01","영업/정상","BBBB","영업","","","","","","","49492","부산광역시 사하구 다대동  ***번지 *호","부산광역시 사하구 윤공단로 ** (다대동)","","인셀덤 다대경점","20200519000000","I","2020-05-21 00:23:19.0","","379516.380714704","175079.16718355","후원방문판매업","0","",
"717","후원방문판매업체","08_26_05_P","6260000","20206260000301000105","20200519","","01","영업/정상","BBBB","영업","","","","","","","","부산광역시 동래구 사직동  **번지 **호","부산광역시 동래구 석사북로 **-* (사직동)","","인셀덤 대방대리점","20200519000000","I","2020-05-21 00:23:19.0","","387706.897513483","191058.235029924","후원방문판매업","0","",
"718","후원방문판매업체","08_26_05_P","6260000","20206260000301000106","20200519","","01","영업/정상","BBBB","영업","","","","","","","47863","부산광역시 동래구 사직동  ****번지 *호 사직쌍용예가 ***동 ****호","부산광역시 동래구 사직로 **, ***동 ****호 (사직동, 사직 쌍용 예가)","","인셀덤 용민대리점","20200519000000","I","2020-05-21 00:23:19.0","","387389.19136300000","191008.26874100000","후원방문판매업","0","",
"719","후원방문판매업체","08_26_05_P","6260000","20206260000301000108","20200519","","01","영업/정상","BBBB","영업","","","","","","","47299","부산광역시 부산진구 전포동  ***번지 **호 서면노르웨이아침 ***동 ****호","부산광역시 부산진구 동천로 **-*, ***동 **층 ****호 (전포동, 서면노르웨이아침)","","인셀덤 미플러스","20200519000000","I","2020-05-21 00:23:19.0","","387967.369740016","185370.694592271","후원방문판매업","0","",
"720","후원방문판매업체","08_26_05_P","6260000","20216260000301000124","20211018","","01","영업/정상","BBBB","영업","","","","","","","46550","부산광역시 북구 덕천동  ***번지 *호 정남아파트 나동 ***호","부산광역시 북구 만덕대로***번길 **-**, 나동 ***호(덕천동, 정남아파트)","","인셀덤 영광지점","20211018000000","I","2021-10-20 00:22:46.0","","384064.314071914","192548.312259252","후원방문판매업","0","",
"721","후원방문판매업체","08_26_05_P","6260000","20216260000301000125","20211018","","01","영업/정상","BBBB","영업","","","","","","","47249","부산광역시 부산진구 범전동  ***번지 **호","부산광역시 부산진구 범전로**번길 **(범전동)","","인셀덤 소망 대리점","20211018000000","I","2021-10-20 00:22:46.0","","388049.456258227","187162.347952296","후원방문판매업","0","",
"722","후원방문판매업체","08_26_05_P","6260000","20216260000301000122","20211018","","01","영업/정상","BBBB","영업","","","","","","","49213","부산광역시 서구 동대신동*가  **번지 *호 세종빌라 ***호","부산광역시 서구 망양로**번길 **, ***호(동대신동*가, 세종빌라)","","퍼플인셀덤","20211018000000","I","2021-10-20 00:22:46.0","","384171.981678039","181382.73457569","후원방문판매업","0","",
"723","후원방문판매업체","08_26_05_P","6260000","20216260000301000127","20211018","","01","영업/정상","BBBB","영업","","","","","","","47871","부산광역시 동래구 사직동  ***번지 *호 사직*차삼정그린코아아파트 ***동 ****호","부산광역시 동래구 쇠미로**번길 **, ***동 ****호(사직동, 사직*차삼정그린코아아파트)","","플레아마르","20211018000000","I","2021-10-20 00:22:46.0","","387059.314304142","191163.822099192","후원방문판매업","0","",
"724","후원방문판매업체","08_26_05_P","6260000","20216260000301000128","20211018","","01","영업/정상","BBBB","영업","","","","","","","48116","부산광역시 해운대구 중동  ***번지 *호","부산광역시 해운대구 청사포로 ***, *층(중동)","","인셀덤 청사 대리점","20211018000000","I","2021-10-20 00:22:46.0","","399824.800692749","186989.95040356","후원방문판매업","0","",
"725","후원방문판매업체","08_26_05_P","6260000","20216260000301000130","20211018","","01","영업/정상","BBBB","영업","","","","","","","47827","부산광역시 동래구 온천동  ****번지 *호 아림베르빌 ***호","부산광역시 동래구 미남로***번길 **, ***호(온천동, 아림베르빌)","","인셀덤 센스점","20211018000000","I","2021-10-20 00:22:46.0","","388471.619888415","191278.621819222","후원방문판매업","0","",
"726","후원방문판매업체","08_26_05_P","6260000","20216260000301000131","20211018","","01","영업/정상","BBBB","영업","","","","","","","48473","부산광역시 남구 우암동  ***번지 ***호 일신보라아파트 ***동 ****호","부산광역시 남구 유엔로 **, ***동 ****호(우암동, 일신보라아파트)","","더탑(The Top)인셀덤","20211018000000","I","2021-10-20 00:22:46.0","","389416.963691044","182787.987099086","후원방문판매업","0","",
"727","후원방문판매업체","08_26_05_P","6260000","20216260000301000133","20211018","","01","영업/정상","BBBB","영업","","","","","","","48065","부산광역시 해운대구 우동  ***번지 **호 해운대엔스타아파트 ***호","부산광역시 해운대구 해운대로***번가길 **, ***호(우동, 해운대엔스타아파트)","","미진인셀덤","20211018000000","I","2021-10-20 00:22:46.0","","395508.03445100000","187442.12634300000","후원방문판매업","0","",
"728","후원방문판매업체","08_26_05_P","6260000","20216260000301000134","20211018","","01","영업/정상","BBBB","영업","","","","","","","46764","부산광역시 강서구 명지동  ****번지 *호 올리브타운 ***호","부산광역시 강서구 명지오션시티**로 **, 올리브타운 ***호(명지동)","","행복한이야기","20211018000000","I","2021-10-20 00:22:46.0","","373594.785745674","177568.848885269","후원방문판매업","0","",
"729","후원방문판매업체","08_26_05_P","6260000","20216260000301000135","20211018","","01","영업/정상","BBBB","영업","","","","","","","48249","부산광역시 수영구 광안동  ***번지 *호 대곡타워아파트 ***호","부산광역시 수영구 광일로**번가길 **, ***호(광안동, 대곡타워아파트)","","인셀덤 환희 대리점","20211018000000","I","2021-10-20 00:22:46.0","","392307.356341913","186912.059273658","후원방문판매업","0","",
"730","후원방문판매업체","08_26_05_P","6260000","20216260000301000136","20211018","","01","영업/정상","BBBB","영업","","","","","","","47520","부산광역시 연제구 연산동  ***번지 *호 ***호","부산광역시 연제구 중앙대로 ****-*, ***호(연산동)","","ㅌ인셀덤 금송대리점","20211018000000","I","2021-10-20 00:22:46.0","","389556.531941899","189553.297084204","후원방문판매업","0","",
"731","후원방문판매업체","08_26_05_P","6260000","20216260000301000138","20211018","","01","영업/정상","BBBB","영업","","","","","","","46760","부산광역시 강서구 신호동  ***번지 *호 부산신호사랑으로부영*차 ***동 ***호","부산광역시 강서구 신호산단*로 ***, ***동 ***호(신호동, 부산신호사랑으로부영*차)","","인셀덤뷰티킴 대리점","20211018000000","I","2021-10-20 00:22:46.0","","370927.882539772","177534.609162159","후원방문판매업","0","",
"732","후원방문판매업체","08_26_05_P","6260000","20216260000301000121","20211018","","01","영업/정상","BBBB","영업","","","","","","","46634","부산광역시 북구 구포동  ***번지 *호","부산광역시 북구 백양대로****번길 *, *층(구포동)","","인셀덤 다솔대리점","20211018000000","I","2021-10-20 00:22:46.0","","382058.126899877","191106.76226794","후원방문판매업","0","",
"733","후원방문판매업체","08_26_05_P","6260000","20216260000301000155","20211129","","01","영업/정상","BBBB","영업","","","","","","","48059","부산광역시 해운대구 우동  ****번지 *호 에이스하이테크** ****호","부산광역시 해운대구 센텀중앙로 **, 에이스하이테크** ****호(우동)","","엑소바이옴 힐본부","20211129000000","I","2021-12-01 00:22:43.0","","394035.24909500000","188368.64865100000","후원방문판매업","0","",
"734","후원방문판매업체","08_26_05_P","6260000","20216260000301000156","20211129","","01","영업/정상","BBBB","영업","","","","","","","48278","부산광역시 수영구 민락동  ***번지 *호 센텀비치푸르지오 ***동 ****호","부산광역시 수영구 광안해변로 ***, ***동 ****호(민락동, 센텀비치푸르지오)","","엑소바이옴 민뷰티","20211129000000","I","2021-12-01 00:22:43.0","","394106.439646999","186584.840674314","후원방문판매업","0","",
"735","후원방문판매업체","08_26_05_P","6260000","20216260000301000139","20211116","","01","영업/정상","BBBB","영업","","","","","","","48008","부산광역시 해운대구 반송동  ***번지 *호 벽산삼협한솔아파트 ***동 ****호","부산광역시 해운대구 신반송로 **, ***동 ****호(반송동, 벽산삼협한솔아파트)","","나겸 인셀덤","20211116000000","I","2021-11-18 00:22:44.0","","396497.146745124","194163.914709437","후원방문판매업","0","",
"736","후원방문판매업체","08_26_05_P","6260000","20216260000301000140","20211116","","01","영업/정상","BBBB","영업","","","","","","","46007","부산광역시 기장군 정관읍 모전리 ***번지 *호 이지더원*차아파트 ***동 ****호","부산광역시 기장군 정관읍 정관*로 *, ***동 ****호(이지 더원 *차 아파트)","","인셀덤 유","20211116000000","I","2021-11-18 00:22:44.0","","396873.87819400000","206378.28137900000","후원방문판매업","0","",
"737","후원방문판매업체","08_26_05_P","6260000","20216260000301000141","20211116","","01","영업/정상","BBBB","영업","","","","","","","47120","부산광역시 부산진구 연지동  **번지 *호 화인연지아파트 ***동 ***호","부산광역시 부산진구 동평로***번길 **, ***동 **호(연지동, 화인연지아파트)","","리만비주","20211116000000","I","2021-11-18 00:22:44.0","","387489.78325928","187958.153019083","후원방문판매업","0","",
"738","후원방문판매업체","08_26_05_P","6260000","20216260000301000142","20211116","","01","영업/정상","BBBB","영업","","","","","","","46521","부산광역시 북구 금곡동  ****번지 *호 율리마을주공아파트 ***동 ****호","부산광역시 북구 화명신도시로 ***, ***동 ****호(금곡동, 율리마을주공아파트)","","인셀덤 힐링대리점","20211116000000","I","2021-11-18 00:22:44.0","","382937.351165395","195922.341071768","후원방문판매업","0","",
"739","후원방문판매업체","08_26_05_P","6260000","20216260000301000143","20211116","","01","영업/정상","BBBB","영업","","","","","","","48113","부산광역시 해운대구 좌동  ****번지 *호 경남선경아파트 ***동 ****호","부산광역시 해운대구 청사포로 **, ***동 ****호(좌동, 경남선경아파트)","","인셀덤 Aria","20211116000000","I","2021-11-18 00:22:44.0","","399107.162337647","187788.003262984","후원방문판매업","0","",
"740","후원방문판매업체","08_26_05_P","6260000","20216260000301000144","20211116","","01","영업/정상","BBBB","영업","","","","","","","46048","부산광역시 기장군 일광면 삼성리 ***번지 *호 한신더휴센트럴포레*단지 ***동 ****호","부산광역시 기장군 일광면 해빛*로 **, ***동 ****호(한신더휴센트럴포레 *단지)","","인셀덤 오해피 대리점","20211116000000","I","2021-11-18 00:22:44.0","","","","후원방문판매업","0","",
"741","후원방문판매업체","08_26_05_P","6260000","20216260000301000145","20211116","","01","영업/정상","BBBB","영업","","","","","","","48089","부산광역시 해운대구 우동  ****번지 **호 대우동삼아파트 ***동 ***호","부산광역시 해운대구 해운대로***번길 **, ***동 ***호(우동, 대우동삼아파트)","","인셀덤부산센텀대리점","20211116000000","I","2021-11-18 00:22:44.0","","394955.701608931","187033.423154277","후원방문판매업","0","",
"742","후원방문판매업체","08_26_05_P","6260000","20216260000301000146","20211116","","01","영업/정상","BBBB","영업","","","","","","","47798","부산광역시 동래구 안락동  ***번지 **호 안락SK아파트 ***동 ***호","부산광역시 동래구 충렬대로 ***, ***동 ***호(안락동, 안락 SK아파트)","","남강인셀덤","20211116000000","I","2021-11-18 00:22:44.0","","392235.198208233","190531.622508818","후원방문판매업","0","",
"743","후원방문판매업체","08_26_05_P","6260000","20216260000301000148","20211116","","01","영업/정상","BBBB","영업","","","","","","","48093","부산광역시 해운대구 우동  ***번지 *호 부산메디칼센터","부산광역시 해운대구 해운대로 ***, 부산메디칼센터 **층(우동)","","비더원","20211116000000","I","2021-11-18 00:22:44.0","","396058.540726107","186676.279634332","후원방문판매업","0","",
"744","후원방문판매업체","08_26_05_P","6260000","20216260000301000149","20211116","","01","영업/정상","BBBB","영업","","","","","","","47039","부산광역시 사상구 엄궁동  ***번지 **호 송학빌딩","부산광역시 사상구 엄궁로***번길 **, 송학빌딩 *층(엄궁동)","","인셀덤터키","20211116000000","I","2021-11-18 00:22:44.0","","379661.216447154","182862.949207707","후원방문판매업","0","",
"745","후원방문판매업체","08_26_05_P","6260000","20216260000301000150","20211116","","01","영업/정상","BBBB","영업","","","","","","","48213","부산광역시 수영구 망미동  ****번지 *호 센텀수영강변*차e-편한세상 ***동 ****호","부산광역시 수영구 좌수영로 ***, ***동 ****호(망미동, 센텀수영강변*차e-편한세상)","","센텀 인셀덤","20211116000000","I","2021-11-18 00:22:44.0","","392813.039660078","188775.320589941","후원방문판매업","0","",
"746","후원방문판매업체","08_26_05_P","6260000","20216260000301000151","20211116","","01","영업/정상","BBBB","영업","","","","","","","47352","부산광역시 부산진구 범천동  ***번지 **호","부산광역시 부산진구 신천대로**번길 **(범천동)","","인셀덤 새롬 대리점","20211116000000","I","2021-11-18 00:22:44.0","","387488.468026927","185022.580907442","후원방문판매업","0","",
"747","후원방문판매업체","08_26_05_P","6260000","20216260000301000152","20211116","","01","영업/정상","BBBB","영업","","","","","","","47104","부산광역시 부산진구 초읍동  ***번지 **호","부산광역시 부산진구 새싹로***번길 **-*(초읍동)","","인셀덤(청아부산대리점)","20211116000000","I","2021-11-18 00:22:44.0","","386371.620868872","188769.23767468","후원방문판매업","0","",
"748","후원방문판매업체","08_26_05_P","6260000","20136260000301000022","20130724","","01","영업/정상","BBBB","영업","","","","","0515013919","","607841","부산광역시 동래구 온천동  ****번지 *호","부산광역시 동래구 아시아드대로***번길 ** (온천동)","","건강생활 미남지점","20170517000000","I","2018-08-31 23:59:59.0","","388353.136099756","191572.435519513","후원방문판매업","0","",
"749","후원방문판매업체","08_26_05_P","6260000","20136260000301000024","20130724","","01","영업/정상","BBBB","영업","","","","","0513411779","","616852","부산광역시 북구 화명동  ****번지 *호","부산광역시 북구 금곡대로***번길 ** (화명동)","","건강생활 화명지점","20170517000000","I","2018-08-31 23:59:59.0","","383156.62103053","194572.775997919","후원방문판매업","0","",
"750","후원방문판매업체","08_26_05_P","6260000","20136260000301000036","20130724","","01","영업/정상","BBBB","영업","","","","","0517521599","","613831","부산광역시 수영구 수영동  ***번지 **호 ***호","부산광역시 수영구 연수로 ***, *층 ***호 (수영동)","","수영나루 건강생활","20170517000000","I","2018-08-31 23:59:59.0","","392423.66915777","187601.27921049","후원방문판매업","0","",
"751","후원방문판매업체","08_26_05_P","6260000","20136260000301000028","20130724","","01","영업/정상","BBBB","영업","","","","","0516313342","","614827","부산광역시 부산진구 범천동  ***번지 **호","부산광역시 부산진구 중앙번영로 * (범천동)","","에버그린 자연건강","20170517000000","I","2018-08-31 23:59:59.0","","387633.721175082","184784.968504367","후원방문판매업","0","",
"752","후원방문판매업체","08_26_05_P","6260000","20136260000301000029","20130724","","01","영업/정상","BBBB","영업","","","","","0518518562","","611814","부산광역시 연제구 연산동  ***번지 *호 sk뷰상가 ***호","부산광역시 연제구 중앙대로 ****, ***호 (연산동,sk뷰상가)","","건강생활 동래지점","20170517000000","I","2018-08-31 23:59:59.0","","389510.788094066","189669.571671014","후원방문판매업","0","",
"753","후원방문판매업체","08_26_05_P","6260000","20136260000301000030","20130724","","01","영업/정상","BBBB","영업","","","","","0515049778","","611802","부산광역시 연제구 거제동  **번지 중보빌딩 ***호","부산광역시 연제구 중앙대로 ****, ***호 (거제동,중보빌딩)","","건강생활 교대역지점","20170517000000","I","2018-08-31 23:59:59.0","","389177.373637841","190240.825688511","후원방문판매업","0","",
"754","후원방문판매업체","08_26_05_P","6260000","20136260000301000032","20130724","","01","영업/정상","BBBB","영업","","","","","0518636050","","614856","부산광역시 부산진구 양정동  ***번지 **호","부산광역시 부산진구 양지로*번길 ** (양정동)","","부산양정 건강생활","20170517000000","I","2018-08-31 23:59:59.0","","388590.42036513","187743.181607676","후원방문판매업","0","",
"755","후원방문판매업체","08_26_05_P","6260000","20136260000301000034","20130724","","01","영업/정상","BBBB","영업","","","","","0516462479","","601803","부산광역시 동구 범일동  ***번지 동성산업빌딩 *층","부산광역시 동구 범일로 ***, *층 (범일동,동성산업빌딩*층)","","건강생활 항도지점","20170517000000","I","2018-08-31 23:59:59.0","","387579.291668791","184263.875327669","후원방문판매업","0","",
"756","후원방문판매업체","08_26_05_P","6260000","20206260000301000140","20200715","","01","영업/정상","BBBB","영업","","","","","","","47332","부산광역시 부산진구 가야동  *번지 *호 한일빌딩","부산광역시 부산진구 가야대로 ***, 한일빌딩 *층 (가야동)","","인셀덤한일점","20200715000000","I","2020-07-17 00:23:15.0","","386235.892021268","185992.118655589","후원방문판매업","0","",
"757","후원방문판매업체","08_26_05_P","6260000","20206260000301000145","20200715","","01","영업/정상","BBBB","영업","","","","","","","46236","부산광역시 금정구 구서동  ****번지 *호 쌍용예가*단지 ***동 ***호","부산광역시 금정구 금샘로 ***, ***동 ***호 (구서동, 쌍용예가*단지)","","인셀덤 가단 대리점","20200715000000","I","2020-07-17 00:23:15.0","","389786.47495100000","196504.30165800000","후원방문판매업","0","",
"758","후원방문판매업체","08_26_05_P","6260000","20206260000301000147","20200715","","01","영업/정상","BBBB","영업","","","","","","","46759","부산광역시 강서구 신호동  ***번지 **호 ***호","부산광역시 강서구 신호산단*로***번길 **, ***호 (신호동)","","연희킴의인셀덤","20200715000000","I","2020-07-17 00:23:15.0","","371348.984954999","177362.961067897","후원방문판매업","0","",
"759","후원방문판매업체","08_26_05_P","6260000","20206260000301000151","20200715","","01","영업/정상","BBBB","영업","","","","","","","48537","부산광역시 남구 용당동  ***번지 *호 신대연코오롱하늘채아파트 ***동 ***호","부산광역시 남구 홍곡로***번길 ***, ***동 ***호 (용당동, 신대연코오롱하늘채아파트)","","인셀덤 대연대리점","20200715000000","I","2020-07-17 00:23:15.0","","390765.454533638","182448.406739872","후원방문판매업","0","",
"760","후원방문판매업체","08_26_05_P","6260000","20206260000301000155","20200824","","01","영업/정상","BBBB","영업","","","","","","","46726","부산광역시 강서구 명지동  ****번지 *호 e편한세상명지 ***동 ****호","부산광역시 강서구 명지국제*로 **, ***동 ****호 (명지동, e편한세상 명지)","","인셀덤 바르다","20200824000000","I","2020-08-26 00:23:13.0","","","","후원방문판매업","0","",
"761","후원방문판매업체","08_26_05_P","6260000","20206260000301000156","20200824","","01","영업/정상","BBBB","영업","","","","","","","46292","부산광역시 금정구 장전동  ***번지 ***호","부산광역시 금정구 장전로**번길 *, *층 (장전동)","","부산대인셀덤","20200824000000","I","2020-08-26 00:23:13.0","","389969.994985","194078.386078","후원방문판매업","0","",
"762","후원방문판매업체","08_26_05_P","6260000","20206260000301000157","20200824","","01","영업/정상","BBBB","영업","","","","","","","46051","부산광역시 기장군 철마면 고촌리 ***번지 *호 고촌엘에이치*단지아파트 ***동 ***호","부산광역시 기장군 철마면 고촌로 **, ***동 ***호 (고촌 엘에이치 *단지 아파트)","","에스엠(SM)인셀덤","20200824000000","I","2020-08-26 00:23:13.0","","397289","195409","후원방문판매업","0","",
"763","후원방문판매업체","08_26_05_P","6260000","20206260000301000159","20200824","","01","영업/정상","BBBB","영업","","","","","","","48516","부산광역시 남구 용호동  ***번지 **호 엘지메트로시티 ***동 ****호","부산광역시 남구 분포로 ***, ***동 ****호 (용호동, 엘지메트로시티)","","미소인셀덤","20200824000000","I","2020-08-26 00:23:13.0","","392474.578116018","183212.927797079","후원방문판매업","0","",
"764","후원방문판매업체","08_26_05_P","6260000","20206260000301000162","20200824","","01","영업/정상","BBBB","영업","","","","","","","47112","부산광역시 부산진구 초읍동  ***번지 **호 창신그린힐아파트 ****호","부산광역시 부산진구 성지로***번길 **, ****호 (초읍동, 창신그린힐아파트)","","인셀덤화수분대리점","20200824000000","I","2020-08-26 00:23:13.0","","387178.99612100000","189190.95216600000","후원방문판매업","0","",
"765","후원방문판매업체","08_26_05_P","6260000","20206260000301000163","20200824","","01","영업/정상","BBBB","영업","","","","","","","48413","부산광역시 남구 문현동  ***번지 *호 문현삼성힐타워 a동 ****호","부산광역시 남구 전포대로 **, a동 ****호 (문현동, 문현삼성힐타워)","","인셀덤 서면점","20200824000000","I","2020-08-26 00:23:13.0","","388476.52504600000","184507.91188500000","후원방문판매업","0","",
"766","후원방문판매업체","08_26_05_P","6260000","20206260000301000164","20200824","","01","영업/정상","BBBB","영업","","","","","","","47354","부산광역시 부산진구 범천동  ***번지 *호 범내골역이즈팰리스 ***호","부산광역시 부산진구 황령대로**번길 **, *층 ***호 (범천동, 범내골역 이즈팰리스)","","민낯츄","20200824000000","I","2020-08-26 00:23:13.0","","387843.04680600000","185360.46065400000","후원방문판매업","0","",
"767","후원방문판매업체","08_26_05_P","6260000","20206260000301000166","20200824","","01","영업/정상","BBBB","영업","","","","","","","48043","부산광역시 해운대구 반여동  ****번지 *호 현대아파트 ***동 ***호","부산광역시 해운대구 선수촌로**번길 **, ***동 ***호 (반여동, 현대아파트)","","인셀덤","20200824000000","I","2020-08-26 00:23:13.0","","392777.813676185","190463.892358481","후원방문판매업","0","",
"768","후원방문판매업체","08_26_05_P","6260000","20216260000301000084","20210719","","01","영업/정상","BBBB","영업","","","","","","","48048","부산광역시 해운대구 재송동  ***번지 *호 센텀이편한세상아파트 ***동 ***호","부산광역시 해운대구 해운대로**번길 **, ***동 ***호(재송동, 센텀이편한세상아파트)","","와니 인셀덤","20210719000000","I","2021-07-21 00:22:53.0","","392799.14993192","189781.150493082","후원방문판매업","0","",
"769","후원방문판매업체","08_26_05_P","6260000","20216260000301000087","20210719","","01","영업/정상","BBBB","영업","","","","","","","49329","부산광역시 사하구 당리동  ***번지 *호 경성리치W아파트 ***호","부산광역시 사하구 낙동대로 ***, ***호(당리동, 경성리치W아파트)","","인셀덤 더발라","20210719000000","I","2021-07-21 00:22:53.0","","380112.660261235","180021.207743134","후원방문판매업","0","",
"770","후원방문판매업체","08_26_05_P","6260000","20216260000301000088","20210719","","01","영업/정상","BBBB","영업","","","","","","","47747","부산광역시 동래구 명륜동  ***번지 *호 동래센트럴파크하이츠*차 ***동 ****호","부산광역시 동래구 문화로 **, ***동 ****호(명륜동, 동래센트럴파크하이츠*차)","","인셀덤벨라","20210719000000","I","2021-07-21 00:22:53.0","","390064.57802400000","192599.63041300000","후원방문판매업","0","",
"771","후원방문판매업체","08_26_05_P","6260000","20216260000301000089","20210719","","01","영업/정상","BBBB","영업","","","","","","","49108","부산광역시 영도구 동삼동  ***번지 **호 삼창파크타운 ***동 ***호","부산광역시 영도구 동삼로**번길 *, ***동 ***호(동삼동, 삼창파크타운)","","인셀덤오유재대리점","20210719000000","I","2021-07-21 00:22:53.0","","388828.066971792","177152.221787213","후원방문판매업","0","",
"772","후원방문판매업체","08_26_05_P","6260000","20216260000301000090","20210719","","01","영업/정상","BBBB","영업","","","","","","","48119","부산광역시 해운대구 우동  ****번지 *호 트럼프월드마린아파트 D동 ***호","부산광역시 해운대구 마린시티*로 **, D동 ***호(우동, 트럼프월드마린아파트)","","인셀덤 쭈언니","20210719000000","I","2021-07-21 00:22:53.0","","395272.187921241","186102.052953595","후원방문판매업","0","",
"773","후원방문판매업체","08_26_05_P","6260000","20216260000301000091","20210719","","01","영업/정상","BBBB","영업","","","","","","","48273","부산광역시 수영구 민락동  ***번지 **호","부산광역시 수영구 무학로**번길 **(민락동)","","인셀덤뮤즈","20210719000000","I","2021-07-21 00:22:53.0","","393052.299365008","187048.838087329","후원방문판매업","0","",
