"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"2005","당구장업","10_32_01_P","3360000","CDFH3301082020000003","20200903","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 신호동 217","부산광역시 강서구 신호산단2로 29, 신호프라자 405,406호 (신호동)","46759","S당구클럽","20211007191843","U","2021-10-09 02:40:00.0","","371180.37604943","177972.675102554","당구장업","사립","","0","0","0","0","","",
"2006","당구장업","10_32_01_P","3360000","CDFH3301082020000004","20200921","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 명지동 3331-13","부산광역시 강서구 명지국제11로 45, 2층 (명지동)","46726","명지당구클럽","20211007191908","U","2021-10-09 02:40:00.0","","375311.733145202","180084.5585044","당구장업","사립","","0","0","0","0","","",
"2007","당구장업","10_32_01_P","3360000","CDFH3301082018000003","20181023","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 명지동 3442-2번지 가온프라자","부산광역시 강서구 명지국제6로 238, 가온프라자 3층 (명지동)","46726","공룡당구장","20190923091302","U","2019-09-25 02:40:00.0","","375289.4781279","179205.678937731","당구장업","사립","","","","","","","",
"2008","당구장업","10_32_01_P","3360000","CDFH3301082022000002","20220530","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 미음동 1655-4","부산광역시 강서구 미음국제2로가길 29, 2층 (미음동)","46747","당구밸리","20220530135242","I","2022-06-04 00:22:32.0","","","","당구장업","사립","","0","1","2103","0","","",
"2009","당구장업","10_32_01_P","3360000","CDFH3301082022000001","20220517","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 명지동 3603-7 에코팰리스","부산광역시 강서구 명지국제2로28번길 34, 에코팰리스 6층 615~617호 (명지동)","46726","베라당구클럽","20220517151427","I","2022-05-19 00:22:31.0","","373998.862891806","178751.189411845","당구장업","사립","","0","0","32652.51","0","","",
"2010","당구장업","10_32_01_P","3360000","CDFH3301082016000003","20160614","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","","","부산광역시 강서구 유통단지1로65번길 3, 201호 (대저2동)","46721","뉴 공항당구장","20220125142012","U","2022-01-27 02:40:00.0","","377952.555484612","187022.360802417","당구장업","사립","","0","0","0","0","","",
"2011","당구장업","10_32_01_P","3360000","CDFH3301082017000004","20170612","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","051-759-3377","","","","부산광역시 강서구 과학산단2로20번길 11, 301호 (지사동, 명진파크뷰)","46743","명진 당구장","20220125142050","U","2022-01-27 02:40:00.0","","366855","185057","당구장업","사립","","0","0","0","0","","",
"2012","당구장업","10_32_01_P","3360000","CDFH3301082018000002","20180618","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","","부산광역시 강서구 명지동 3586-1 플러스존2","부산광역시 강서구 명지국제8로 30, 플러스존2 405,406호 (명지동)","46726","플러스당구장","20220125142421","U","2022-01-27 02:40:00.0","","373344.69652121","178930.738921","당구장업","사립","","0","0","0","0","","",
"2013","당구장업","10_32_01_P","3360000","CDFH3301081993000002","19930312","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","618815","부산광역시 강서구 명지동 3211-0007","부산광역시 강서구 명지새동네길1번길 2 (명지동)","46725","해성당구장","20220125142457","U","2022-01-27 02:40:00.0","","375982.060791935","180546.911040669","당구장업","사립","","0","0","0","0","","",
"2014","당구장업","10_32_01_P","3360000","CDFH3301081999000002","19990617","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","618420","부산광역시 강서구 동선동 423","부산광역시 강서구 천가길 299-8 (동선동)","46769","동선당구장","20220125142526","U","2022-01-27 02:40:00.0","","367136.802324643","174212.768338111","당구장업","사립","","0","0","0","0","","",
"2015","당구장업","10_32_01_P","3360000","CDFH3301082003000002","20030314","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","618807","부산광역시 강서구 대저2동 1851","부산광역시 강서구 공항로811번길 70 (대저2동)","46720","보라매당구장","20220125142132","U","2022-01-27 02:40:00.0","","377951.87706436","188602.949816456","당구장업","사립","","0","0","0","0","","",
"2016","당구장업","10_32_01_P","3360000","CDFH3301082007000002","20070824","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","051-271-1865","","618815","부산광역시 강서구 명지동 3212-8","부산광역시 강서구 명지새동네길2번길 17 (명지동)","46725","아지트당구장","20220125142215","U","2022-01-27 02:40:00.0","","375945.219641051","180460.555419596","당구장업","사립","","0","0","0","0","","",
"2017","당구장업","10_32_01_P","3360000","CDFH3301082009000001","20090303","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","618270","부산광역시 강서구 송정동 1631-6 208호, 209호","부산광역시 강서구 녹산산단335로 24-8 (송정동,208호, 209호)","","녹산당구장","20220125141833","U","2022-01-27 02:40:00.0","","369071.601644319","178414.136974959","당구장업","사립","","0","0","3421.42","0","","",
"2018","당구장업","10_32_01_P","3360000","CDFH3301082011000001","20110520","","04","취소/말소/만료/정지/중지","35","직권말소","20220117","","","","","","618230","부산광역시 강서구 지사동 1215-2 지사복합상가 A동","부산광역시 강서구 과학산단로 349, A동 (지사동, 지사복합상가)","46742","지사리당구장","20220125142304","U","2022-01-27 02:40:00.0","","366799.216536177","184790.245500093","당구장업","사립","","0","0","0","0","","",
"2019","당구장업","10_32_01_P","3370000","CDFH3301082019000003","20191022","","03","폐업","03","폐업","20200203","","","","","","","부산광역시 연제구 연산동 70-2번지 석화빌딩","부산광역시 연제구 토곡로 13, 석화빌딩 2층 (연산동)","47587","LG당구장","20200203173348","U","2020-02-05 02:40:00.0","","391762.706338161","189061.487384037","당구장업","사립","","","","","","","",
"2020","당구장업","10_32_01_P","3370000","CDFH3301081998000007","19980417","","03","폐업","03","폐업","20040213","","","","051-866-2204","","611828","부산광역시 연제구 연산동 1258-4번지","부산광역시 연제구 거제천로 152  (연산동)","","초원당구장","20040213103503","I","2018-08-31 23:59:59.0","","389180.65576700000","189801.59310900000","당구장업","사립","0","","","147.85","","","",
"2021","당구장업","10_32_01_P","3370000","CDFH3301081994000003","19940906","","03","폐업","03","폐업","20040511","","","","051-867-7433","","611828","부산광역시 연제구 연산동 1244-1번지","부산광역시 연제구 거제천로154번길 62  (연산동)","","무스탕Q당구장","20040511140504","I","2018-08-31 23:59:59.0","","389385.125936366","189390.850925386","당구장업","사립","0","","","165","","","",
"2022","당구장업","10_32_01_P","3370000","CDFH3301081996000001","19960314","","03","폐업","03","폐업","20161121","","","","051-864-9324","","611816","부산광역시 연제구 연산동 370-19번지","부산광역시 연제구 과정로 273 (연산동)","47556","캡틴당구장","20161121134352","I","2018-08-31 23:59:59.0","","390960.828882066","189626.673106722","당구장업","사립","","","","277.56","","","",
"2023","당구장업","10_32_01_P","3370000","CDFH3301082000000002","20000418","","03","폐업","03","폐업","20030825","","","","051-866-2687","","611816","부산광역시 연제구 연산동 374-34번지 지상3층","부산광역시 연제구 고분로123번길 48  (연산동,지상3층)","","초원당구장","20030825155550","I","2018-08-31 23:59:59.0","","391019.665342153","189444.379099634","당구장업","사립","0","","","133.96","","","",
"2024","당구장업","10_32_01_P","3370000","CDFH3301082001000002","20010613","","03","폐업","03","폐업","20061020","","","","051-853-0146","","611829","부산광역시 연제구 연산동 1642-6번지","부산광역시 연제구 중앙대로1038번길 59  (연산동)","","오렌지당구장","20070326132729","I","2018-08-31 23:59:59.0","","389438.627468268","188675.260154882","당구장업","사립","0","","","111.8","","","",
"2025","당구장업","10_32_01_P","3370000","CDFH3301081996000002","19960430","","03","폐업","03","폐업","20030918","","","","051-752-7983","","611812","부산광역시 연제구 연산동 479-7번지","부산광역시 연제구 과정로 137  (연산동)","","삼호당구장","20051226172406","I","2018-08-31 23:59:59.0","","391834.082986499","189185.417047275","당구장업","사립","0","","","135.66","","","",
"2026","당구장업","10_32_01_P","3370000","CDFH3301082004000007","20040809","","03","폐업","03","폐업","20181127","","","","051-852-8907","","611814","부산광역시 연제구 연산동 589-7번지","부산광역시 연제구 고분로13번길 81 (연산동)","47551","하이큐당구클럽","20181127152123","U","2019-05-10 02:40:00.0","","389993.47032805","189725.782114871","당구장업","사립","","","","","","","",
"2027","당구장업","10_32_01_P","3370000","CDFH3301082004000008","20040819","","03","폐업","03","폐업","20050802","","","","051-867-0264","","611827","부산광역시 연제구 연산동 787-15번지","","","거칠산당구장","20190711174702","U","2019-07-13 02:40:00.0","","389934.379874564","188287.196549585","당구장업","사립","","","","","","","",
"2028","당구장업","10_32_01_P","3370000","CDFH3301082005000001","20050328","","03","폐업","03","폐업","20060103","","","","","","611812","부산광역시 연제구 연산동 490-11번지 (3층)","부산광역시 연제구 과정로 111  (연산동,(3층))","","한큐당구장","20060103131252","I","2018-08-31 23:59:59.0","","391848.60666001","188940.283342166","당구장업","사립","0","","","94.1","","","",
"2029","당구장업","10_32_01_P","3370000","CDFH3301081982000001","19820708","","03","폐업","03","폐업","20100113","","","","051-853-9867","","611822","부산광역시 연제구 연산동 631-4번지","부산광역시 연제구 고분로 23  (연산동)","","행운당구장","20100113152211","I","2018-08-31 23:59:59.0","","389849.899205334","189397.062138695","당구장업","사립","0","","","126","","","",
"2030","당구장업","10_32_01_P","3370000","CDFH3301081990000001","19900525","","03","폐업","03","폐업","20030908","","","","051-502-0959","","611805","부산광역시 연제구 거제동 815-63번지","부산광역시 연제구 해맞이로 103  (거제동)","","가람당구장","20030908090514","I","2018-08-31 23:59:59.0","","388443.879163731","189096.37272994","당구장업","사립","0","","","176.16","","","",
"2031","당구장업","10_32_01_P","3370000","CDFH3301081992000001","19921211","","03","폐업","03","폐업","20191227","","","","051-868-4616","","611829","부산광역시 연제구 연산동 1328-10번지","부산광역시 연제구 중앙대로 1036 (연산동)","47599","BMC당구클럽","20191227165511","U","2019-12-29 02:40:00.0","","389204.351250845","188827.187551959","당구장업","사립","","","","284.3","","","",
"2032","당구장업","10_32_01_P","3370000","CDFH3301081997000001","19970110","","03","폐업","03","폐업","20051229","","","","051-867-2509","","611822","부산광역시 연제구 연산동 729-7번지","부산광역시 연제구 고분로 5-2  (연산동)","","포커스당구장","20051229113418","I","2018-08-31 23:59:59.0","","389660.504069268","189449.079637526","당구장업","사립","0","","","240.25","","","",
"2033","당구장업","10_32_01_P","3370000","CDFH3301081997000004","19970821","","03","폐업","03","폐업","20200528","","","","051-864-4776","","611822","부산광역시 연제구 연산동 620-3번지","부산광역시 연제구 쌍미천로161번길 35 (연산동)","47550","빌텍당구클럽","20200528164009","U","2020-05-30 02:40:00.0","","389865.374708186","189520.718402504","당구장업","사립","","","","","","","",
"2034","당구장업","10_32_01_P","3370000","CDFH3301081998000004","19981217","","03","폐업","03","폐업","20090731","","","","051-853-7060","","611815","부산광역시 연제구 연산동 1065-5번지","부산광역시 연제구 과정로265번길 16  (연산동)","","VIP당구장","20090731180510","I","2018-08-31 23:59:59.0","","391076.990532484","189574.924767904","당구장업","사립","0","","","122.04","","","",
"2035","당구장업","10_32_01_P","3370000","CDFH3301081998000006","19980508","","03","폐업","03","폐업","20060223","","","","051-853-5510","","611836","부산광역시 연제구 연산동 2122-3번지","부산광역시 연제구 연수로 215  (연산동)","","원당구장","20060620143221","I","2018-08-31 23:59:59.0","","390722.156829716","188084.493383119","당구장업","사립","0","","","90.95","","","",
"2036","당구장업","10_32_01_P","3370000","CDFH3301082002000003","20021015","","03","폐업","03","폐업","20040719","","","","051-866-0108","","611816","부산광역시 연제구 연산동 367-28번지","부산광역시 연제구 과정로 286  (연산동)","","베이직당구장","20040719135326","I","2018-08-31 23:59:59.0","","390867.343720632","189711.039166742","당구장업","사립","0","","","177.4","","","",
"2037","당구장업","10_32_01_P","3370000","CDFH3301082003000004","20030924","","03","폐업","03","폐업","20090518","","","","051)502-3001","","611803","부산광역시 연제구 거제동 1487-3번지 (4층)","부산광역시 연제구 법원로32번길 9  (거제동,(4층))","","고려당구장","20090518100237","I","2018-08-31 23:59:59.0","","388908.604289166","190012.553039064","당구장업","사립","0","","","208.68","","","",
"2038","당구장업","10_32_01_P","3370000","CDFH3301082008000006","20080620","","03","폐업","03","폐업","20110808","","","","894-2647","","611807","부산광역시 연제구 거제동 920-12번지","부산광역시 연제구 아시아드대로 42  (거제동)","","안동네당구장","20110808174254","I","2018-08-31 23:59:59.0","","388344.677288972","189646.241842749","당구장업","사립","","","","","","","",
"2039","당구장업","10_32_01_P","3370000","CDFH3301082004000006","20040628","","03","폐업","03","폐업","20110111","","","","","","611803","부산광역시 연제구 거제동 1497-3번지 파라존빌딩 4층","부산광역시 연제구 법원남로15번길 22  (거제동,파라존빌딩 4층)","","한큐당구장","20110111133030","I","2018-08-31 23:59:59.0","","388772.690659798","189846.311489648","당구장업","사립","","","","256.76","","","",
"2040","당구장업","10_32_01_P","3370000","CDFH3301082004000001","20040316","","03","폐업","03","폐업","20050531","","","","051-507-0264","","611803","부산광역시 연제구 거제동 1488-6번지 (5층)","부산광역시 연제구 법원로32번길 15  (거제동,(5층))","","롯데당구장","20050608152001","I","2018-08-31 23:59:59.0","","388932.020072992","189990.501974382","당구장업","사립","0","","","248.44","","","",
"2041","당구장업","10_32_01_P","3370000","CDFH3301082004000005","20040621","","03","폐업","03","폐업","20150526","","","","051)866-4110","","611832","부산광역시 연제구 연산동 1980-2번지 (4층)","부산광역시 연제구 연수로 124 (연산동)","611832","에이스당구장","20150526173403","I","2018-08-31 23:59:59.0","","389814.861359832","188152.123081973","당구장업","사립","","","","274.66","","","",
"2042","당구장업","10_32_01_P","3370000","CDFH3301082005000002","20050418","","03","폐업","03","폐업","20120705","","","","866-9210","","611831","부산광역시 연제구 연산동 1127-6번지 (8층)","부산광역시 연제구 월드컵대로 148 (연산동)","611831","O.K당구클럽","20120705180406","I","2018-08-31 23:59:59.0","","389412.02502987","189495.186072543","당구장업","사립","","","","","","","",
"2043","당구장업","10_32_01_P","3370000","CDFH3301082005000003","20050428","","03","폐업","03","폐업","20080610","","","","","","611807","부산광역시 연제구 거제동 920-12번지 (2층)","부산광역시 연제구 아시아드대로 42  (거제동,(2층))","","로또당구장","20080610174916","I","2018-08-31 23:59:59.0","","388344.677288972","189646.241842749","당구장업","사립","0","","","89.11","","","",
"2044","당구장업","10_32_01_P","3370000","CDFH3301082005000004","20050516","","03","폐업","03","폐업","20061025","","","","867-4456","","611820","부산광역시 연제구 연산동 603-1번지 (9층)","부산광역시 연제구 반송로 30  (연산동,(9층))","","PSB챔피언당구장","20061025102617","I","2018-08-31 23:59:59.0","","389769.596168536","189597.688249197","당구장업","사립","0","","","290.4","","","",
"2045","당구장업","10_32_01_P","3370000","CDFH3301082006000002","20060526","","03","폐업","03","폐업","20090128","","","","","","611833","부산광역시 연제구 연산동 1800-12번지 (4층)","부산광역시 연제구 연수로 226  (연산동,(4층))","","국제당구장","20090128112608","I","2018-08-31 23:59:59.0","","390812.704654769","188028.052887383","당구장업","사립","0","","","100.33","","","",
"2046","당구장업","10_32_01_P","3370000","CDFH3301082006000003","20060721","","03","폐업","03","폐업","20120612","","","","851-9181","","611816","부산광역시 연제구 연산동 382-48번지","부산광역시 연제구 과정로 270 (연산동)","611816","경상당구장","20120612153652","I","2018-08-31 23:59:59.0","","391013.044168538","189668.003179455","당구장업","사립","","","","108.65","","","",
"2047","당구장업","10_32_01_P","3370000","CDFH3301082007000002","20070420","","03","폐업","03","폐업","20110117","","","","","","611816","부산광역시 연제구 연산동 344-3번지","부산광역시 연제구 과정로 308  (연산동)","","킹당구클럽","20110117183409","I","2018-08-31 23:59:59.0","","390654.616894429","189779.608841483","당구장업","사립","","","","","","","",
"2048","당구장업","10_32_01_P","3370000","CDFH3301082008000008","20080708","","03","폐업","03","폐업","20121004","","","","","","611836","부산광역시 연제구 연산동 2122-35번지","부산광역시 연제구 연수로225번길 3 (연산동)","611836","쏭쏭당구장","20121004170244","I","2018-08-31 23:59:59.0","","390807.355639049","188082.283142919","당구장업","사립","","","","","","","",
"2049","당구장업","10_32_01_P","3370000","CDFH3301082008000010","20080718","","03","폐업","03","폐업","20081113","","","","","","611822","부산광역시 연제구 연산동 631-28번지","","","에이스 당구 클럽","20090119140832","I","2018-08-31 23:59:59.0","","389824.782610467","189409.616955135","당구장업","사립","0","","","","","","",
"2050","당구장업","10_32_01_P","3370000","CDFH3301082008000018","20081107","","03","폐업","03","폐업","20150430","","","","753-6130","","611817","부산광역시 연제구 연산동 419-4번지","부산광역시 연제구 과정로 190 (연산동)","611817","금성당구장","20150430141038","I","2018-08-31 23:59:59.0","","391803.590755262","189688.32730059","당구장업","사립","","","","","","","",
"2051","당구장업","10_32_01_P","3370000","CDFH3301082008000013","20080905","","03","폐업","03","폐업","20111107","","","","","","611810","부산광역시 연제구 연산동 57-31번지 대광빌딩 4층","부산광역시 연제구 과정로 103 (연산동)","611810","중앙당구클럽","20111107144235","I","2018-08-31 23:59:59.0","","391856.382843941","188858.27019629","당구장업","사립","","","","","","","",
"2052","당구장업","10_32_01_P","3370000","CDFH3301082008000015","20080905","","03","폐업","03","폐업","20201113","","","","","","611812","부산광역시 연제구 연산동 490-11","부산광역시 연제구 과정로 111 (연산동)","47587","천 당구클럽","20201113174105","U","2020-11-17 02:40:00.0","","391848.60666001","188940.283342166","당구장업","사립","","","","","","","",
"2053","당구장업","10_32_01_P","3370000","CDFH3301082008000017","20080923","","03","폐업","03","폐업","20100319","","","","866-6677","","611831","부산광역시 연제구 연산동 1127-5번지","부산광역시 연제구 월드컵대로 146  (연산동)","","토마토당구장","20100319164643","I","2018-08-31 23:59:59.0","","389425.128229908","189489.77872283","당구장업","사립","0","","","","","","",
"2054","당구장업","10_32_01_P","3370000","CDFH3301082009000003","20090609","","03","폐업","03","폐업","20130620","","","","","","611814","부산광역시 연제구 연산동 619-2번지 4층","부산광역시 연제구 고분로13번길 48 (연산동)","611814","후루꾸Q 당구클럽","20130619192045","I","2018-08-31 23:59:59.0","","389909.242250686","189568.748407173","당구장업","사립","","","","","","","",
"2055","당구장업","10_32_01_P","3370000","CDFH3301082009000004","20090609","","03","폐업","03","폐업","20100201","","","","","","611803","부산광역시 연제구 거제동 1487-3번지 고려빌딩(4층)","부산광역시 연제구 법원로32번길 9  (거제동,고려빌딩(4층))","","고려 당구장","20100201151714","I","2018-08-31 23:59:59.0","","388908.604289166","190012.553039064","당구장업","사립","","","","","","","",
"2056","당구장업","10_32_01_P","3370000","CDFH3301082009000008","20090807","","03","폐업","03","폐업","20180921","","","","","","611800","부산광역시 연제구 거제동 2-74번지","부산광역시 연제구 거제천로 183 (거제동)","47522","조은당구클럽","20180921162125","U","2018-09-21 23:59:59.0","","389233.161281466","189797.064868432","당구장업","사립","","","","","","","",
"2057","당구장업","10_32_01_P","3370000","CDFH3301082009000011","20091223","","03","폐업","03","폐업","20150507","","","","","","611836","부산광역시 연제구 연산동 2122-30번지 주광빌딩 5층","부산광역시 연제구 연수로 219 (연산동)","611836","2080 당구클럽","20150507102325","I","2018-08-31 23:59:59.0","","390759.88110877","188076.982600036","당구장업","사립","","","","","","","",
"2058","당구장업","10_32_01_P","3370000","CDFH3301082010000001","20100204","","03","폐업","03","폐업","20140402","","","","502-3001","","611803","부산광역시 연제구 거제동 1487-3번지 고려빌딩 4층","부산광역시 연제구 법원로32번길 9 (거제동)","611803","고려당구장","20140402110816","I","2018-08-31 23:59:59.0","","388908.604289166","190012.553039064","당구장업","사립","","","","","","","",
"2059","당구장업","10_32_01_P","3370000","CDFH3301082010000005","20100707","","03","폐업","03","폐업","20120217","","","","852-3434","","611822","부산광역시 연제구 연산동 631-4번지 2층","부산광역시 연제구 고분로 23 (연산동)","611822","대한당구클럽","20120217173654","I","2018-08-31 23:59:59.0","","389849.899205334","189397.062138695","당구장업","사립","","","","","","","",
"2060","당구장업","10_32_01_P","3370000","CDFH3301082010000006","20100806","","03","폐업","03","폐업","20150324","","","","","","611815","부산광역시 연제구 연산동 1065-5번지 2층","부산광역시 연제구 과정로265번길 16 (연산동)","611815","VIP당구장","20150325104211","I","2018-08-31 23:59:59.0","","391076.990532484","189574.924767904","당구장업","사립","","","","","","","",
"2061","당구장업","10_32_01_P","3370000","CDFH3301082011000003","20110413","","03","폐업","03","폐업","20190412","","","","","","611816","부산광역시 연제구 연산동 367-25번지 3층","부산광역시 연제구 과정로 282-1 (연산동)","47562","OK당구장","20190412180125","U","2019-04-14 02:40:00.0","","390890.016015625","189703.503084177","당구장업","사립","","","","","","","",
"2062","당구장업","10_32_01_P","3370000","CDFH3301082012000001","20120504","","03","폐업","03","폐업","20210831","","","","","","611812","부산광역시 연제구 연산동 480-31","부산광역시 연제구 고분로 234-1 (연산동)","47570","한큐당구클럽","20210831190410","U","2021-09-02 02:40:00.0","","391925.034417365","189270.83217752","당구장업","사립","","0","0","0","0","","",
"2063","당구장업","10_32_01_P","3370000","CDFH3301082012000002","20121119","","03","폐업","03","폐업","20190731","","","","051-851-5545","","611831","부산광역시 연제구 연산동 1127-6번지","부산광역시 연제구 월드컵대로 148, 8층 (연산동)","47524","OK당구클럽","20190731180923","U","2019-08-02 02:40:00.0","","389412.02502987","189495.186072543","당구장업","사립","","","1","4557","","","",
"2064","당구장업","10_32_01_P","3370000","CDFH3301082016000001","20160302","","03","폐업","03","폐업","20190328","","","","","","","부산광역시 연제구 연산동 590-106번지","부산광역시 연제구 고분로13번길 43 (연산동)","47551","OK당구장","20190328180119","U","2019-03-30 02:40:00.0","","389861.325719933","189580.523333838","당구장업","사립","","","","","","","",
"2065","당구장업","10_32_01_P","3370000","CDFH3301082017000003","20171128","","03","폐업","03","폐업","20211227","","","","051-757-0530","","","부산광역시 연제구 연산동 480-33","부산광역시 연제구 고분로236번길 10, 4층 (연산동)","47570","큐브당구클럽","20211227150622","U","2021-12-29 02:40:00.0","","391920.644551188","189231.476587308","당구장업","사립","","0","0","0","0","","",
"2066","당구장업","10_32_01_P","3370000","CDFH3301082019000001","20190214","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 거제동 1208 홈플러스 아시아드점","부산광역시 연제구 종합운동장로 7, 홈플러스 아시아드점 지하1층 (거제동)","47500","코오롱글로벌(주)스포렉스 부산점","20220616134924","U","2022-06-18 02:40:00.0","","387686.194940483","189911.430545728","당구장업","사립","","","","","","","",
"2067","당구장업","10_32_01_P","3370000","CDFH3301082019000004","20191218","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 460-38번지","부산광역시 연제구 온천천남로 186, 지하1층 (연산동)","47568","삼순이 당구장","20200108104456","U","2020-01-10 02:40:00.0","","392098.364387408","189767.919911551","당구장업","사립","","","","","","","",
"2068","당구장업","10_32_01_P","3370000","CDFH3301082020000001","20200207","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 70-2번지 석화빌딩","부산광역시 연제구 토곡로 13, 석화빌딩 2층 (연산동)","47587","LG당구장","20200506173544","U","2020-05-08 02:40:00.0","","391762.706338161","189061.487384037","당구장업","사립","","","","","","","",
"2069","당구장업","10_32_01_P","3370000","CDFH3301082018000003","20180817","","01","영업/정상","13","영업중","","","","","051-867-4939","","","부산광역시 연제구 연산동 1126-12 우진빌딩","부산광역시 연제구 월드컵대로 144, 우진빌딩 4층 (연산동)","47524","더킹당구장","20210910134149","U","2021-09-12 02:40:00.0","","389447.871657583","189478.394670647","당구장업","사립","","","","","","","",
"2070","당구장업","10_32_01_P","3370000","CDFH3301082020000002","20200710","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 1861-4","부산광역시 연제구 연수로 183, 4층 (연산동)","47593","힐링당구클럽","20200710161620","I","2020-07-12 00:23:16.0","","390419.699874353","188122.347028216","당구장업","사립","","","","","","","",
"2071","당구장업","10_32_01_P","3370000","CDFH3301082021000004","20210917","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 620-3","부산광역시 연제구 쌍미천로161번길 35, 3층 (연산동)","47550","에이원당구장(A1당구장)","20210917161311","I","2021-09-19 00:22:48.0","","389865.374708186","189520.718402504","당구장업","사립","","0","0","0","0","","",
"2072","당구장업","10_32_01_P","3370000","CDFH3301082021000002","20210820","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 거제동 577-6","부산광역시 연제구 거제천로87번길 20, 3층 (거제동)","47543","아지트 당구","20210820115943","I","2021-08-22 00:22:50.0","","388701.127030169","189014.135055667","당구장업","사립","","0","0","0","0","","",
"2073","당구장업","10_32_01_P","3370000","CDFH3301082021000003","20210901","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 480-31","부산광역시 연제구 고분로 234-1, 3층 (연산동)","47570","한큐당구클럽","20210901192104","I","2021-09-03 00:22:50.0","","391925.034417365","189270.83217752","당구장업","사립","","0","0","0","0","","",
"2074","당구장업","10_32_01_P","3370000","CDFH3301082021000001","20210630","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 723-16","부산광역시 연제구 반송로 13-8, 5층 (연산동)","47520","H billiards(에이치빌리어즈)","20210630164427","I","2021-07-02 00:23:01.0","","389613.131676917","189546.714121749","당구장업","사립","","","","","","","",
"2075","당구장업","10_32_01_P","3370000","CDFH3301082020000003","20201106","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 709-14","부산광역시 연제구 월드컵대로119번길 11 (연산동)","47596","토마토당구장","20201106141245","I","2020-11-08 00:23:09.0","","389543.615165162","189262.398260795","당구장업","사립","","","","","","","",
"2076","당구장업","10_32_01_P","3370000","CDFH3301081996000003","19961228","","01","영업/정상","13","영업중","","","","","051-863-7172","","611822","부산광역시 연제구 연산동 726-11번지","부산광역시 연제구 반송로 13-7 (연산동)","47520","유명당구장","20190521152016","U","2019-05-23 02:40:00.0","","389589.71234936","189526.838659949","당구장업","사립","","","","174.02","","","",
"2077","당구장업","10_32_01_P","3370000","CDFH3301081997000006","19971211","","01","영업/정상","13","영업중","","","","","070-8107-1836","","","부산광역시 연제구 연산동 726-7번지","부산광역시 연제구 반송로 9, 지하1층 (연산동)","47520","둘리당구장","20190726151259","U","2019-07-28 02:40:00.0","","389589.959698912","189488.83234429","당구장업","사립","","","","","","","",
"2078","당구장업","10_32_01_P","3370000","CDFH3301082006000004","20060918","","01","영업/정상","13","영업중","","","","","051-867-2509","","611822","부산광역시 연제구 연산동 729-7번지","부산광역시 연제구 고분로 5-2 (연산동)","47549","락 당구클럽","20190725105252","U","2019-07-27 02:40:00.0","","389660.504069268","189449.079637526","당구장업","사립","","","","","","","",
"2079","당구장업","10_32_01_P","3370000","CDFH3301082008000002","20080129","","01","영업/정상","13","영업중","","","","","051-853-6570","","","부산광역시 연제구 연산동 603-7번지 연산동 쌍용아파트","부산광역시 연제구 고분로13번길 25, 3층 302호 (연산동, 연산동 쌍용아파트)","47549","KNN당구장","20200213164845","U","2020-02-15 02:40:00.0","","389796.453846304","189535.801850134","당구장업","사립","","","","","","","",
"2080","당구장업","10_32_01_P","3370000","CDFH3301082008000004","20080603","","01","영업/정상","13","영업중","","","","","051-751-9898","","611818","부산광역시 연제구 연산동 417-20번지 3층","부산광역시 연제구 과정로237번길 115 (연산동)","47558","월드당구클럽","20190725105307","U","2019-07-27 02:40:00.0","","391835.105316178","189316.067007041","당구장업","사립","","","","","","","",
