"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"785","골프연습장업","10_31_01_P","3390000","CDFH3301052003000001","20031121","","03","폐업","03","폐업","20081015","","","","","","617809","부산광역시 사상구 괘법동 562-65번지","부산광역시 사상구 광장로56번길 60-14  (괘법동)","","에이원스크린골프","20081015153525","I","2018-08-31 23:59:59.0","","380447.791191681","186297.254445144","골프연습장업","사립","0","","","","","","",
"786","골프연습장업","10_31_01_P","3390000","CDFH3301052010000004","20100503","","03","폐업","03","폐업","20191007","","","","","","617030","부산광역시 사상구 엄궁동 567-3번지","부산광역시 사상구 낙동대로 790  (엄궁동)","","힐골프존","20191007162539","U","2019-10-09 02:40:00.0","","379726.180952166","183097.05292701","골프연습장업","사립","","","","","","","",
"787","골프연습장업","10_31_01_P","3390000","CDFH3301052005000001","20050106","","03","폐업","03","폐업","20190827","","","","051-304-2255","","","부산광역시 사상구 모라동 170번지","부산광역시 사상구 백양대로 987 (모라동, 스파캐슬)","46926","스파캐슬골프연습장","20190827172418","U","2019-08-29 02:40:00.0","","381428.517689222","190136.70525764","골프연습장업","사립","","","","","","","",
"788","골프연습장업","10_31_01_P","3390000","CDFH3301052005000002","20050512","","03","폐업","03","폐업","20091001","","","","051-326-0701","","617800","부산광역시 사상구 감전동 142-9번지","부산광역시 사상구 새벽시장로 100  (감전동)","","타가스크린골프","20091001103010","I","2018-08-31 23:59:59.0","","380751.85794394","185656.488485036","골프연습장업","사립","","","","","","","",
"789","골프연습장업","10_31_01_P","3390000","CDFH3301052005000003","20050519","","03","폐업","03","폐업","20080919","","","","051-3270725","","617800","부산광역시 사상구 감전동 139-9번지","부산광역시 사상구 학감대로 241  (감전동)","","어바웃골프","20080919162227","I","2018-08-31 23:59:59.0","","381245.796226406","185528.056666165","골프연습장업","사립","0","","","","","","",
"790","골프연습장업","10_31_01_P","3390000","CDFH3301052006000001","20060803","","03","폐업","03","폐업","20101130","","","","051-317-2100","","617801","부산광역시 사상구 감전동 156-10번지","부산광역시 사상구 학감대로 227  (감전동)","","골프가좋은사람들","20101130103741","I","2018-08-31 23:59:59.0","","381221.244326399","185385.703428109","골프연습장업","사립","0","","","","","","",
"791","골프연습장업","10_31_01_P","3390000","CDFH3301052007000005","20071226","","03","폐업","03","폐업","20190604","","","","","","617081","부산광역시 사상구 모라동 991번지","부산광역시 사상구 사상로 512  (모라동)","","골든스크린","20190604141855","U","2019-06-06 02:40:00.0","","381114.783397182","189674.910419057","골프연습장업","사립","0","","","","","","",
"792","골프연습장업","10_31_01_P","3390000","CDFH3301052007000006","20071226","","03","폐업","03","폐업","20081126","","","","051-302-5412","","617822","부산광역시 사상구 모라동 991-2번지 골든파크 202호","","","골든골프아카데미","20090219114314","I","2018-08-31 23:59:59.0","","381097.276610488","189621.438562483","골프연습장업","사립","0","","","","","","",
"793","골프연습장업","10_31_01_P","3390000","CDFH3301052008000002","20080314","","03","폐업","03","폐업","20100802","","","","051-328-1872","","617829","부산광역시 사상구 엄궁동 149-1번지 남태평양관광호텔 5층","부산광역시 사상구 낙동대로 713  (엄궁동,남태평양관광호텔 5층)","","남태평양 스크린골프","20100802150603","I","2018-08-31 23:59:59.0","","379217.521019149","182483.668081666","골프연습장업","사립","0","","","","","","",
"794","골프연습장업","10_31_01_P","3390000","CDFH3301052008000003","20080411","","03","폐업","03","폐업","20120629","","","","311-0652","","617835","부산광역시 사상구 주례동 190-3번지","부산광역시 사상구 가야대로 337  (주례동)","","부산21골프","20120629102308","I","2018-08-31 23:59:59.0","","383047.620761212","185430.046721335","골프연습장업","사립","","","","","","","",
"795","골프연습장업","10_31_01_P","3390000","CDFH3301052009000003","20090727","","03","폐업","03","폐업","20200310","","","","323-0755","","617030","부산광역시 사상구 엄궁동 688-3번지","부산광역시 사상구 낙동대로 704  (엄궁동)","","탑 스크린","20200310155612","U","2020-03-12 02:40:00.0","","379231.883798707","182384.082068638","골프연습장업","사립","","","","","","","",
"796","골프연습장업","10_31_01_P","3390000","CDFH3301052011000002","20110509","","03","폐업","03","폐업","20180426","","","","316-5686","","617050","부산광역시 사상구 감전동 124-34번지","부산광역시 사상구 새벽시장로45번길 53-5  (감전동)","","원투스크린","20180426150533","I","2018-08-31 23:59:59.0","","380258.362648514","186079.851855528","골프연습장업","사립","","","","","","","",
"797","골프연습장업","10_31_01_P","3390000","CDFH3301052011000005","20110729","","03","폐업","03","폐업","20171204","","","","","","","부산광역시 사상구 주례동 1162-176번지","부산광역시 사상구 가야대로282번길 50, 2층 (주례동)","47012","GG스크린골프","20171204150400","I","2018-08-31 23:59:59.0","","382292.317915605","185163.637494937","골프연습장업","사립","","","","","","","",
"798","골프연습장업","10_31_01_P","3390000","CDFH3301052013000001","20130924","","03","폐업","03","폐업","20220302","","","","051-324-0027","","617808","부산광역시 사상구 괘법동 525-15","부산광역시 사상구 사상로 229 (괘법동)","","사상신용협동조합(S+실내골프/스크린골프)","20220302173103","U","2022-03-04 02:40:00.0","","380573.099309975","186939.157387222","골프연습장업","사립","","0","0","0","0","","",
"799","골프연습장업","10_31_01_P","3390000","CDFH3301052010000005","20100624","","03","폐업","03","폐업","20210226","","","","051-313-0752","","617060","부산광역시 사상구 괘법동 526-44","부산광역시 사상구 사상로 217 (괘법동)","","애플스크린골프","20210226174329","U","2021-02-28 02:40:00.0","","380615.574579988","186805.60664243","골프연습장업","사립","","","","","","","",
"800","골프연습장업","10_31_01_P","3390000","CDFH3301052015000001","20150609","","03","폐업","03","폐업","20180824","","","","313-3933","","617838","부산광역시 사상구 주례동 1162-17번지","부산광역시 사상구 가야대로 276 (주례동)","47012","엘가골프존","20180824143433","I","2018-08-31 23:59:59.0","","382431.851489011","185266.269678965","골프연습장업","사립","","","","","","","",
"801","골프연습장업","10_31_01_P","3390000","CDFH3301052016000002","20160817","","03","폐업","03","폐업","20170731","","","","051-312-1443","","","부산광역시 사상구 괘법동 564-1번지 5층","부산광역시 사상구 광장로 40, 5층 (괘법동, 경남은행)","46972","대림스크린","20170731135224","I","2018-08-31 23:59:59.0","","380407.925258369","186560.886942513","골프연습장업","사립","","","1","3423.51","","","",
"802","골프연습장업","10_31_01_P","3390000","CDFH3301052016000003","20160922","","03","폐업","03","폐업","20200113","","","","051-312-0753","","","","부산광역시 사상구 백양대로 949-10 (모라동)","46926","삼현스크린골프","20200529113514","U","2020-05-31 02:40:00.0","","381308","189822","골프연습장업","사립","","","1","1091.48","","","",
"803","골프연습장업","10_31_01_P","3390000","CDFH3301052019000001","20190207","","01","영업/정상","13","영업중","","","","","070-4288-0302","","","부산광역시 사상구 삼락동 363-5번지","부산광역시 사상구 모덕로 43, 1층 (삼락동)","46906","캐슬스포츠센터","20190207154234","I","2019-02-09 02:21:15.0","","380397.652961125","188827.220329168","골프연습장업","사립","","","","4274.22","","","",
"804","골프연습장업","10_31_01_P","3390000","CDFH3301052019000002","20191204","","01","영업/정상","13","영업중","","","","","051-808-0001","","","부산광역시 사상구 감전동 140-9 LS산전부산물류센타","부산광역시 사상구 대동로 290, LS산전부산물류센타 4층 (감전동)","46986","엔스크린골프","20211231212320","U","2022-01-02 02:40:00.0","","380978.438967999","185572.036119973","골프연습장업","사립","","0","1","0","0","","",
"805","골프연습장업","10_31_01_P","3390000","CDFH3301052018000002","20180831","","01","영업/정상","13","영업중","","","","","051-302-0020","","","부산광역시 사상구 삼락동 363-5번지","부산광역시 사상구 모덕로 43, 2층 (삼락동)","46906","캐슬스크린골프","20181204091530","U","2018-12-06 02:40:00.0","","380397.652961125","188827.220329168","골프연습장업","사립","","","","4274.22","","","",
"806","골프연습장업","10_31_01_P","3390000","CDFH3301052018000003","20180928","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 모라동 170번지 스파캐슬","부산광역시 사상구 백양대로 987, 스파캐슬 4층 (모라동)","46926","스파캐슬골프연습장","20190528091252","U","2019-05-30 02:40:00.0","","381428.517689222","190136.70525764","골프연습장업","사립","","","","12322.95","","","",
"807","골프연습장업","10_31_01_P","3390000","CDFH3301052020000001","20201119","","01","영업/정상","13","영업중","","","","","07075435651","","","부산광역시 사상구 주례동 3-17 성암빌딩","부산광역시 사상구 백양대로 328, 성암빌딩 B1층 (주례동)","46997","윈골프아카데미","20201119172007","I","2020-11-21 00:23:08.0","","383600.95573945","185718.026344794","골프연습장업","사립","","","","","","","",
"808","골프연습장업","10_31_01_P","3390000","CDFH3301051995000001","19950417","","01","영업/정상","13","영업중","","","","","","","617802","부산광역시 사상구 감전동 125-7번지","부산광역시 사상구 괘감로 24 (감전동)","617802","신명골프연습장","20150527155743","I","2018-08-31 23:59:59.0","","380083.212630992","186158.780493849","골프연습장업","사립","0","1","","","","","",
"809","골프연습장업","10_31_01_P","3390000","CDFH3301051995000002","19950512","","01","영업/정상","13","영업중","","","","","051-316-6661~2","","617835","부산광역시 사상구 주례동 230-23","부산광역시 사상구 백양대로 392 (주례동)","","보훈골프연습장","20211231211711","U","2022-01-02 02:40:00.0","","382991.238406568","185603.70914866","골프연습장업","사립","","0","0","809.52","0","","",
"810","골프연습장업","10_31_01_P","3390000","CDFH3301051997000001","19970818","","01","영업/정상","13","영업중","","","","","051-323-9111","","","부산광역시 사상구 학장동 574-110","부산광역시 사상구 대동로140번길 19 (학장동, 학성골프조립식연습장)","47051","학성골프연습장","20211231211752","U","2022-01-02 02:40:00.0","","380652.862598812","184013.020807356","골프연습장업","사립","","0","0","891.84","0","","",
"811","골프연습장업","10_31_01_P","3390000","CDFH3301051997000002","19971114","","01","영업/정상","13","영업중","","","","","051-312-0044","","","부산광역시 사상구 괘법동 564-1","부산광역시 사상구 광장로 42-6 (괘법동)","46972","대림골프연습장","20211231211530","U","2022-01-02 02:40:00.0","","380407.925258369","186560.886942513","골프연습장업","사립","","0","0","1120.2","0","","",
"812","골프연습장업","10_31_01_P","3390000","CDFH3301051998000001","19980324","","01","영업/정상","13","영업중","","","","","051-327-0707","","617809","부산광역시 사상구 괘법동 561-1","부산광역시 사상구 광장로56번길 33 (괘법동)","","명문골프연습장","20211231211824","U","2022-01-02 02:40:00.0","","380550.919267801","186363.933139496","골프연습장업","사립","","0","0","842.22","0","","",
"813","골프연습장업","10_31_01_P","3390000","CDFH3301052000000001","20000408","","01","영업/정상","13","영업중","","","","","","","","","부산광역시 사상구 새벽로 218 (괘법동, 하나골프연습장)","46973","하나골프연습장","20170726092244","I","2018-08-31 23:59:59.0","","380790.77613928","186402.116321175","골프연습장업","사립","0","1","","","","","",
"814","골프연습장업","10_31_01_P","3390000","CDFH3301052000000002","20000609","","01","영업/정상","13","영업중","","","","","","","617829","부산광역시 사상구 엄궁동 143-4","부산광역시 사상구 낙동대로 672-42 (엄궁동)","617829","골드리버골프클럽","20211231211858","U","2022-01-02 02:40:00.0","","379171.564401012","182179.420462542","골프연습장업","사립","","0","0","4012","0","","",
"815","골프연습장업","10_31_01_P","3390000","CDFH3301052001000001","20010524","","01","영업/정상","13","영업중","","","","","051-301-4509","","617814","부산광역시 사상구 덕포동 256-2","부산광역시 사상구 사상로402번길 10 (덕포동)","","현대골프연습장","20211231211929","U","2022-01-02 02:40:00.0","","380855.831287038","188580.426911536","골프연습장업","사립","","0","0","1057.42","0","","",
"816","골프연습장업","10_31_01_P","3390000","CDFH3301052001000002","20010521","","01","영업/정상","13","영업중","","","","","051-311-7700","","617808","부산광역시 사상구 괘법동 521-4번지","부산광역시 사상구 사상로223번길 40  (괘법동)","","홀인원골프연습장","20140110095458","I","2018-08-31 23:59:59.0","","380396.800684103","186914.246920492","골프연습장업","사립","0","1","","2194.81","","","",
"817","골프연습장업","10_31_01_P","3390000","CDFH3301052010000003","20100503","","01","영업/정상","13","영업중","","","","","313-5595","","617050","부산광역시 사상구 감전동 142-9번지","부산광역시 사상구 새벽시장로 100  (감전동)","","타가스크린2층","20161228153419","I","2018-08-31 23:59:59.0","","380751.85794394","185656.488485036","골프연습장업","사립","","","","6850.72","","","",
"818","골프연습장업","10_31_01_P","3390000","CDFH3301052018000001","20180227","","01","영업/정상","13","영업중","","","","","051-609-9000","","","부산광역시 사상구 모라동 1375번지","부산광역시 사상구 모라로 22, 지하1층 (모라동)","46918","벤처스크린골프","20180227142624","I","2018-08-31 23:59:59.0","","380700.827195332","189776.290986029","골프연습장업","사립","","","","55054.37","","","",
"819","골프연습장업","10_31_01_P","3390000","CDFH3301052003000003","20030926","","01","영업/정상","13","영업중","","","","","","","617800","부산광역시 사상구 감전동 142-9번지","부산광역시 사상구 새벽시장로 100  (감전동)","","골프아카데미 타가","20180116104429","I","2018-08-31 23:59:59.0","","380751.85794394","185656.488485036","골프연습장업","사립","0","","","","","","",
"820","골프연습장업","10_31_01_P","3390000","CDFH3301052004000001","20040719","","01","영업/정상","13","영업중","","","","","051-311-8897","","","부산광역시 사상구 주례동 1162-8 대게궁","부산광역시 사상구 가야대로 268, 대게궁 4층 (주례동)","47012","정훈 골프아카데미","20220331160132","U","2022-04-02 02:40:00.0","","382350.029556116","185264.460123788","골프연습장업","사립","","","","","","","",
"821","골프연습장업","10_31_01_P","3390000","CDFH3301052005000004","20051205","","01","영업/정상","13","영업중","","","","","325-6731","","617800","부산광역시 사상구 감전동 142-9번지","부산광역시 사상구 새벽시장로 100 (감전동)","","타가골프존 비젼플러스","20181030092453","U","2018-11-01 02:37:56.0","","380751.85794394","185656.488485036","골프연습장업","사립","0","","","","","","",
"822","골프연습장업","10_31_01_P","3390000","CDFH3301052007000002","20070716","","01","영업/정상","13","영업중","","","","","051-312-8207","","617800","부산광역시 사상구 감전동 131-8번지 2층","부산광역시 사상구 새벽시장로103번길 21  (감전동,2층)","","투온골프","20161206111519","I","2018-08-31 23:59:59.0","","380821.376582128","185850.631535367","골프연습장업","사립","0","","","","","","",
"823","골프연습장업","10_31_01_P","3390000","CDFH3301052007000004","20071211","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 엄궁동 376-1번지","부산광역시 사상구 낙동대로 751 (엄궁동, 동일메가타워)","47032","TOP스크린골프클럽","20171218134507","I","2018-08-31 23:59:59.0","","379437.258629952","182812.443552453","골프연습장업","사립","","","","","","","",
"824","골프연습장업","10_31_01_P","3390000","CDFH3301052008000004","20080715","","01","영업/정상","13","영업중","","","","","051-316-7600","","617808","부산광역시 사상구 괘법동 520-22","부산광역시 사상구 사상로223번길 70 (괘법동)","617808","사상스크린골프","20211231213955","U","2022-01-02 02:40:00.0","","380269.766502745","186911.799360281","골프연습장업","사립","","0","0","0","0","","",
"825","골프연습장업","10_31_01_P","3390000","CDFH3301052008000007","20081226","","01","영업/정상","13","영업중","","","","","","","617814","부산광역시 사상구 덕포동 390-4번지","부산광역시 사상구 사상로349번길 19 (덕포동)","","거성스크린골프","20181203101130","U","2018-12-05 02:40:00.0","","380589.437060082","188089.783991264","골프연습장업","사립","0","","","","","","",
"826","골프연습장업","10_31_01_P","3390000","CDFH3301052009000001","20090609","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 감전동 502-1번지","부산광역시 사상구 낙동대로 910, 지하 1층 (감전동, 마트월드)","47029","가야스크린","20160118110123","I","2018-08-31 23:59:59.0","","379554.826788136","184301.128962735","골프연습장업","사립","","","","","","","",
"827","골프연습장업","10_31_01_P","3390000","CDFH3301052009000002","20090709","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 감전동 513","부산광역시 사상구 낙동대로 839, 나동 3층 (감전동, 홍모사)","47030","오션스크린골프존","20220214112853","U","2022-02-16 02:40:00.0","","379559.070636142","183590.668517779","골프연습장업","사립","","","","","","","",
"828","골프연습장업","10_31_01_P","3390000","CDFH3301052011000001","20110225","","01","영업/정상","13","영업중","","","","","051-322-0720","","","부산광역시 사상구 주례동 883","부산광역시 사상구 백양대로 497, 4층 (주례동)","46995","백양스크린골프","20220629143855","U","2022-07-01 02:40:00.0","","381963.680758327","185657.941914019","골프연습장업","사립","","0","0","1301.44","0","","",
"829","골프연습장업","10_31_01_P","3390000","CDFH3301052011000003","20110613","","01","영업/정상","13","영업중","","","","","","","617809","부산광역시 사상구 괘법동 564-9번지","부산광역시 사상구 광장로56번길 14 (괘법동)","617809","골프존24시","20180328143635","I","2018-08-31 23:59:59.0","","380543.406152912","186505.700440427","골프연습장업","사립","","","","","","","",
"830","골프연습장업","10_31_01_P","3390000","CDFH3301052011000004","20110622","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 모라동 334","부산광역시 사상구 백양대로934번길 24 (모라동, 삼정그린코아아파트)","46928","스타 스크린골프","20220128104105","U","2022-01-30 02:40:00.0","","381488.144944552","189558.187961058","골프연습장업","사립","","","","","","","",
"831","골프연습장업","10_31_01_P","3390000","CDFH3301052011000006","20111215","","01","영업/정상","13","영업중","","","","","051-305-7771","","617822","부산광역시 사상구 모라동 1004-1 301호","부산광역시 사상구 사상로 524, 301호 (모라동)","","장우혁스크린골프아카데미","20201019101217","U","2020-10-21 02:40:00.0","","381143.526208534","189781.891112747","골프연습장업","사립","","","","","","","",
"832","골프연습장업","10_31_01_P","3390000","CDFH3301052013000002","20131231","","01","영업/정상","13","영업중","","","","","051-322-2355","","617828","부산광역시 사상구 엄궁동 25-63번지","부산광역시 사상구 대동로 21 (엄궁동)","47034","윙스크린","20131231094342","I","2018-08-31 23:59:59.0","","379791.124390708","183338.857635375","골프연습장업","사립","","","","","","","",
"833","골프연습장업","10_31_01_P","3390000","CDFH3301052009000004","20090811","","01","영업/정상","13","영업중","","","","","327-2220","","","부산광역시 사상구 학장동 574-63번지","부산광역시 사상구 대동로 154 (학장동)","47049","우리골프","20180105134321","I","2018-08-31 23:59:59.0","","380720.847263677","184232.776514026","골프연습장업","사립","","","","","","","",
"834","골프연습장업","10_31_01_P","3390000","CDFH3301052009000005","20090916","","01","영업/정상","13","영업중","","","","","322-2355","","617020","부산광역시 사상구 학장동 574-30","부산광역시 사상구 대동로140번길 17 (학장동)","","학성스크린골프","20220608160911","U","2022-06-11 02:40:00.0","","380644.027601476","184079.469925719","골프연습장업","사립","","0","0","0","0","","",
"835","골프연습장업","10_31_01_P","3390000","CDFH3301052010000006","20101105","","01","영업/정상","13","영업중","","","","","","","617846","부산광역시 사상구 학장동 820-36번지","부산광역시 사상구 대동로 67 (학장동)","617846","동백스크린골프","20190219094722","U","2019-02-21 02:40:00.0","","380018.088302562","183730.402044063","골프연습장업","사립","","","","","","","",
"836","골프연습장업","10_31_01_P","3390000","CDFH3301052010000007","20101210","","01","영업/정상","13","영업중","","","","","051-311-2322","","617060","부산광역시 사상구 괘법동 521-4","부산광역시 사상구 사상로223번길 40 (괘법동)","","홀인원스크린골프","20211231212026","U","2022-01-02 02:40:00.0","","380396.800684103","186914.246920492","골프연습장업","사립","","0","0","0","0","","",
"837","골프연습장업","10_31_01_P","3390000","CDFH3301052014000001","20140404","","01","영업/정상","13","영업중","","","","","051-324-0007","","617846","부산광역시 사상구 학장동 797-1","부산광역시 사상구 대동로 지하 95 (학장동)","617846","W골프클럽","20211231212144","U","2022-01-02 02:40:00.0","","380187.188805154","183935.965594744","골프연습장업","사립","","0","0","0","0","","",
"838","골프연습장업","10_31_01_P","3390000","CDFH3301052014000002","20140408","","01","영업/정상","13","영업중","","","","","051-315-2580","","617801","부산광역시 사상구 감전동 161-4번지","부산광역시 사상구 대동로 267 (감전동)","46987","황금 스크린골프","20140408094235","I","2018-08-31 23:59:59.0","","380879.017753643","185372.682348691","골프연습장업","사립","","","","","","","",
"839","골프연습장업","10_31_01_P","3390000","CDFH3301052016000001","20160317","","01","영업/정상","13","영업중","","","","","051-311-2600","","","부산광역시 사상구 엄궁동 651-103","부산광역시 사상구 농산물시장로 22 (엄궁동)","47033","홀인원스크린골프","20211231212207","U","2022-01-02 02:40:00.0","","379110.859411095","182634.178896491","골프연습장업","사립","","0","0","0","0","","",
"840","골프연습장업","10_31_01_P","3390000","CDFH3301052017000001","20170712","","01","영업/정상","13","영업중","","","","","051-314-9996","","","부산광역시 사상구 주례동 883","부산광역시 사상구 백양대로 497, 5층 (주례동)","46995","백양골프아카데미","20200730102223","U","2020-08-01 02:40:00.0","","381963.680758327","185657.941914019","골프연습장업","사립","","","1","1301.44","","","",
"841","골프연습장업","10_31_01_P","3390000","CDFH3301052010000002","20100126","","04","취소/말소/만료/정지/중지","35","직권말소","20190416","","","","","","617050","부산광역시 사상구 감전동 123-6번지","부산광역시 사상구 새벽시장로45번길 40 (감전동)","","필드스크린골프존","20190416173801","U","2019-04-18 02:40:00.0","","380286.491413632","186019.534376843","골프연습장업","사립","","","","","","","",
"842","골프연습장업","10_31_01_P","3390000","CDFH3301051996000001","19960808","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","051-323-8686","","617844","부산광역시 사상구 학장동 275-11","부산광역시 사상구 학감대로 188 (학장동)","","성림골프연습장","20211124200313","U","2021-11-26 02:40:00.0","","381223.271711741","184983.900535624","골프연습장업","사립","","0","0","470.52","0","","",
"843","골프연습장업","10_31_01_P","3390000","CDFH3301052007000001","20070222","","04","취소/말소/만료/정지/중지","35","직권말소","20190416","","","","051-324-3456","","617803","부산광역시 사상구 감전동 143-1번지 상가동 209호","부산광역시 사상구 새벽시장로 70 (감전동,상가동 209호)","","삼성스크린골프","20190416173532","U","2019-04-18 02:40:00.0","","380471.783364948","185757.3372725","골프연습장업","사립","","","","","","","",
"844","골프연습장업","10_31_01_P","3390000","CDFH3301052003000002","20030804","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","","","617800","부산광역시 사상구 감전동 133-5","부산광역시 사상구 대동로 304 (감전동)","","신진골프연습장","20211125101443","U","2021-11-27 02:40:00.0","","380986.11547033","185704.929759601","골프연습장업","사립","","0","0","0","0","","",
"845","골프연습장업","10_31_01_P","3390000","CDFH3301052007000003","20070726","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","051-323-9696","","617838","부산광역시 사상구 주례동 1162-42 1층","부산광역시 사상구 학장로 316 (주례동,1층)","","럭키스크린골프","20211124201105","U","2021-11-26 02:40:00.0","","382180.430310536","185113.802557441","골프연습장업","사립","","0","0","1201","0","","",
"846","골프연습장업","10_31_01_P","3390000","CDFH3301052008000001","20080312","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","051-317-0084","","617800","부산광역시 사상구 감전동 134-8 보생빌딩 3층","부산광역시 사상구 학감대로 257 (감전동,보생빌딩 3층)","","굿샷 골프","20211124201142","U","2021-11-26 02:40:00.0","","381265.053834334","185681.824727598","골프연습장업","사립","","0","0","0","0","","",
"847","골프연습장업","10_31_01_P","3390000","CDFH3301052008000005","20081022","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","","","617809","부산광역시 사상구 괘법동 562-65","부산광역시 사상구 광장로56번길 60-14 (괘법동)","","에이원스크린골프","20211124201314","U","2021-11-26 02:40:00.0","","380447.791191681","186297.254445144","골프연습장업","사립","","0","0","0","0","","",
"848","골프연습장업","10_31_01_P","3390000","CDFH3301052008000006","20081124","","04","취소/말소/만료/정지/중지","35","직권말소","20211111","","","","","","617831","부산광역시 사상구 엄궁동 565-1 2층","부산광역시 사상구 낙동대로 784 (엄궁동,2층)","","스크린골프투어","20211124201332","U","2021-11-26 02:40:00.0","","379687.755243906","183065.344037831","골프연습장업","사립","","0","0","0","0","","",
"849","골프연습장업","10_31_01_P","3390000","CDFH3301052010000001","20100126","","04","취소/말소/만료/정지/중지","35","직권말소","20190416","","","","","","","부산광역시 사상구 모라동 991-2번지 골든파크 201호","부산광역시 사상구 사상로 508 (모라동, 모라 골든파크201호)","46919","골프존아카데미","20190416173659","U","2019-04-18 02:40:00.0","","381097.276610488","189621.438562483","골프연습장업","사립","","","","","","","",
"850","골프연습장업","10_31_01_P","3400000","CDFH3301052019000004","20190925","","03","폐업","03","폐업","20220324","","","","070-8640-6158","","","부산광역시 기장군 정관읍 매학리 717-6","부산광역시 기장군 정관읍 정관중앙로 45","46015","GDR아카데미 부산 정관점","20220324111707","U","2022-03-26 02:40:00.0","","398024.244821605","204621.655738547","골프연습장업","사립","","1","0","54329","0","","",
"851","골프연습장업","10_31_01_P","3400000","CDFH3301052013000004","20130510","","03","폐업","03","폐업","20180607","","","","727-3400","","619963","부산광역시 기장군 정관읍 매학리 713-3번지","부산광역시 기장군 정관면 정관로 565","46015","SK GYM(골프연습장업)","20180607142547","I","2018-08-31 23:59:59.0","","397801.238604902","204661.761497689","골프연습장업","사립","","","","6664.08","","","",
"852","골프연습장업","10_31_01_P","3400000","CDFH3301052014000003","20140612","","03","폐업","03","폐업","20150213","","","","724-1250","","619963","부산광역시 기장군 정관읍 매학리 748-1번지","부산광역시 기장군 정관면 정관중앙로 58","619963","LPGA 골프아카데미","20150213140553","I","2018-08-31 23:59:59.0","","398146.557740499","204685.096657824","골프연습장업","사립","","","","6651.57","","","",
"853","골프연습장업","10_31_01_P","3400000","CDFH3301052015000001","20150203","","03","폐업","03","폐업","20150203","","","","723-0794","","619912","부산광역시 기장군 일광면 화전리 35-2번지","부산광역시 기장군 일광면 기장대로 1047-7","46047","선스크린골프","20160407174237","I","2018-08-31 23:59:59.0","","403054.577045169","201007.435331934","골프연습장업","사립","","","","","","","",
"854","골프연습장업","10_31_01_P","3400000","CDFH3301052015000003","20150817","","03","폐업","03","폐업","20210823","","","","051-727-7935","","619963","부산광역시 기장군 정관읍 매학리 718-6","부산광역시 기장군 정관면 정관로 570, 601~602호 (대한빌딩)","619963","대한스크린골프","20210823120039","U","2021-08-25 02:40:00.0","","397796.462887306","204578.282734582","골프연습장업","사립","","0","1","9366.06","0","","",
"855","골프연습장업","10_31_01_P","3400000","CDFH3301052003000002","20030121","","03","폐업","03","폐업","20160707","","","","721-6362","","619903","부산광역시 기장군 기장읍 대라리 145-8번지","부산광역시 기장군 기장읍 대청로21번길 5","46069","부영골프연습장","20160707175056","I","2018-08-31 23:59:59.0","","401320.499892394","195461.42146805","골프연습장업","사립","","","","","","","",
"856","골프연습장업","10_31_01_P","3400000","CDFH3301052004000001","20040531","","03","폐업","03","폐업","20100903","","","","722-4746","","619905","부산광역시 기장군 기장읍 동부리 134-2번지","부산광역시 기장군 기장읍 차성로338번길 8","619905","제일","20111101095308","I","2018-08-31 23:59:59.0","","401474.621983996","196501.344687442","골프연습장업","사립","","","","138.29","","","",
"857","골프연습장업","10_31_01_P","3400000","CDFH3301052005000003","20051027","","03","폐업","03","폐업","20070411","","","","051-722-5333","","619901","부산광역시 기장군 기장읍 교리 329-8번지","부산광역시 기장군 기장읍 차성로 376","619901","아시아드 스크린 골프존","20111101095050","I","2018-08-31 23:59:59.0","","401454.186942028","196893.293584915","골프연습장업","사립","","","","","","","",
"858","골프연습장업","10_31_01_P","3400000","CDFH3301052007000001","20070103","","03","폐업","03","폐업","20071210","","","","723-0093","","619905","부산광역시 기장군 기장읍 동부리 134-10번지","부산광역시 기장군 기장읍 차성로338번길 6","619905","그린실내골프연습장","20111101094935","I","2018-08-31 23:59:59.0","","401462.393606578","196501.5644818","골프연습장업","사립","","","","","","","",
