"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"843","식육포장처리업","07_22_06_P","3380000","338000000420070001","20070412","","03","폐업","0002","폐업","20080916","","","","051-752-6292","0","","부산광역시 수영구 광안동 931-43번지","","","보소미유통","20080916171459","I","2018-08-31 23:59:59.0","","392005.009469818","187551.773858189","식육포장처리업","식육포장처리업","","000","",
"844","식육포장처리업","07_22_06_P","3380000","338000000420090001","20090204","","03","폐업","0002","폐업","20120116","","","","051-757-9956","0","","부산광역시 수영구 수영동 472-12번지","","","거운축산","20120127174916","I","2018-08-31 23:59:59.0","","392417.180518287","188125.028902733","식육포장처리업","식육포장처리업","","000","",
"845","식육포장처리업","07_22_06_P","3380000","338000010420090001","20091008","","03","폐업","0002","폐업","20121127","","","","753-5289","0","","부산광역시 수영구 광안동 171-10번지","","","(주)주원산유통","20121127163350","I","2018-08-31 23:59:59.0","","392650.932145011","185968.798820002","식육포장처리업","식육포장처리업","","000","",
"846","식육포장처리업","07_22_06_P","3380000","338000010420110001","20111123","","03","폐업","0002","폐업","20200630","","","","051-757-0358","0","","","부산광역시 수영구 광일로29번길 25 (광안동)","48249","한미트","20200706174839","U","2020-07-08 02:40:00.0","","392232.67274285","186725.022556006","식육포장처리업","식육포장처리업","","000","",
"847","식육포장처리업","07_22_06_P","3380000","338000010420140001","20141212","","03","폐업","0002","폐업","20151116","","","","752-9884","0","","","부산광역시 수영구 수영성로26번길 4 (수영동)","48225","토박이축산","20151116161704","I","2018-08-31 23:59:59.0","","392819.2019744","187731.044712364","식육포장처리업","식육포장처리업","","000","",
"848","식육포장처리업","07_22_06_P","3380000","338000010420150002","20150831","","03","폐업","0002","폐업","20170313","","","","051-623-5054","0","","","부산광역시 수영구 남천바다로21번길 69-4 (광안동, 우진비치원룸)","48299","주안미트","20170314081950","I","2018-08-31 23:59:59.0","","392648.534328089","185699.463677651","식육포장처리업","식육포장처리업","","000","",
"849","식육포장처리업","07_22_06_P","3380000","338000010420160001","20160705","","03","폐업","0002","폐업","20180323","","","","051-752-7472","0","","","부산광역시 수영구 광안해변로 458, 1층 (민락동)","48275","우리축산","20180326153828","I","2018-08-31 23:59:59.0","","393916.520474669","186855.081245251","식육포장처리업","식육포장처리업","","000","",
"850","식육포장처리업","07_22_06_P","3380000","338000010420160002","20160803","","03","폐업","0002","폐업","20170802","","","","051-755-9171","0","","","부산광역시 수영구 망미번영로63번길 30 (망미동)","48219","동그라미유통","20170803100911","I","2018-08-31 23:59:59.0","","392119.169587716","188146.049768032","식육포장처리업","식육포장처리업","","000","",
"851","식육포장처리업","07_22_06_P","3380000","338000010420170002","20170712","","03","폐업","0002","폐업","20190211","","","","051-927-7416","0","","부산광역시 수영구 망미동 211-12번지","부산광역시 수영구 좌수영로101번길 46 (망미동)","48215","미래식품","20190211182439","U","2019-02-13 02:40:00.0","","392832.596202187","188126.191915145","식육포장처리업","식육포장처리업","","000","",
"852","식육포장처리업","07_22_06_P","3380000","338000000420080001","20080520","","04","취소/말소/만료/정지/중지","0004","말소","","","","","051-757-8574","0","","부산광역시 수영구 망미동","부산광역시 수영구 금련로43번길 31 (망미동)","48233","(주)한물결에프에스","20150924102110","I","2018-08-31 23:59:59.0","","391012.815627178","187743.399736369","식육포장처리업","식육포장처리업","","000","",
"853","식육포장처리업","07_22_06_P","3390000","339000010420170011","20171106","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 1027-2번지","부산광역시 사상구 모라로52번길 16, 1층 (모라동)","46918","(주)엘림식품","20190103103745","U","2019-01-05 02:40:00.0","","380852.94416366","189585.462128562","식육포장처리업","식육포장처리업","","L00","",
"854","식육포장처리업","07_22_06_P","3390000","339000000420050007","20050913","","01","영업/정상","0000","정상","","","","","051-304-8775","425","","부산광역시 사상구 모라동 275-2번지","부산광역시 사상구 사상로557번길 16 (모라동)","46916","새감천식품","20170719170648","I","2018-08-31 23:59:59.0","","381026.606230371","190179.82291436","식육포장처리업","식육포장처리업","","000","",
"855","식육포장처리업","07_22_06_P","3390000","339000010420170013","20171114","","01","영업/정상","0000","정상","","","","","304-1066","0","","부산광역시 사상구 삼락동 51-13 와이어컷팅","부산광역시 사상구 낙동대로 1550 (삼락동)","46901","유진식품","20210611155701","U","2021-06-13 02:40:00.0","","380882.989469196","190301.40754276","식육포장처리업","식육포장처리업","","000","",
"856","식육포장처리업","07_22_06_P","3390000","339000010420190001","20190321","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 학장동 450번지 송림식당","부산광역시 사상구 학감대로123번길 45-5, 송림식당 (학장동)","47052","해문축산","20190321094348","I","2019-03-22 05:20:02.0","","380921.284088254","184255.834731553","식육포장처리업","식육포장처리업","","000","",
"857","식육포장처리업","07_22_06_P","3390000","339000000420070003","20070305","","01","영업/정상","0000","정상","","","","","051-304-5952","0","","부산광역시 사상구 모라동 277-2번지","부산광역시 사상구 사상로539번길 42 (모라동)","46916","우정유통","20180124162214","I","2018-08-31 23:59:59.0","","380925.930841223","190042.493047649","식육포장처리업","식육포장처리업","","000","",
"858","식육포장처리업","07_22_06_P","3390000","339000000420080001","20080213","","01","영업/정상","0000","정상","","","","","305-9540","0","","부산광역시 사상구 모라동 276-11","부산광역시 사상구 사상로551번길 34(모라동)","46916","보성축산(주)","20220118114451","U","2022-01-20 02:40:00.0","","381002.926772454","190115.424479715","식육포장처리업","식육포장처리업","0","L00","0",
"859","식육포장처리업","07_22_06_P","3390000","339000000420060006","20060616","","01","영업/정상","0000","정상","","","","","051-305-8636","64.8","","부산광역시 사상구 삼락동 50-17번지","부산광역시 사상구 낙동대로 1562-1 (삼락동)","46901","신원미트","20171130095144","I","2018-08-31 23:59:59.0","","380959.969599205","190395.603951794","식육포장처리업","식육포장처리업","","000","",
"860","식육포장처리업","07_22_06_P","3390000","339000000420070006","20070827","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 274-9번지","부산광역시 사상구 사상로551번길 10 (모라동)","46916","(주)원프라임","20190409110610","U","2019-04-11 02:40:00.0","","381132.960720375","190095.585435533","식육포장처리업","식육포장처리업","","L00","",
"861","식육포장처리업","07_22_06_P","3390000","339000000420060002","20060327","","01","영업/정상","0000","정상","","","","","051-328-7771","0","","부산광역시 사상구 감전동 143-11번지","부산광역시 사상구 새벽로 145 (감전동)","46988","(주)성일축산유통","20170726095622","I","2018-08-31 23:59:59.0","","380574.700284945","185700.501740774","식육포장처리업","식육포장처리업","","000","",
"862","식육포장처리업","07_22_06_P","3390000","339000000420070002","20070220","","01","영업/정상","0000","정상","","","","","051-301-6930","0","","부산광역시 사상구 삼락동 71-14번지","부산광역시 사상구 낙동대로1510번길 17 (삼락동)","46902","영일축산","20170719171604","I","2018-08-31 23:59:59.0","","380683.76504232","190014.236591957","식육포장처리업","식육포장처리업","","000","",
"863","식육포장처리업","07_22_06_P","3390000","339000010420090001","20090921","","01","영업/정상","0000","정상","","","","","322-5879","0","","부산광역시 사상구 학장동 565-1번지","부산광역시 사상구 학감대로 111 (학장동)","47052","대산식품","20180124162335","I","2018-08-31 23:59:59.0","","381129.15127391","184227.341980607","식육포장처리업","식육포장처리업","","000","",
"864","식육포장처리업","07_22_06_P","3390000","339000000420080006","20080826","","01","영업/정상","0000","정상","","","","","","218.8","","부산광역시 사상구 삼락동 70-18","부산광역시 사상구 낙동대로1530번길 20-6 (삼락동)","46901","양정식육","20211203160152","U","2021-12-05 02:40:00.0","","380783.446352837","190070.561224977","식육포장처리업","식육포장처리업","0","000","0",
"865","식육포장처리업","07_22_06_P","3390000","339000000420080007","20081205","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 403-1번지","부산광역시 사상구 낙동대로 1290 (삼락동)","46911","아라식품","20180716142157","I","2018-08-31 23:59:59.0","","380043.500631879","188001.804012644","식육포장처리업","식육포장처리업","","000","",
"866","식육포장처리업","07_22_06_P","3390000","339000000420090001","20090119","","01","영업/정상","0000","정상","","","","","864-6411","0","","부산광역시 사상구 괘법동 466-3번지","부산광역시 사상구 백양대로646번나길 9 (괘법동)","46959","현지식품","20190605093353","U","2019-06-07 02:40:00.0","","381215.013319229","186778.058936984","식육포장처리업","식육포장처리업","","000","",
"867","식육포장처리업","07_22_06_P","3390000","339000000420090002","20090407","","01","영업/정상","0000","정상","","","","","051-303-6182","0","","부산광역시 사상구 삼락동 72-1번지","부산광역시 사상구 낙동대로 1508 (삼락동)","46902","(주)건국축산","20180124162257","I","2018-08-31 23:59:59.0","","380593.239225473","190009.857070465","식육포장처리업","식육포장처리업","","L00","",
"868","식육포장처리업","07_22_06_P","3390000","339000010420090004","20090930","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 51-25번지","부산광역시 사상구 삼락천로 327 (삼락동)","","진성유통","20200309163815","U","2020-03-11 02:40:00.0","","380954.940395904","190258.391250208","식육포장처리업","식육포장처리업","","000","",
"869","식육포장처리업","07_22_06_P","3390000","339000010420100002","20100219","","01","영업/정상","0000","정상","","","","","301-2872","0","","부산광역시 사상구 덕포동 395-8","부산광역시 사상구 삼덕로 33 (덕포동)","","하나푸드","20220114172234","U","2022-01-16 02:40:00.0","","380344.019129772","187933.569047281","식육포장처리업","식육포장처리업","0","000","0",
"870","식육포장처리업","07_22_06_P","3390000","339000010420180001","20140704","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 275-21번지","부산광역시 사상구 사상로565번길 15 (모라동)","46916","동화식품","20180103175240","I","2018-08-31 23:59:59.0","","381111.635829686","190178.944131131","식육포장처리업","식육포장처리업","","000","",
"871","식육포장처리업","07_22_06_P","3390000","339000010420180005","20180406","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 417-3번지 진주상회","부산광역시 사상구 삼락천로 44-1, 진주상회 (삼락동)","46914","지에스푸드","20180406100245","I","2018-08-31 23:59:59.0","","380244.515080805","187620.223186556","식육포장처리업","식육포장처리업","","000","",
"872","식육포장처리업","07_22_06_P","3390000","339000010420180007","20180629","","01","영업/정상","0000","정상","","","","","303-3838","0","","부산광역시 사상구 모라동 274-6","부산광역시 사상구 사상로551번길 8 (모라동)","46916","(주)남영축산","20210811104240","U","2021-08-13 02:40:00.0","","381148.692943177","190084.371753098","식육포장처리업","식육포장처리업","0","L00","0",
"873","식육포장처리업","07_22_06_P","3390000","339000010420110014","20111223","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 411-2번지 좋은친구들","부산광역시 사상구 사상로309번길 64, 좋은친구들 (삼락동)","46913","유일식품","20180629102634","I","2018-08-31 23:59:59.0","","380288.970718488","187767.167287124","식육포장처리업","식육포장처리업","","000","",
"874","식육포장처리업","07_22_06_P","3390000","339000000419920001","19921023","","01","영업/정상","0000","정상","","","","","051-314-6636","55.04","","부산광역시 사상구 주례동 321-1번지","부산광역시 사상구 양지로8번길 52 (주례동)","46994","대룡식품","20170719171243","I","2018-08-31 23:59:59.0","","382644.129824101","185825.904007798","식육포장처리업","식육포장처리업","","000","",
"875","식육포장처리업","07_22_06_P","3390000","339000000420010005","20010426","","01","영업/정상","0000","정상","","","","","","112.24","","부산광역시 사상구 주례동 440-3번지","부산광역시 사상구 가야대로255번길 6 (주례동)","47003","다그로푸드","20180130112052","I","2018-08-31 23:59:59.0","","382264.808454721","185332.756439023","식육포장처리업","식육포장처리업","","000","",
"876","식육포장처리업","07_22_06_P","3390000","339000010420110004","20110512","","01","영업/정상","0000","정상","","","","","316-9989","0","","부산광역시 사상구 괘법동 517-8번지","부산광역시 사상구 삼락천로 11 (괘법동)","","금보농산","20170608150037","I","2018-08-31 23:59:59.0","","380115.912358091","187310.090750789","식육포장처리업","식육포장처리업","","000","",
"877","식육포장처리업","07_22_06_P","3390000","339000010420110005","20110614","","01","영업/정상","0000","정상","","","","","070-4118-1492","0","","부산광역시 사상구 삼락동 54-3번지","부산광역시 사상구 낙동대로1530번길 31 (삼락동)","","해성푸드","20180716141757","I","2018-08-31 23:59:59.0","","380860.008963824","190115.808208057","식육포장처리업","식육포장처리업","","000","",
"878","식육포장처리업","07_22_06_P","3390000","339000010420110010","20111018","","01","영업/정상","0000","정상","","","","","051-315-6522","0","","부산광역시 사상구 엄궁동 556-6번지","부산광역시 사상구 낙동대로 809-51 (엄궁동)","47032","해인푸드","20170719170740","I","2018-08-31 23:59:59.0","","379574.939721532","183110.776627276","식육포장처리업","식육포장처리업","","L00","",
"879","식육포장처리업","07_22_06_P","3390000","339000010420130005","20130530","","01","영업/정상","0000","정상","","","","","051-305-5545","1508","","부산광역시 사상구 모라동 270-5번지","부산광역시 사상구 사상로577번길 15 (모라동)","46916","하나로축산","20170719171120","I","2018-08-31 23:59:59.0","","381118.664303657","190283.85360415","식육포장처리업","식육포장처리업","","000","",
"880","식육포장처리업","07_22_06_P","3390000","339000010420110012","20111110","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 69-6번지","부산광역시 사상구 낙동대로1530번길 36 (삼락동)","46901","해강식품","20190227145854","U","2019-03-01 02:40:00.0","","380880.876026642","190084.711901531","식육포장처리업","식육포장처리업","","000","",
"881","식육포장처리업","07_22_06_P","3390000","339000010420150005","20151006","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 132-1번지","부산광역시 사상구 새벽시장로103번길 24 (감전동)","46981","이레축산","20180716155651","I","2018-08-31 23:59:59.0","","380863.049882095","185818.363507736","식육포장처리업","식육포장처리업","","000","",
"882","식육포장처리업","07_22_06_P","3390000","339000010420160001","20160125","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 50-5번지","부산광역시 사상구 낙동대로 1554-7 (삼락동, 부일식품)","46901","(주)수성푸드","20180716135947","I","2018-08-31 23:59:59.0","","380930.967795673","190317.467129063","식육포장처리업","식육포장처리업","","L00","",
"883","식육포장처리업","07_22_06_P","3390000","339000000419980005","19981031","","01","영업/정상","0000","정상","","","","","","69.84","","부산광역시 사상구 삼락동 50-6번지","부산광역시 사상구 삼락천로 337 (삼락동)","46901","미주통상","20170719170839","I","2018-08-31 23:59:59.0","","380961.195160778","190358.015601248","식육포장처리업","식육포장처리업","","000","",
"884","식육포장처리업","07_22_06_P","3390000","339000000419990001","19990825","","01","영업/정상","0000","정상","","","","","304-6248","56.55","","부산광역시 사상구 모라동 270-3번지","","","정원유통","20040810135436","I","2018-08-31 23:59:59.0","","381047.86409499","190295.019139794","식육포장처리업","식육포장처리업","","000","",
"885","식육포장처리업","07_22_06_P","3390000","339000000419990005","19990226","","01","영업/정상","0000","정상","","","","","","303.66","","부산광역시 사상구 삼락동 51-8","부산광역시 사상구 삼락천로 325 (삼락동)","46901","우리식품","20210520185003","U","2021-05-22 02:40:00.0","","380939.951091586","190257.976350995","식육포장처리업","식육포장처리업","","000","",
"886","식육포장처리업","07_22_06_P","3390000","339000010420100006","20100726","","01","영업/정상","0000","정상","","","","","304-4479","0","","부산광역시 사상구 삼락동 73-3","부산광역시 사상구 낙동대로 1498 (삼락동)","","(주)국제식품","20220223184251","U","2022-02-25 02:40:00.0","","380532.53564127","189914.973613836","식육포장처리업","식육포장처리업","0","L00","0",
"887","식육포장처리업","07_22_06_P","3390000","339000010420100007","20101112","","01","영업/정상","0000","정상","","","","","264-7792","0","","부산광역시 사상구 삼락동 417-50번지","부산광역시 사상구 삼락천로 40 (삼락동)","46914","에스엘 푸드","20170719170952","I","2018-08-31 23:59:59.0","","380239.24566123","187567.142504251","식육포장처리업","식육포장처리업","","000","",
"888","식육포장처리업","07_22_06_P","3390000","339000010420110001","20110126","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 감전동 152-2번지","부산광역시 사상구 새벽로 131, 2동 139호 (감전동, 산업용재유통상가)","46988","창녕유통","20170721173719","I","2018-08-31 23:59:59.0","","380482.767624189","185582.274947583","식육포장처리업","식육포장처리업","","000","",
"889","식육포장처리업","07_22_06_P","3390000","339000010420120002","20120807","","01","영업/정상","0000","정상","","","","","051-305-0605","0","","부산광역시 사상구 덕포동 411-1번지","부산광역시 사상구 삼덕로89번길 12 (덕포동)","46945","하나식품","20170719171057","I","2018-08-31 23:59:59.0","","380922.472266776","187862.615351637","식육포장처리업","식육포장처리업","","000","",
"890","식육포장처리업","07_22_06_P","3390000","339000010420120003","20121116","","01","영업/정상","0000","정상","","","","","051-303-2262","0","","부산광역시 사상구 모라동 283-11번지","부산광역시 사상구 사상로525번길 54 (모라동)","46917","(주)가람에프앤비","20161227130548","I","2018-08-31 23:59:59.0","","380810.22770681","189958.115183768","식육포장처리업","식육포장처리업","","L00","",
"891","식육포장처리업","07_22_06_P","3390000","339000010420130001","20130405","","01","영업/정상","0000","정상","","","","","051-301-1160","0","","부산광역시 사상구 모라동 712-16번지","부산광역시 사상구 사상로433번길 8 (모라동)","46924","전진식품","20180716152406","I","2018-08-31 23:59:59.0","","380822.110735671","188946.009165988","식육포장처리업","식육포장처리업","","000","",
"892","식육포장처리업","07_22_06_P","3390000","339000000419990006","19990115","","01","영업/정상","0000","정상","","","","","327-0070","0","","부산광역시 사상구 괘법동 466-3번지","부산광역시 사상구 백양대로646번나길 9 (괘법동)","46959","(주)성우식품","20170726100920","I","2018-08-31 23:59:59.0","","381215.013319229","186778.058936984","식육포장처리업","식육포장처리업","","L00","",
"893","식육포장처리업","07_22_06_P","3390000","339000000420010001","20010912","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 71-4번지 아세아정밀유니온","부산광역시 사상구 낙동대로1518번길 20, 아세아정밀유니온 (삼락동)","46902","주식회사 윤미트","20181030142311","U","2018-11-01 02:37:02.0","","380726.098130154","190020.593689011","식육포장처리업","식육포장처리업","","L00","",
"894","식육포장처리업","07_22_06_P","3390000","339000010420140005","20140912","","01","영업/정상","0000","정상","","","","","051-302-0666","0","","부산광역시 사상구 모라동 273-13번지","부산광역시 사상구 사상로 572 (모라동)","46916","진우유통","20191231164436","U","2020-01-02 02:40:00.0","","381229.626944953","190248.157612996","식육포장처리업","식육포장처리업","","000","",
"895","식육포장처리업","07_22_06_P","3390000","339000010420160003","20160405","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 654-2번지","부산광역시 사상구 모라로 49 (모라동)","46917","정은유통","20180130112516","I","2018-08-31 23:59:59.0","","380951.532777072","189658.361393945","식육포장처리업","식육포장처리업","","000","",
"896","식육포장처리업","07_22_06_P","3390000","339000010420160004","20160526","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 학장동 574-7번지","부산광역시 사상구 대동로 127 (학장동)","47050","(주)신의푸드","20180118095353","I","2018-08-31 23:59:59.0","","380476.512318135","184156.613267678","식육포장처리업","식육포장처리업","","L00","",
"897","식육포장처리업","07_22_06_P","3390000","339000000420010003","20010118","","01","영업/정상","0000","정상","","","","","301-5535","50.4","","부산광역시 사상구 모라동 283-2번지","부산광역시 사상구 사상로531번길 49-1 (모라동)","46917","한백유통","20171130095008","I","2018-08-31 23:59:59.0","","380891.423097064","189947.188089416","식육포장처리업","식육포장처리업","","000","",
"898","식육포장처리업","07_22_06_P","3390000","339000010420160012","20161111","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 51-3번지","부산광역시 사상구 낙동대로1548번길 5 (삼락동)","46901","(주)리노종합유통","20161111141652","I","2018-08-31 23:59:59.0","","380874.973677687","190280.372482141","식육포장처리업","식육포장처리업","","L00","",
"899","식육포장처리업","07_22_06_P","3390000","339000010420160013","20150217","","01","영업/정상","0000","정상","","","","","0516448289","0","","부산광역시 사상구 삼락동 97-15번지","부산광역시 사상구 낙동대로1452번길 39 (삼락동)","46905","(주)마야램푸드","20190524171935","U","2019-05-26 02:40:00.0","","","","식육포장처리업","식육포장처리업","","L00","",
"900","식육포장처리업","07_22_06_P","3390000","339000010420130003","20130520","","01","영업/정상","0000","정상","","","","","051-327-9298","139","","부산광역시 사상구 괘법동 466-4","부산광역시 사상구 백양대로646번가길 28 (괘법동)","46959","천지식품","20220517131706","U","2022-05-19 02:40:00.0","","381234.903056549","186770.952325758","식육포장처리업","식육포장처리업","0","000","0",
"901","식육포장처리업","07_22_06_P","3390000","339000010420130004","20130520","","01","영업/정상","0000","정상","","","","","051-996-0766","234.82","","부산광역시 사상구 감전동 952-33","부산광역시 사상구 장인로37번길 47-11 (감전동)","47028","새벽식품","20220517115142","U","2022-05-19 02:40:00.0","","379756.541692821","184718.291570454","식육포장처리업","식육포장처리업","0","000","0",
"902","식육포장처리업","07_22_06_P","3390000","339000010420160005","20160705","","01","영업/정상","0000","정상","","","","","051-301-9394","0","","부산광역시 사상구 모라동 272-10번지","부산광역시 사상구 사상로565번길 8 (모라동, 덕정유통)","46916","(주)심우식품","20180716143852","I","2018-08-31 23:59:59.0","","381160.526739233","190212.496028077","식육포장처리업","식육포장처리업","","L00","",
"903","식육포장처리업","07_22_06_P","3390000","339000010420130009","20131204","","01","영업/정상","0000","정상","","","","","302-8723","0","","부산광역시 사상구 모라동 278-1","부산광역시 사상구 모라로37번길 64 (모라동)","46916","(주)리더스푸드","20210520131945","U","2021-05-22 02:40:00.0","","381023.23433601","190068.885165178","식육포장처리업","식육포장처리업","","L00","",
"904","식육포장처리업","07_22_06_P","3390000","339000010420140001","20140107","","01","영업/정상","0000","정상","","","","","302-6612","0","","부산광역시 사상구 모라동 280-14번지","부산광역시 사상구 모라로51번길 82 (모라동)","46916","(주)한성푸드","20180716165504","I","2018-08-31 23:59:59.0","","381115.291906247","190006.580406716","식육포장처리업","식육포장처리업","","L00","",
"905","식육포장처리업","07_22_06_P","3390000","339000010420140002","20140219","","01","영업/정상","0000","정상","","","","","305-2145","492.9","","부산광역시 사상구 모라동 568-9번지","부산광역시 사상구 모라로110번길 40-115 (모라동)","46937","(주)한울F&S","20190716163800","U","2019-07-18 02:40:00.0","","381505.306873681","188890.681975288","식육포장처리업","식육포장처리업","","L00","",
"906","식육포장처리업","07_22_06_P","3390000","339000010420140003","20140523","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 277-1번지","부산광역시 사상구 사상로551번길 39 (모라동)","46916","타임미트","20190325153951","U","2019-03-27 02:40:00.0","","380958.320754697","190065.417663202","식육포장처리업","식육포장처리업","","000","",
"907","식육포장처리업","07_22_06_P","3390000","339000010420160008","20160817","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 1344-2번지","부산광역시 사상구 백양대로 955-7 (모라동)","46926","진미원","20160819114405","I","2018-08-31 23:59:59.0","","381329.133140049","189846.779724269","식육포장처리업","식육포장처리업","","000","",
"908","식육포장처리업","07_22_06_P","3390000","339000010420160009","20160825","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 281-16","부산광역시 사상구 사상로539번길 11 (모라동)","46916","제이엘 시그니처푸드","20220610163722","U","2022-06-12 02:40:00.0","","381036.223465142","189960.089406881","식육포장처리업","식육포장처리업","0","000","0",
"909","식육포장처리업","07_22_06_P","3390000","339000010420140007","20180712","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 419-1","부산광역시 사상구 운산로 3 (삼락동)","46912","정우축산","20201221091929","U","2020-12-23 02:40:00.0","","380072.047126135","187411.023636185","식육포장처리업","식육포장처리업","","L00","",
"910","식육포장처리업","07_22_06_P","3390000","339000010420170003","20170307","","01","영업/정상","0000","정상","","","","","051-301-9391","0","","부산광역시 사상구 모라동 280-25번지","부산광역시 사상구 모라로51번길 86 (모라동)","46916","주식회사 일호식품","20190918154642","U","2019-09-20 02:40:00.0","","381123.221778528","190017.034751763","식육포장처리업","식육포장처리업","","L00","",
"911","식육포장처리업","07_22_06_P","3390000","339000000420030007","20031206","","01","영업/정상","0000","정상","","","","","305-9941","0","","부산광역시 사상구 삼락동 50-25번지","부산광역시 사상구 낙동대로 1562 (삼락동)","46901","주식회사웰본","20180716154316","I","2018-08-31 23:59:59.0","","380955.074874478","190381.162129252","식육포장처리업","식육포장처리업","","L00","",
"912","식육포장처리업","07_22_06_P","3390000","339000010420150001","20150116","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 272-12번지","부산광역시 사상구 사상로 567 (모라동)","46916","영진에프에스","20200309161813","U","2020-03-11 02:40:00.0","","381187.63421954","190209.13480152","식육포장처리업","식육포장처리업","","000","",
"913","식육포장처리업","07_22_06_P","3390000","339000010420170004","20170404","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 277-1번지","부산광역시 사상구 사상로551번길 39 (모라동)","46916","천익식품","20170404151631","I","2018-08-31 23:59:59.0","","380958.320754697","190065.417663202","식육포장처리업","식육포장처리업","","000","",
"914","식육포장처리업","07_22_06_P","3390000","339000010420160011","20150915","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 학장동 237-7번지","부산광역시 사상구 대동로 175 (학장동)","47024","에이엔디(AND)푸드","20180330152321","I","2018-08-31 23:59:59.0","","380716.858513309","184473.755344454","식육포장처리업","식육포장처리업","","000","",
"915","식육포장처리업","07_22_06_P","3390000","339000000420040001","20040715","","01","영업/정상","0000","정상","","","","","303-3887","154","","부산광역시 사상구 모라동 281-7번지","부산광역시 사상구 사상로539번길 15 (모라동)","46916","세원축산","20170719170625","I","2018-08-31 23:59:59.0","","381012.174281875","189968.826092446","식육포장처리업","식육포장처리업","","000","",
"916","식육포장처리업","07_22_06_P","3390000","339000010420170001","20170124","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 568-9","부산광역시 사상구 모라로110번길 40-115, 1층 (모라동)","46937","서진유통","20210330095055","U","2021-04-01 02:40:00.0","","381505.306873681","188890.681975288","식육포장처리업","식육포장처리업","","000","",
"917","식육포장처리업","07_22_06_P","3390000","339000010420170002","20170208","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 276-19번지","부산광역시 사상구 사상로551번길 26 (모라동)","46916","은호미트","20170208165953","I","2018-08-31 23:59:59.0","","381070.182701471","190096.644839603","식육포장처리업","식육포장처리업","","000","",
"918","식육포장처리업","07_22_06_P","3390000","339000010420170007","20170630","","01","영업/정상","0000","정상","","","","","051-947-6848","0","","부산광역시 사상구 삼락동 69-3번지","부산광역시 사상구 낙동대로1530번길 20-5 (삼락동)","46901","(주)아지푸드","20180716170248","I","2018-08-31 23:59:59.0","","380815.051752911","190069.86985277","식육포장처리업","식육포장처리업","","L00","",
"919","식육포장처리업","07_22_06_P","3390000","339000010420180003","20180320","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 모라동 274-3번지","부산광역시 사상구 사상로 557 (모라동)","46916","(주)가흥","20180511124936","I","2018-08-31 23:59:59.0","","381154.306217419","190123.169466417","식육포장처리업","식육포장처리업","","L00","",
"920","식육포장처리업","07_22_06_P","3390000","339000010420180004","20180320","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 삼락동 97-13번지","부산광역시 사상구 낙동대로1460번길 32 (삼락동)","46905","케이닥","20180320180217","I","2018-08-31 23:59:59.0","","380447.278653416","189592.726437635","식육포장처리업","식육포장처리업","","000","",
