"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"601","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500001","20190117","","01","영업/정상","7","영업개시","","","","","","","48955","부산광역시 중구 동광동1가 5-1","부산광역시 중구 해관로 9-1 (동광동1가)","48955","(주)동호마린개발","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385538.695498588","179743.529440038","100000000","기타",
"602","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500008","20190226","","01","영업/정상","7","영업개시","","","","","0516337890","","48738","부산광역시 동구 범일동 830-51 705호","부산광역시 동구 범일로102번길 9, 705호 (범일동)","48738","태양이엔지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387737.686999928","184174.145315634","100000000","기타",
"603","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500035","19780719","","01","영업/정상","7","영업개시","","","","","0516465564","","48755","부산광역시 동구 범일동 252-1908 (주)대양씨앤씨직영주유소","부산광역시 동구 성남로 74, (주)대양씨앤씨직영주유소(범일동)","48755","(주) 대양씨앤씨","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387451.729068296","183258.22506571","100000000","GS칼텍스",
"604","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006700004","20090710","","01","영업/정상","7","영업개시","","","","","0515218200","","611821","부산광역시 연제구 연산동 582번지 1호","부산광역시 연제구 반송로 89 (연산동)","611821","금양에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","부생연료판매소","390134.948279699","190032.938338567","","삼성토탈",
"605","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006600001","20140207","","01","영업/정상","7","영업개시","","","","","0513190738","","4698","부산광역시 사상구 모라동 1375번지 부산벤처타워 715호","부산광역시 사상구 모라로 22, 부산벤처타워 715층 (모라동)","4698","(주)주영화학","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","380793.79712100000","190134.20743800000","50000000","기타",
"606","석유및석유대체연료판매업체","09_28_07_P","6260000","201262600006500004","20120110","","01","영업/정상","7","영업개시","","","","","0514426540","","600016","부산광역시 중구 중앙동6가 72번지 동방빌딩 502호","부산광역시 중구 중앙대로 22, 502호 (중앙동6가,동방빌딩)","600016","남경에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385663.457515779","179718.597231335","100000000","기타",
"607","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500026","19990816","","01","영업/정상","7","영업개시","","","","","0514657022","","600811","부산광역시 중구 영주1동   556번지 4호","부산광역시 중구 중구로 194 (영주동)","","에스씨(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385456.525361768","181064.465172619","100000000","GS칼텍스",
"608","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500013","20190325","","01","영업/정상","7","영업개시","","","","","0514188752","","49003","부산광역시 영도구 봉래동2가 98-6","부산광역시 영도구 대교로 34-6 (봉래동2가)","49003","도담페트로(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386104.979142876","179168.515994824","100000000","기타",
"609","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500014","20190325","","01","영업/정상","7","영업개시","","","","","","","47780","부산광역시 동래구 명장동 66-24 힐마루 501호","부산광역시 동래구 명안로53번길 54, 힐마루 501호 (명장동)","47780","(주)덕인에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","391327.345214239","191226.208211578","1000000000","기타",
"610","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500010","20190306","","01","영업/정상","7","영업개시","","","","","0514426702","","48929","부산광역시 중구 중앙동4가 30-9 501호","부산광역시 중구 해관로 64, 5층 501호 (중앙동4가)","48929","위더스마린㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385539.972540558","180278.841231343","100000000","기타",
"611","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500009","20190304","","01","영업/정상","7","영업개시","","","","","","","46734","부산광역시 강서구 녹산동 1213-2","부산광역시 강서구 낙동남로 432 (녹산동)","46734","유성에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","370182.889639165","180783.246954576","200000000","기타",
"612","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500011","20190318","","01","영업/정상","7","영업개시","","","","","0515455151","","48022","부산광역시 해운대구 반송동 730-1 반송주유소","부산광역시 해운대구 석대천로 198, 반송주유소 2층 (반송동)","48022","성림엔에스티주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","395251.61471400000","193726.09877700000","400000000","기타",
"613","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500016","20190409","","01","영업/정상","7","영업개시","","","","","0514419971","","48941","부산광역시 중구 중앙동4가 23-1 노블리안2 1408호","부산광역시 중구 중앙대로 80, 노블리안2 1408호 (중앙동4가)","48941","㈜정산산업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"614","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500017","20190507","","01","영업/정상","7","영업개시","","","","","0517468610","","48936","부산광역시 중구 중앙동4가 79-9 관정빌딩","부산광역시 중구 충장대로9번길 46, 관정빌딩 8층 (중앙동4가)","48936","해양산업개발(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385801.526605206","180799.204372408","200000000","기타",
"615","석유및석유대체연료판매업체","09_28_07_P","6260000","200162600006600001","20010713","","01","영업/정상","7","영업개시","","","","","0513298090","","617731","부산광역시 사상구 감전동 벽산디지탈밸리 132번지 7호 1015호","부산광역시 사상구 대동로 303, 1015호 (감전동,벽산디지탈밸리)","617731","(주)에이취에스케미칼","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","380909.178507556","185739.851127297","50000000","기타",
"616","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500032","20090817","","01","영업/정상","7","영업개시","","","","","0514635041","","600101","부산광역시 중구 대창동1가 27번지 1호 금진빌딩 602호","부산광역시 중구 중앙대로 111, 602호 (대창동1가,금진빌딩)","600101","(주)용전실업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385558.682098249","180618.614866699","100000000","기타",
"617","석유및석유대체연료판매업체","09_28_07_P","6260000","197862600006500001","19780719","","01","영업/정상","7","영업개시","","","","","0513428300","","","부산광역시 북구 구포동 1097번지 3호 금강주유소","부산광역시 북구 백양대로 995, 1층 (구포동,금강주유소)","46653","광신석유(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381476.837200776","190213.756828437","100000000","현대",
"618","석유및석유대체연료판매업체","09_28_07_P","6260000","200062600006500003","20000613","","01","영업/정상","7","영업개시","","","","","0512041901","","604836","부산광역시 사하구 신평1동   536번지","부산광역시 사하구 을숙도대로 575 (신평동)","","(주)해광에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","379444.806881699","178102.8656484","200000000","기타",
"619","석유및석유대체연료판매업체","09_28_07_P","6260000","197962600006500001","19790905","","01","영업/정상","7","영업개시","","","","","0519734100","","48939","부산광역시 중구 중앙동4가 87-5 해양빌딩","부산광역시 중구 충장대로13번길 9, 해양빌딩 2층 (중앙동4가)","48939","(주)우양네트웍스","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385727.874017024","180471.51330057","100000000","SK가스",
"620","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500018","19890429","","01","영업/정상","7","영업개시","","","","","0516268855","","608806","부산광역시 남구 대연3동   224번지 9호","부산광역시 남구 황령대로 346 (대연동)","","금강석유(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","390908.066367674","185062.481039799","100000000","기타",
"621","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500047","20070820","","01","영업/정상","7","영업개시","","","","","0512035283","","602011","부산광역시 서구 충무동1가 34번지 4호 성해빌딩 603호","부산광역시 서구 해안새벽시장길 36, 603호 (충무동1가,성해빌딩)","602011","대성유업(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384592.910511125","179170.711341274","100000000","기타",
"622","석유및석유대체연료판매업체","09_28_07_P","6260000","201062600006500004","20100126","","01","영업/정상","7","영업개시","","","","","0514631977","","600816","부산광역시 중구 중앙동4가 76번지 6호 명성빌딩 401호","부산광역시 중구 중앙대로 156-1, 401호 (중앙동4가,명성빌딩)","600816","(주)미소석유","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385761.113647219","181039.074263948","100000000","현대",
"623","석유및석유대체연료판매업체","09_28_07_P","6260000","201062600006500040","20101206","","01","영업/정상","7","영업개시","","","","","0512462600","","49118","부산광역시 영도구 동삼동 588-16","부산광역시 영도구 중리북로21번길 26 (동삼동)","49118","세창에너텍(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","388478.47417000000","177057.41155600000","100000000","기타",
"624","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500004","20110112","","01","영업/정상","7","영업개시","","","","","0514630091","","600814","부산광역시 중구 중앙동4가   23번지 1호 (노블리안 1016호)","부산광역시 중구 중앙대로 80 (중앙동4가,(노블리안 1016호))","","(주)영재에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"625","석유및석유대체연료판매업체","09_28_07_P","6260000","200162600006700002","20010728","","01","영업/정상","7","영업개시","","","","","0516115155","","48475","부산광역시 남구 문현동 815번지 한일오피스텔 505호","부산광역시 남구 자성로 152, 한일오피스텔 5층 505호 (문현동)","48475","에이치이판매(주)","20220702204730","U","2022-07-04 02:40:00.0","부생연료판매소","388310.086924943","183883.854898063","","삼성종합화학(주)",
"626","석유및석유대체연료판매업체","09_28_07_P","6260000","200662600006600001","20060223","","01","영업/정상","7","영업개시","","","","","0513156822","","","부산광역시 서구 아미동2가 112번지 1호","부산광역시 서구 까치고개로 191 (아미동2가)","4921","유천케미칼(주)","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","383843.175003226","179766.82691616","50000000","기타",
"627","석유및석유대체연료판매업체","09_28_07_P","6260000","199862600006500001","19981001","","01","영업/정상","7","영업개시","","","","","0514623455","","618280","부산광역시 강서구 화전동 555번지 14호 경남은행빌딩 3층","부산광역시 강서구 화전산단6로 163, 3층 (화전동,경남은행빌딩)","618280","(주)해안이앤디","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","371577.30024544","180792.351631948","100000000","SK",
"628","석유및석유대체연료판매업체","09_28_07_P","6260000","199962600006500002","19991230","","01","영업/정상","7","영업개시","","","","","0515827647","","609811","부산광역시 금정구 남산동 45번지 4호 명천빌딩 401호","부산광역시 금정구 범어천로 38, 401호 (남산동,명천빌딩)","609811","동덕석유(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","390099.882494768","198719.850171239","100000000","기타",
"629","석유및석유대체연료판매업체","09_28_07_P","6260000","200462600006600002","20041116","","01","영업/정상","7","영업개시","","","","","0513264545","","","부산광역시 강서구 지사동 산 59번지 2호","부산광역시 강서구 과학산단2로19번길 100-118 (지사동)","4672","강동화학(주)","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","365815.351657","185208.352041","50000000","기타",
"630","석유및석유대체연료판매업체","09_28_07_P","6260000","200462600006600003","20041129","","01","영업/정상","7","영업개시","","","","","0518313123","","618820","부산광역시 강서구 송정동 1722번지 5호","부산광역시 강서구 녹산산단262로13번길 13 (송정동)","618820","이에스케미칼(주)","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","368412.365612023","178139.936749276","50000000","기타",
"631","석유및석유대체연료판매업체","09_28_07_P","6260000","200562600006600002","20050616","","01","영업/정상","7","영업개시","","","","","0513241101","","617809","부산광역시 사상구 괘법동 563번지 3호 유동빌딩 302호","부산광역시 사상구 새벽로215번길 54, 302호 (괘법동,유동빌딩)","617809","대원피앤씨(주)","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","380442.021303798","186438.169658989","50000000","기타",
"632","석유및석유대체연료판매업체","09_28_07_P","6260000","201162600006500035","20111005","","01","영업/정상","7","영업개시","","","","","0513261102","","46702","부산광역시 강서구 대저1동 691-4","부산광역시 강서구 대저로 235 (대저1동)","46702","(주)한솔에너지상사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","380090.713478012","192390.879797727","100000000","기타",
"633","석유및석유대체연료판매업체","09_28_07_P","6260000","201362600006500040","20131030","","01","영업/정상","7","영업개시","","","","","0514667718","","606803","부산광역시 영도구 남항동2가 16번지 부산항국제선용품유통센터 403호","부산광역시 영도구 남항서로 85, 403호 (남항동2가,부산항국제선용품유통센터)","606803","비엠에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385496.868572646","178479.504077247","100000000","기타",
"634","석유및석유대체연료판매업체","09_28_07_P","6260000","200962600006500019","20090624","","01","영업/정상","7","영업개시","","","","","0514645133","","600814","부산광역시 중구 중앙동4가  87번지 7호 무역회관빌딩 1001호","부산광역시 중구 충장대로 11, 1001호 (중앙동4가,무역회관빌딩)","600814","해창석유(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385722.4811351","180423.00816521","100000000","SK",
"635","석유및석유대체연료판매업체","09_28_07_P","6260000","200762600006500061","20071127","","01","영업/정상","7","영업개시","","","","","0514634618","","48934","부산광역시 중구 중앙동4가 74-7 한국선원센터 606호","부산광역시 중구 충장대로9번길 66, 한국선원센터 606호 (중앙동4가)","48934","(주)그린석유","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385868.447858934","180991.89207114","200000000","기타",
"636","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500018","20190523","","01","영업/정상","7","영업개시","","","","","","","49007","부산광역시 영도구 청학동 217-6 소봉빌딩 302호","부산광역시 영도구 해양로57번길 33, 소봉빌딩 302호 (청학동)","49007","(주)신백산","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","387994","179651","100000000","기타",
"637","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500019","20190523","","01","영업/정상","7","영업개시","","","","","","","49256","부산광역시 서구 남부민동 643번지 충무쇼핑맨션 201호","부산광역시 서구 충무대로255번길 9, 충무쇼핑맨션 201호 (남부민동)","49256","(주)승진토탈에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384430.667595597","178981.33160318","100000000","기타",
"638","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500021","20190613","","01","영업/정상","7","영업개시","","","","","0512557737","","49376","부산광역시 사하구 감천동 46-23","부산광역시 사하구 감천로151번길 23(감천동)","49376","㈜주경에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","383060.024335248","178229.27441473","100000000","기타",
"639","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500027","20190911","","01","영업/정상","7","영업개시","","","","","","","48792","부산광역시 동구 초량동 1146-2 1317호","부산광역시 동구 고관로 40, 1317호 (초량동)","48792","㈜가온","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386175.953274824","182319.004807346","100000000","기타",
"640","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500028","20190911","","01","영업/정상","7","영업개시","","","","","","","48941","부산광역시 중구 중앙동4가 23-1 노블리안2 1404호","부산광역시 중구 중앙대로 80, 노블리안2 1404호 (중앙동4가)","48941","더오션(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"641","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500030","20190916","","01","영업/정상","7","영업개시","","","","","0517961041","","49441","부산광역시 사하구 신평동 161-96","부산광역시 사하구 다대로142번길 126, 1층(신평동)","49441","㈜유진에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","380040.096923432","178803.392573972","100000000","기타",
"642","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500025","20190813","","01","영업/정상","7","영업개시","","","","","0514659309","","48942","부산광역시 중구 중앙동6가 12번지 다원중앙타워 910호","부산광역시 중구 중앙대로 26, 다원중앙타워 9층 910호 (중앙동6가)","48942","㈜이디에스컴퍼니","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385666.280865059","179774.158396281","100000000","기타",
"643","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500036","20191030","","01","영업/정상","7","영업개시","","","","","0514658417","","48821","부산광역시 동구 초량동 1204-13 성신빌딩 204호","부산광역시 동구 중앙대로180번길 9, 성신빌딩 204호 (초량동)","48821","(주)태광마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385909.371816942","181245.959273419","100000000","기타",
"644","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500037","20191030","","01","영업/정상","7","영업개시","","","","","0517910160","","48957","부산광역시 중구 중앙동2가 10번지 대신펠리체 207호","부산광역시 중구 중앙대로49번길 3, 대신펠리체 207호(중앙동2가)","48957","(주)해광마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"645","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500046","20191230","","01","영업/정상","7","영업개시","","","","","0514421568","","48942","부산광역시 중구 중앙동6가 72번지 동방빌딩 307호","부산광역시 중구 중앙대로 22, 동방빌딩 307호 (중앙동6가)","48942","백영해운(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385663.457515779","179718.597231335","100000000","기타",
"646","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500042","20191119","","01","영업/정상","7","영업개시","","","","","0517143299","","49224","부산광역시 서구 부민동1가 22-15","부산광역시 서구 구덕로200번길 15 (부민동1가)","49224","(주)오성해운","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384183.862437621","180031.728357164","100000000","기타",
"647","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500044","20191126","","01","영업/정상","7","영업개시","","","","","","","48936","부산광역시 중구 중앙동4가 78-1 제일빌딩 201호","부산광역시 중구 충장대로5번길 58, 제일빌딩 201호(중앙동4가)","48936","(주)성운마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385772.491863963","180917.659376627","100000000","기타",
"648","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500031","20191014","","01","영업/정상","7","영업개시","","","","","0512432678","","48729","부산광역시 동구 초량동 1154-1 서남빌딩 602호","부산광역시 동구 중앙대로332번길 8, 서남빌딩 602호 (초량동)","48729","(주)한울에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386480.438778908","182596.053419147","100000000","기타",
"649","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500045","20191219","","01","영업/정상","7","영업개시","","","","","0512573170","","48941","부산광역시 중구 중앙동4가 23-1 노블리안2 617호","부산광역시 중구 중앙대로 80, 노블리안2 6층 617호(중앙동4가)","48941","(주)대진","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385630.742187332","180306.821082315","100000000","기타",
"650","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500039","20191107","","01","영업/정상","7","영업개시","","","","","0519366401","","48938","부산광역시 중구 중앙동4가 84-8 201-1호","부산광역시 중구 충장대로9번길 19, 201-1호 (중앙동4가)","48938","(주)글로리상사","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385690.590587796","180567.091989567","100000000","기타",
"651","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500041","20191118","","01","영업/정상","7","영업개시","","","","","0514185757","","49036","부산광역시 영도구 대교동2가 58-2 우창빌딩)","부산광역시 영도구 절영로 15-1, 우창빌딩) 4층 (대교동2가)","49036","(주)연태마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385982.563741517","178968.950782977","100000000","기타",
"652","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500008","20220211","","01","영업/정상","7","영업개시","","","","","","","48973","부산광역시 중구 부평동4가 52-3 502호","부산광역시 중구 보수대로 82, 502호(부평동4가)","48973","㈜연월","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384249.201710589","180080.172971726","100000000","기타",
"653","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500011","20220330","","01","영업/정상","7","영업개시","","","","","0514629397","","48957","부산광역시 중구 중앙동2가 10번지 대신펠리체 1504호","부산광역시 중구 중앙대로49번길 3, 대신펠리체 1504호(중앙동2가)","48957","(주)진중기업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"654","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500006","20220128","","01","영업/정상","7","영업개시","","","","","","","48929","부산광역시 중구 중앙동4가 29-4 남공빌딩","부산광역시 중구 해관로 60, 남공빌딩 4층(중앙동4가)","48929","(주)아인개발","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385544.956689371","180236.114085508","100000000","기타",
"655","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500007","20220204","","01","영업/정상","7","영업개시","","","","","0514652554","","49223","부산광역시 서구 부용동1가 66-1 한웅레포츠 702호","부산광역시 서구 보수대로 105-1, 한웅레포츠 702호(부용동1가)","49223","동진해급(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384193.465647996","180347.461227876","100000000","기타",
"656","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500010","20220329","","01","영업/정상","7","영업개시","","","","","0512442823","","48955","부산광역시 중구 중앙동6가 66-3 부산데파트 314호","부산광역시 중구 중앙대로 21, 부산데파트 3층 314호(중앙동6가)","48955","㈜보해해운","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385587.465780386","179726.692445216","100000000","기타",
"657","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500009","20220222","","01","영업/정상","7","영업개시","","","","","0515215854","","46335","부산광역시 금정구 서동 221-9 동행오일뱅크","부산광역시 금정구 반송로 364, 동행오일뱅크(서동)","46335","부산벙커앤오일(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","391689.263117934","192217.094848629","320000000","기타",
"658","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500012","20220401","","01","영업/정상","7","영업개시","","","","","","","48955","부산광역시 중구 중앙동6가 66-3 부산데파트 가3호","부산광역시 중구 중앙대로 21, 부산데파트 1층 가3호(중앙동6가)","48955","평택급유㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385587.465780386","179726.692445216","100000000","기타",
"659","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500013","20220401","","01","영업/정상","7","영업개시","","","","","0512578620","","48956","부산광역시 중구 중앙동2가 50-7 프라임오피스텔 1302호","부산광역시 중구 해관로 37, 프라임오피스텔 1302호(중앙동2가)","48956","기륭에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385522.679475282","180017.213304234","100000000","기타",
"660","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500032","20181010","","01","영업/정상","7","영업개시","","","","","0514652555","","49223","부산광역시 서구 부용동1가 66-1 한웅레포츠 702호","부산광역시 서구 보수대로 105-1, 한웅레포츠 702호 (부용동1가)","49223","동진마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384193.465647996","180347.461227876","100000000","기타",
"661","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500038","20191101","","01","영업/정상","7","영업개시","","","","","0514641096","","48938","부산광역시 중구 중앙동4가 84-1 삼영빌딩 301호","부산광역시 중구 충장대로5번길 26, 삼영빌딩 301호 (중앙동4가)","48938","(주)광명마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385674.767425372","180625.222083038","100000000","기타",
"662","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500002","20200203","","01","영업/정상","7","영업개시","","","","","0514681156","","48730","부산광역시 동구 초량동 1161-9 301호","부산광역시 동구 중앙대로286번길 9, 3층 301호(초량동)","48730","(주)부경페트롤","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386325.816948305","182210.916727624","100000000","기타",
"663","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006600001","20200327","","01","영업/정상","7","영업개시","","","","","0514419602","","4897","부산광역시 중구 중앙동4가 80-16 407호","부산광역시 중구 충장대로9번길 28, 407호 (중앙동4가)","4897","㈜제이에스오일","20220702204730","U","2022-07-04 02:40:00.0","용제대리점","385730.223219262","180633.142129186","50000000","기타",
"664","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500005","20200319","","01","영업/정상","7","영업개시","","","","","","","48943","부산광역시 중구 중앙동5가 18번지 경보이리스오션 918호","부산광역시 중구 대교로 141, 경보이리스오션 918호 (중앙동5가)","48943","(주)부강산업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","","","100000000","기타",
"665","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500003","20200224","","01","영업/정상","7","영업개시","","","","","","","49254","부산광역시 서구 충무동1가 34-4 501호","부산광역시 서구 해안새벽시장길 36, 501호(충무동1가)","49254","㈜대성마린에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384592.910511125","179170.711341274","100000000","기타",
"666","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500004","20200317","","01","영업/정상","7","영업개시","","","","","0517153456","","48733","부산광역시 동구 초량동 1197-8 403호","부산광역시 동구 중앙대로226번길 3-6, 403호 (초량동)","48733","(주)대평","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386068.288562816","181716.688690821","100000000","기타",
"667","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500001","20200129","","01","영업/정상","7","영업개시","","","","","","","48938","부산광역시 중구 중앙동4가 84-15","부산광역시 중구 중앙대로98번길 7, 5층 (중앙동4가)","48938","(주)마린에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385662.722510101","180503.640870804","100000000","기타",
"668","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500006","20200326","","01","영업/정상","7","영업개시","","","","","0519175004","","48732","부산광역시 동구 초량동 1194-10 대동빌딩 501호","부산광역시 동구 중앙대로236번길 3-4, 대동빌딩 501호 (초량동)","48732","대천마린㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386102.768875081","181801.098081284","100000000","기타",
"669","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500003","20220114","","01","영업/정상","7","영업개시","","","","","0514697767","","48937","부산광역시 중구 중앙동4가 80-20 301호","부산광역시 중구 충장대로13번길 29, 301호(중앙동4가)","48937","(주)도경마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385764.56274629","180654.899455664","100000000","기타",
"670","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500004","20220127","","01","영업/정상","7","영업개시","","","","","0517159956","","48732","부산광역시 동구 초량동 1194-11 성웅빌딩 202호","부산광역시 동구 중앙대로236번길 7-3, 성웅빌딩 202호(초량동)","48732","주)대보마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386108.18279871","181775.410464152","100000000","기타",
"671","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500005","20220127","","01","영업/정상","7","영업개시","","","","","","","49269","부산광역시 서구 암남동 353-1 백조맨션 201호","부산광역시 서구 충무대로34번길 44, 201호(암남동, 백조맨션)","49269","동성상사㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","383868.495510852","177165.36117383","100000000","기타",
"672","석유및석유대체연료판매업체","09_28_07_P","6260000","202262600006500001","20220104","","01","영업/정상","7","영업개시","","","","","0517143299","","49224","부산광역시 서구 부민동1가 22-15","부산광역시 서구 구덕로200번길 15, 2층(부민동1가)","49224","선진마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384183.862437621","180031.728357164","100000000","기타",
