"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"2643","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100123","20010423","","03","폐업","2","폐업","","","","","","","613100","부산광역시 수영구 광안동 143-6","부산광역시 수영구 수영로 582  (광안동)","","세강내과의원","20100823161247","I","2021-12-16 00:22:43.0","기타 서비스업","392498.501179363","186314.775675687","기타수질오염원관리","기타 서비스업","","","","","","","",
"2644","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100124","20010508","","03","폐업","2","폐업","","","","","","","613100","부산광역시 수영구 광안동 89-2","부산광역시 수영구 수영로 678  (광안동)","","예인피부비뇨기과의원","20100823163112","I","2021-12-16 00:22:43.0","기타 서비스업","392651.326084401","187276.725617315","기타수질오염원관리","기타 서비스업","","","","","","","",
"2645","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100126","20010514","","03","폐업","2","폐업","","","","","051757 1596","","613130","부산광역시 수영구 망미동 432-22","부산광역시 수영구 과정로 63  (망미동)","","성모재활의학과의원","20100823161218","I","2021-12-16 00:22:43.0","기타 서비스업","391875.674700353","188459.832662009","기타수질오염원관리","기타 서비스업","","","","","","","",
"2646","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100127","20010601","","03","폐업","2","폐업","20130716","","","","","","","부산광역시 수영구 광안동 159-2","부산광역시 수영구 광남로 151  (광안동)","","오앤김동물병원","20130716143452","I","2021-12-16 00:22:43.0","","392903.451231147","186022.620567489","기타수질오염원관리","","","","","","","","",
"2647","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200300010","20040107","","03","폐업","2","폐업","20120627","","","","","","","부산광역시 수영구 광안동 141-16","부산광역시 수영구 수영로 596  (광안동)","","전명부외과의원","20120627091343","I","2021-12-16 00:22:43.0","","392521.949412059","186465.498743899","기타수질오염원관리","","","","","","","","",
"2648","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200400004","20040727","","03","폐업","2","폐업","20160106","","","","0516252300","","","부산광역시 수영구 남천동 304","부산광역시 수영구 황령대로481번길 7 (남천동)","","한나여성아이병원","20160106114909","I","2021-12-16 00:22:43.0","","391963.224505242","184267.497813348","기타수질오염원관리","","","","","","","","",
"2649","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025201200001","20120120","","03","폐업","2","폐업","","","","","757-7878","","","부산광역시 수영구 광안동 733-4","부산광역시 수영구 장대골로31번길 12 (광안동)","613809","의료법인 조영의료재단 광안진병원","20121228160203","I","2021-12-16 00:22:43.0","","392150.534168121","186446.178770912","기타수질오염원관리","","","","","","","","",
"2650","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025201400001","20140121","","03","폐업","2","폐업","20201130","","","","07042177292","","","부산광역시 수영구 망미동 187-21","부산광역시 수영구 구락로153번길 34 (망미동)","613820","더쎄븐","20201201103856","I","2021-12-16 00:22:43.0","","392473.802317859","188836.264048099","기타수질오염원관리","","","","","","","","",
"2651","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200700001","20070206","","03","폐업","2","폐업","20131231","","","","","","","부산광역시 수영구 광안동 744-32","부산광역시 수영구 장대골로7번길 45 (광안동)","613809","한가족요양병원","20131231093924","I","2021-12-16 00:22:43.0","","392412.916162731","186238.785550026","기타수질오염원관리","","","","","","","","",
"2652","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100055","20010118","","03","폐업","2","폐업","","","","","","","613012","부산광역시 수영구 남천동 148-50","부산광역시 수영구 남천동로 95  (남천동)","","정현주가정의원","20100823170518","I","2021-12-16 00:22:43.0","기타 서비스업","392466.509489058","184895.181202622","기타수질오염원관리","기타 서비스업","","","","","","","",
"2653","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100064","20010814","","03","폐업","2","폐업","20071126","","","","","","","부산광역시 수영구 수영동 76","부산광역시 수영구 수영로705번길 48  (수영동)","","유종훈내과의원","20071126095032","I","2021-12-16 00:22:43.0","","392839.81727057","187681.118170348","기타수질오염원관리","","","","","","","","",
"2654","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200067","20020214","","03","폐업","2","폐업","","","","","","","613010","부산광역시 수영구 남천동 24-13","부산광역시 수영구 수영로 386-1  (남천동)","","박후근내과의원","20100823153612","I","2021-12-16 00:22:43.0","기타 서비스업","391970.590535235","184450.874797329","기타수질오염원관리","기타 서비스업","","","","","","","",
"2655","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200131","20020201","","03","폐업","2","폐업","","","","","","","613010","부산광역시 수영구 남천동 24-13","부산광역시 수영구 수영로 386-1  (남천동)","","서경호외과의원","20100823161059","I","2021-12-16 00:22:43.0","기타 서비스업","391970.590535235","184450.874797329","기타수질오염원관리","기타 서비스업","","","","","","","",
"2656","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200300001","20030922","","03","폐업","2","폐업","","","","","","","613010","부산광역시 수영구 남천동 27-8","부산광역시 수영구 광남로 31  (남천동)","","산뜻한마취통증의학과의원","20100823160409","I","2021-12-16 00:22:43.0","의원","392284.370485424","184985.713735355","기타수질오염원관리","의원","","","","","","","",
"2657","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200400001","20040206","","03","폐업","2","폐업","20160112","","","","0517510072","","","부산광역시 수영구 광안동 50-13 프라임메디칼 6F","부산광역시 수영구 수영로 710-1 (광안동,프라임메디칼 6F)","","봉 신경외과의원","20160112102739","I","2021-12-16 00:22:43.0","","392824.73191169","187442.613912849","기타수질오염원관리","","","","","","","","",
"2658","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025201100001","20110209","","03","폐업","2","폐업","","","","","7519775","","","부산광역시 수영구 수영동 450-11","부산광역시 수영구 연수로 407-1  (수영동)","","상쾌한외과의원","20110209170451","I","2021-12-16 00:22:43.0","","392529.929924343","187518.105641508","기타수질오염원관리","","","","","","","","",
"2659","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200900002","20090403","","03","폐업","2","폐업","20150811","","","","0517599885","","","부산광역시 수영구 수영동 445-16","부산광역시 수영구 수영로 697 (수영동)","","건강드림내과","20150811100233","I","2021-12-16 00:22:43.0","","392687.338932091","187454.544107632","기타수질오염원관리","","","","","","","","",
"2660","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200900005","20091102","","03","폐업","2","폐업","20160421","","","","","","","부산광역시 수영구 망미동 1117","부산광역시 수영구 좌수영로210번길 24 (망미동)","","S MOTORS","20160421154223","I","2021-12-16 00:22:43.0","","392676.125129549","189238.015725128","기타수질오염원관리","","","","","","","","",
"2661","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200600003","20060503","","03","폐업","2","폐업","20121105","","","","0517582453","","","부산광역시 수영구 망미동 196-19","부산광역시 수영구 좌수영로 175  (망미동)","","e-편한의원","20121105190941","I","2021-12-16 00:22:43.0","","392751.845248321","188746.928215736","기타수질오염원관리","","","","","","","","",
"2662","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200800001","20080114","","03","폐업","2","폐업","20091221","","","","0517043011","","","부산광역시 수영구 광안동 380-28","부산광역시 수영구 수영로521번길 13-6  (광안동)","","이미지상상","20091221131355","I","2021-12-16 00:22:43.0","","392264.1547877","185730.22354051","기타수질오염원관리","","","","","","","","",
"2663","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200100121","20010127","","03","폐업","2","폐업","","","","","","","613102","부산광역시 수영구 광안동 141-10","부산광역시 수영구 수영로 602  (광안동)","","광안칼라","20100823144430","I","2021-12-16 00:22:43.0","기타 서비스업","392534.714612169","186505.371935704","기타수질오염원관리","기타 서비스업","","","","","","","",
"2664","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200500001","20050224","","03","폐업","2","폐업","20070918","","","","051 755 3137","","","부산광역시 수영구 광안동 659-5","부산광역시 수영구 수영로 637  (광안동)","","태양칼라","20070918113149","I","2021-12-16 00:22:43.0","","392537.95451185","186885.26853204","기타수질오염원관리","","","","","","","","",
"2665","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200400006","20041001","","03","폐업","2","폐업","20131004","","","","","","","부산광역시 수영구 광안동 379-30","","","수영정비","20131004181430","I","2021-12-16 00:22:43.0","","392368.997236195","185942.198775936","기타수질오염원관리","","","","","","","","",
"2666","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200400009","20041203","","03","폐업","2","폐업","","","","","","","613816","부산광역시 수영구 남천동 333-4","","","비치동물병원","20100823155758","I","2021-12-16 00:22:43.0","수의업","","","기타수질오염원관리","수의업","","","","","","","",
"2667","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200500005","20051212","","03","폐업","2","폐업","","","","","","","","부산광역시 수영구 광안동 733-4","","","스마일의원","20120120164555","I","2021-12-16 00:22:43.0","","","","기타수질오염원관리","","","","","","","","",
"2668","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200069","20020312","","03","폐업","2","폐업","","","","","","","613100","부산광역시 수영구 광안동 776-30","부산광역시 수영구 수영로 521  (광안동)","","수영윤내과의원","20100823162622","I","2021-12-16 00:22:43.0","기타 서비스업","392337.569055727","185739.162189386","기타수질오염원관리","기타 서비스업","","","","","","","",
"2669","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200070","20020319","","03","폐업","2","폐업","","","","","","","","부산광역시 수영구 망미동 826-5","부산광역시 수영구 연수로 275 (망미동)","","굿모닝연합의원","20150110150509","I","2021-12-16 00:22:43.0","","391331.376202225","188029.732952836","기타수질오염원관리","","","","","","","","",
"2670","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200072","20020528","","03","폐업","2","폐업","","","","","","","613130","부산광역시 수영구 망미동 826-91","부산광역시 수영구 연수로275번길 4  (망미동)","","미광17분칼라","20100823150641","I","2021-12-16 00:22:43.0","기타 서비스업","391329.717778734","188039.582053545","기타수질오염원관리","기타 서비스업","","","","","","","",
"2671","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200073","20020608","","03","폐업","2","폐업","","","","","","","613100","부산광역시 수영구 광안동 566-7","부산광역시 수영구 수영로 605-1  (광안동)","","한사랑가정의원","20100823170136","I","2021-12-16 00:22:43.0","기타 서비스업","392487.941949362","186564.91998923","기타수질오염원관리","기타 서비스업","","","","","","","",
"2672","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200074","20020719","","03","폐업","2","폐업","","","","","","","613130","부산광역시 수영구 망미동 432-17","부산광역시 수영구 과정로 67  (망미동)","","사진만들기","20100823160300","I","2021-12-16 00:22:43.0","기타 서비스업","391874.47503592","188493.847619315","기타수질오염원관리","기타 서비스업","","","","","","","",
"2673","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200133","20020216","","03","폐업","2","폐업","","","","","","","","부산광역시 수영구 광안동 741-8","부산광역시 수영구 수영로 589  (광안동)","","부산제일신경외과의원","20081203094608","I","2021-12-16 00:22:43.0","","392458.26054134","186396.581095297","기타수질오염원관리","","","","","","","","",
"2674","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200134","20020312","","03","폐업","2","폐업","20140109","","","","","","","부산광역시 수영구 광안동 776-30","부산광역시 수영구 수영로 521 (광안동)","","수영윤내과의원","20140110104652","I","2021-12-16 00:22:43.0","","392337.569055727","185739.162189386","기타수질오염원관리","","","","","","","","",
"2675","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200137","20020528","","03","폐업","2","폐업","20120120","","","","","","","부산광역시 수영구 망미동 826-91","부산광역시 수영구 연수로275번길 4  (망미동)","","미광17분칼라","20120120164544","I","2021-12-16 00:22:43.0","","391329.717778734","188039.582053545","기타수질오염원관리","","","","","","","","",
"2676","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200300004","20031112","","03","폐업","2","폐업","","","","","","","613100","부산광역시 수영구 광안동 141-16","부산광역시 수영구 수영로 596  (광안동)","","아름다운의원","20100823162959","I","2021-12-16 00:22:43.0","일반 의원","392521.949412059","186465.498743899","기타수질오염원관리","일반 의원","","","","","","","",
"2677","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200600001","20060120","","03","폐업","2","폐업","","","","","0517527587","","","부산광역시 수영구 광안동 153-41 광안비치상가 101동 102호","부산광역시 수영구 광안로45번길 2, 101동 102호 (광안동,광안비치상가)","","굿모닝돌물병원","20100823144539","I","2021-12-16 00:22:43.0","","392866.700746039","186081.88884327","기타수질오염원관리","","","","","","","","",
"2678","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200600004","20060908","","03","폐업","2","폐업","20121019","","","","","","","부산광역시 수영구 수영동 503-19","부산광역시 수영구 수영로 735-6  (수영동)","","부강정형외과의원","20121019150209","I","2021-12-16 00:22:43.0","","393072.20546182","187560.009752239","기타수질오염원관리","","","","","","","","",
"2679","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200700006","20070702","","03","폐업","2","폐업","","","","","0517538875","","","부산광역시 수영구 망미동 963-21","부산광역시 수영구 연수로 241 (망미동)","","연제종합동물병원","20140701170744","I","2021-12-16 00:22:43.0","","390998.533798357","188044.132082172","기타수질오염원관리","","","","","","","","",
"2680","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200800004","20080508","","03","폐업","2","폐업","20160118","","","","0516266600","","","부산광역시 수영구 남천동 27-8","부산광역시 수영구 광남로 31 (남천동)","","굿모닝신경외과의원","20160118152029","I","2021-12-16 00:22:43.0","","392284.370485424","184985.713735355","기타수질오염원관리","","","","","","","","",
"2681","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200000120","20000509","","03","폐업","2","폐업","","","","","0517522458","","","부산광역시 수영구 수영동 508-3","부산광역시 수영구 수영로725번길 4  (수영동)","","송장성신경외과의원","20080509112232","I","2021-12-16 00:22:43.0","","392950.291864208","187563.618479198","기타수질오염원관리","","","","","","","","",
"2682","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200900001","20090218","","03","폐업","2","폐업","20130110","","","","","","","부산광역시 수영구 광안동 776-1","부산광역시 수영구 수영로 533  (광안동)","","나래포토","20130110151511","I","2021-12-16 00:22:43.0","","392353.349905805","185845.56986883","기타수질오염원관리","","","","","","","","",
"2683","수질오염원설치시설(기타)","09_30_12_P","3380000","338000025200200135","20020319","","03","폐업","2","폐업","","","","","","","613130","부산광역시 수영구 망미동 826-5","부산광역시 수영구 연수로 275  (망미동)","","김병준내과의원","20130508091825","I","2021-12-16 00:22:43.0","기타 서비스업","391331.376202225","188029.732952836","기타수질오염원관리","기타 서비스업","","","","","","","",
"2684","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700010","20071009","","03","폐업","2","폐업","20120430","","","","3057588","","","부산광역시 사상구 괘법동 525-15","부산광역시 사상구 사상로 229 (괘법동)","617808","권대식내과의원","20120430170232","I","2021-12-16 00:22:43.0","","380573.099309975","186939.157387222","기타수질오염원관리","","","","","","","","",
"2685","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200800008","20081031","","03","폐업","2","폐업","","","","","3277301","","","부산광역시 사상구 감전동 955-7","부산광역시 사상구 장인로 40 (감전동)","617805","코오롱비앤에스(주)","20130607201514","I","2021-12-16 00:22:43.0","","379774.273669435","184448.952315148","기타수질오염원관리","","","","","","","","",
"2686","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200800012","20081230","","03","폐업","2","폐업","20170727","","","","","","","부산광역시 사상구 학장동 245-9","부산광역시 사상구 대동로223번길 11 (학장동)","617844","(주)위드특장","20170727133937","I","2021-12-16 00:22:43.0","","380749.751783754","184926.430703862","기타수질오염원관리","","","","","","","","",
"2687","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025199700005","19971030","","03","폐업","2","폐업","20171010","","","","0513105582","","","부산광역시 사상구 감전동 946-1","부산광역시 사상구 낙동대로1016번길 32 (감전동)","617804","쌍용자동차 부산사업소(주)","20171010150951","I","2021-12-16 00:22:43.0","","379822.861941296","185204.563876924","기타수질오염원관리","","","","","","","","",
"2688","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300025","20030617","","03","폐업","2","폐업","20081201","","","","","","617816","부산광역시 사상구 덕포동 428-10","부산광역시 사상구 사상로269번길 6 (덕포동)","617816","김덕근내과의원","20111228132208","I","2021-12-16 00:22:43.0","","380445.769856015","187364.568160677","기타수질오염원관리","","","","","","","","",
"2689","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200800006","20081007","","03","폐업","2","폐업","","","","","0513160592","","","부산광역시 사상구 학장동 748-1","부산광역시 사상구 학장로95번길 47 (학장동)","617843","고려검사주식회사","20150619145448","I","2021-12-16 00:22:43.0","","379960.581005941","184191.864891625","기타수질오염원관리","","","","","","","","",
"2690","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200800005","20080729","","03","폐업","2","폐업","","","","","0513017350","","","부산광역시 사상구 덕포동 426-52","부산광역시 사상구 사상로 282 (덕포동)","617816","의료법인 현백의료재단","20121211160705","I","2021-12-16 00:22:43.0","","380563.701909036","187420.728319018","기타수질오염원관리","","","","","","","","",
"2691","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200900004","20090607","","03","폐업","2","폐업","","","","","051 310 4791","","617813","부산광역시 사상구 덕포동 126-1","부산광역시 사상구 운산로 71 (덕포동)","617813","사상구보건소","20111228152309","I","2021-12-16 00:22:43.0","병원","380718.834616728","187190.915566764","기타수질오염원관리","병원","","","","","","","",
"2692","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200900001","20090417","","03","폐업","2","폐업","20140218","","","","0513127575","","","부산광역시 사상구 괘법동 531-2","부산광역시 사상구 광장로 17 (괘법동)","617808","쿨펫동물병원","20140218170545","I","2021-12-16 00:22:43.0","","380225.635401772","186791.519406736","기타수질오염원관리","","","","","","","","",
"2693","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200900003","20090603","","03","폐업","2","폐업","","","","","3283030","","617820","부산광역시 사상구 모라동 424-4","부산광역시 사상구 모라로110번길 5 (모라동)","617820","스튜디오코포","20111228152251","I","2021-12-16 00:22:43.0","","381363.235664362","189207.20300666","기타수질오염원관리","","","","","","","","",
"2694","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200600015","20061215","","03","폐업","2","폐업","","","","","","","617820","부산광역시 사상구 모라동 459-1","부산광역시 사상구 백양대로 900 (모라동)","617820","효정의료소비자생활협동조합 모라효요양병원","20111228141743","I","2021-12-16 00:22:43.0","","381310.144568166","189307.201476314","기타수질오염원관리","","","","","","","","",
"2695","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700002","20070209","","03","폐업","2","폐업","","","","","","","","부산광역시 사상구 주례동 690-18","부산광역시 사상구 가야대로 193 (주례동)","617839","SK네트웍스(주)부산정비공장","20150311171615","I","2021-12-16 00:22:43.0","","381576.993681801","185282.912136793","기타수질오염원관리","","","","","","","","",
"2696","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700005","20070411","","03","폐업","2","폐업","","","","","","","","부산광역시 사상구 엄궁동 364-5","","","쿨펫동물병원","20130124153250","I","2021-12-16 00:22:43.0","","","","기타수질오염원관리","","","","","","","","",
"2697","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700007","20070417","","03","폐업","2","폐업","","","","","","","","부산광역시 사상구 감전동 131-1","부산광역시 사상구 새벽로 166 (감전동)","617800","김교진비뇨기과의원","20150311152956","I","2021-12-16 00:22:43.0","","380661.915845368","185880.385762361","기타수질오염원관리","","","","","","","","",
"2698","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700012","20071031","","03","폐업","2","폐업","20190425","","","","3135234","","","부산광역시 사상구 감전동 163-1","부산광역시 사상구 새벽시장로64번길 67 (감전동)","617803","(주)탑월드특장차","20190425172305","I","2021-12-16 00:22:43.0","","380390.385775912","185460.592737402","기타수질오염원관리","","","","","","","","",
"2699","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200700013","20071105","","03","폐업","2","폐업","20071105","","","","","","617808","부산광역시 사상구 괘법동 523-15","부산광역시 사상구 사상로 245 (괘법동)","617808","정희내과의원","20111228145226","I","2021-12-16 00:22:43.0","","380519.847788593","187080.496206154","기타수질오염원관리","","","","","","","","",
"2700","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200800001","20080222","","03","폐업","2","폐업","20080222","","","","051 313 6609","","617806","부산광역시 사상구 괘법동 272-4","부산광역시 사상구 사상로 218 (괘법동)","617806","영상포토","20111228145817","I","2021-12-16 00:22:43.0","","380667.562724171","186842.292494851","기타수질오염원관리","","","","","","","","",
"2701","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000023","20100902","","03","폐업","2","폐업","20161122","","","","","","","부산광역시 사상구 삼락동 50-26","부산광역시 사상구 낙동대로 1560 (삼락동)","617825","일광자동차정비","20161122154402","I","2021-12-16 00:22:43.0","","380943.118515177","190372.606516575","기타수질오염원관리","","","","","","","","",
"2702","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000010","20100610","","03","폐업","2","폐업","","","","","","","617800","부산광역시 사상구 감전동 141-12","부산광역시 사상구 대동로 297 (감전동)","617800","미광자동차정비","20140212103548","I","2021-12-16 00:22:43.0","","380925.742657438","185660.480342345","기타수질오염원관리","","","","","","","","",
"2703","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300007","20031103","","03","폐업","2","폐업","20050817","","","","","","617737","부산광역시 사상구 주례동 666","부산광역시 사상구 학장로 268 (주례동)","617737","부산구치소","20111228111316","I","2021-12-16 00:22:43.0","","381916.12046423","184801.025971443","기타수질오염원관리","","","","","","","","",
"2704","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300009","20031115","","03","폐업","2","폐업","","","","","","","617807","부산광역시 사상구 괘법동 547-17","부산광역시 사상구 사상로 174 (괘법동)","617807","영동병원","20150625114200","I","2021-12-16 00:22:43.0","","380889.257093388","186460.273172393","기타수질오염원관리","","","","","","","","",
"2705","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300012","20031204","","03","폐업","2","폐업","20031204","","","","","","617807","부산광역시 사상구 괘법동 547-16","부산광역시 사상구 사상로 176 (괘법동)","617807","김.이 정형신경외과의원","20111228111702","I","2021-12-16 00:22:43.0","","380878.27850863","186473.89100505","기타수질오염원관리","","","","","","","","",
"2706","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300013","20031213","","03","폐업","2","폐업","","","","","","","617832","부산광역시 사상구 주례동 10-4","부산광역시 사상구 백양대로342번길 21 (주례동)","617832","진스튜디오","20111228112057","I","2021-12-16 00:22:43.0","","383384.19405997","185715.842995396","기타수질오염원관리","","","","","","","","",
"2707","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300014","20031226","","03","폐업","2","폐업","20050222","","","","","","617060","부산광역시 사상구 괘법동","","","다송의원","20050222125103","I","2021-12-16 00:22:43.0","일반 병원","","","기타수질오염원관리","일반 병원","","","","0","","0","",
"2708","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300015","20031230","","03","폐업","2","폐업","","","","","","","","부산광역시 사상구 덕포동 417-10","부산광역시 사상구 사상로 325 (덕포동)","617815","부산정형외과의원","20150227161527","I","2021-12-16 00:22:43.0","","380641.900390408","187869.837713105","기타수질오염원관리","","","","","","","","",
"2709","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300016","20041201","","03","폐업","2","폐업","20041201","","","","","","617723","부산광역시 사상구 감전동 502-1","부산광역시 사상구 낙동대로 910 (감전동)","617723","후지유통(주)감전점","20111228112306","I","2021-12-16 00:22:43.0","","379554.826788136","184301.128962735","기타수질오염원관리","","","","","","","","",
"2710","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000012","20100623","","03","폐업","2","폐업","","","","","3236611","","617808","부산광역시 사상구 괘법동 524-9","부산광역시 사상구 사상로 237 (괘법동)","617808","우리항외과의원","20150625130636","I","2021-12-16 00:22:43.0","","380545.5254191","187015.048646549","기타수질오염원관리","","","","","","","","",
"2711","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000013","20100623","","03","폐업","2","폐업","","","","","3236611","","617808","부산광역시 사상구 괘법동 524-9","부산광역시 사상구 사상로 237 (괘법동)","617808","우리항외과의원","20150625130652","I","2021-12-16 00:22:43.0","","380545.5254191","187015.048646549","기타수질오염원관리","","","","","","","","",
"2712","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000027","20101026","","03","폐업","2","폐업","","","","","","","617814","부산광역시 사상구 덕포동 269-4","부산광역시 사상구 사상로393번길 27 (덕포동)","617814","청호자동차정비","20150625135713","I","2021-12-16 00:22:43.0","","380650.37718564","188526.179700823","기타수질오염원관리","","","","","","","","",
"2713","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201100004","20110308","","03","폐업","2","폐업","","","","","","","617844","부산광역시 사상구 학장동 237-24","부산광역시 사상구 대동로 173 (학장동)","617844","수경자동차정비공업사","20140212133222","I","2021-12-16 00:22:43.0","","380707.637552171","184457.802252267","기타수질오염원관리","","","수리된 자동차","","","","","",
"2714","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201100005","20110308","","03","폐업","2","폐업","","","","","","","617844","부산광역시 사상구 학장동 237-24","부산광역시 사상구 대동로 173 (학장동)","617844","수경자동차정비공업사","20140212133249","I","2021-12-16 00:22:43.0","","380707.637552171","184457.802252267","기타수질오염원관리","","","수리된 자동차","","","","","",
"2715","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201100007","20110603","","03","폐업","2","폐업","","","","","0513224816","","617807","부산광역시 사상구 괘법동 546-1","부산광역시 사상구 사상로 200 (괘법동)","617807","신우내과의원","20150625113819","I","2021-12-16 00:22:43.0","","380748.884274024","186669.236718465","기타수질오염원관리","","","","","","","","",
"2716","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000029","20101122","","03","폐업","2","폐업","","","","","051316 0808","","null","부산광역시 사상구 감전동 952-1","부산광역시 사상구 낙동대로970번길 50 (감전동)","617805","화성정비","20150625110025","I","2021-12-16 00:22:43.0","","379755.290896537","184808.559094307","기타수질오염원관리","","","","","","","","",
"2717","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025201000016","20100809","","03","폐업","2","폐업","","","","","","","617801","부산광역시 사상구 감전동 159-5","부산광역시 사상구 학감대로 217 (감전동)","617801","영진자동차정비","20150625105744","I","2021-12-16 00:22:43.0","","381192.257301105","185306.595281873","기타수질오염원관리","","","","","","","","",
"2718","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200300814","20030617","","03","폐업","2","폐업","","","","","051 3236169","","","부산광역시 사상구 주례동 74-44","부산광역시 사상구 냉정로 115-1 (주례동)","617833","동서스튜디오","20130321182211","I","2021-12-16 00:22:43.0","","383335.706981845","185247.519084929","기타수질오염원관리","","","","","","","","",
"2719","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025200900013","20090904","","03","폐업","2","폐업","20160127","","","","3280231","","","부산광역시 사상구 감전동 505-2","부산광역시 사상구 낙동대로901번길 13 (감전동)","617805","신영자동차정비공업사","20160127162012","I","2021-12-16 00:22:43.0","","379409.132710581","184177.758569821","기타수질오염원관리","","","","","","","","",
"2720","수질오염원설치시설(기타)","09_30_12_P","3390000","339000025199200001","19920706","","03","폐업","2","폐업","20041129","","","","","","617826","부산광역시 사상구 삼락동 378-10","부산광역시 사상구 모덕로 48 (삼락동)","617826","신화정비","20111227173338","I","2021-12-16 00:22:43.0","","380395.930228719","188764.359142973","기타수질오염원관리","","","","","","","","",
