"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"1055","전화권유판매업","08_26_03_P","3370000","2012337006924200007","20120510","","03","폐업","03","폐업처리","20170516","","","","051-638-7586","","","","부산광역시 연제구 월드컵대로**번길 **, ***호 (연산동, 연산오피스텔)","611839","(주)옹달샘미네랄코리아","20170516160458","I","2018-08-31 23:59:59.0","","389496.049639866","189172.305476866","10000000","0","10000000","",
"1056","전화권유판매업","08_26_03_P","3370000","2012337006924200011","20111202","","03","폐업","03","폐업처리","20130201","","","","557-7080","","611804","부산광역시 연제구 거제*동 ***번지 **호","부산광역시 연제구 거제천로 ** (거제동)","611804","한솔","20130201181406","I","2018-08-31 23:59:59.0","","388158.343174192","188896.65181193","","","","",
"1057","전화권유판매업","08_26_03_P","3370000","2012337006924200018","20120409","","03","폐업","03","폐업처리","20140421","","","","051-867-7129","","611080","부산광역시 연제구 연산동 ***번지 ***호","부산광역시 연제구 과정로 *** (연산동)","611816","피에이치드림","20140422140350","I","2018-08-31 23:59:59.0","","390878.194882986","189707.276926525","","","","",
"1058","전화권유판매업","08_26_03_P","3370000","2012337006924200019","20121212","","03","폐업","03","폐업처리","20160822","","","","070-8834-4132","","","","부산광역시 연제구 온천천남로 ** (연산동)","611811","부경에너지","20160822162926","I","2018-08-31 23:59:59.0","","390509.01819695","190178.454841627","","","","",
"1059","전화권유판매업","08_26_03_P","3370000","2012337006924200020","20121214","","03","폐업","03","폐업처리","20200703","","","","051-466-8282","","","","부산광역시 연제구 월드컵대로 ** (연산동)","611823","대신네트웍스(주)","20200703162857","U","2020-07-05 02:40:00.0","","389828.627940555","188768.3201708","2563577000","545542000","500000000","",
"1060","전화권유판매업","08_26_03_P","3370000","2014337006924200011","20111024","","03","폐업","03","폐업처리","20201119","","","","926-8001/051-8658402","","611814","부산광역시 연제구 연산동 ***번지 *호 연산메디칼센터 **층","부산광역시 연제구 중앙대로 ****, **층 (연산동, 연산메디칼센터)","611814","(주)태흥크리에이터","20201119125617","U","2020-11-21 02:40:00.0","","389448.18197321","189684.688283294","30000000","0","30000000","",
"1061","전화권유판매업","08_26_03_P","3370000","2013337006924200007","20130531","","03","폐업","03","폐업처리","20140729","","","","051-850-2034","","611712","부산광역시 연제구 거제동 **번지 *호 아이즈비젼빌딩","부산광역시 연제구 거제대로 *** (거제동)","611712","주식회사 코리아티엠","20140729145337","I","2018-08-31 23:59:59.0","","389200.806587619","190119.772747657","79242098","16661725","10000000","",
"1062","전화권유판매업","08_26_03_P","3370000","2013337006924200011","20130823","","03","폐업","03","폐업처리","20170920","","","","051-851-6881","","611828","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로****번길 **-* (연산동)","611828","주식회사 에이취비제이 부산지점","20170920085008","I","2018-08-31 23:59:59.0","","389032.593265635","189000.568161443","200000000","0","200000000","",
"1063","전화권유판매업","08_26_03_P","3370000","2014337006924200002","20140117","","03","폐업","03","폐업처리","20140218","","","","051-710-5887","","611804","부산광역시 연제구 거제동 ***번지 **호","부산광역시 연제구 거제대로**번길 ** (거제동)","611804","드림유통","20140219135204","I","2018-08-31 23:59:59.0","","388438.943522703","188336.857242703","","","","",
"1064","전화권유판매업","08_26_03_P","3370000","2016337006924200001","20160218","","03","폐업","03","폐업처리","20170103","","","","051-988-8777","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도사옥)","47596","주식회사 선우부동산","20170103102029","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1065","전화권유판매업","08_26_03_P","3370000","2016337006924200002","20160316","","03","폐업","03","폐업처리","20170502","","","","051-759-9901","","","부산광역시 연제구 연산동 ****번지 *호","부산광역시 연제구 과정로 **-*, *,*층 (연산동)","47573","주식회사 다음비젼 디앤아이","20170502171229","I","2018-08-31 23:59:59.0","","391901.556450974","188643.098571417","20000000","100000000","10000000","",
"1066","전화권유판매업","08_26_03_P","3370000","2016337006924200004","20130110","","03","폐업","03","폐업처리","20180615","","","","1899-5254","","","부산광역시 연제구 거제동 ***번지 **호","부산광역시 연제구 거제대로***번길 * (거제동)","47512","농수산홈쇼핑","20180615115453","I","2018-08-31 23:59:59.0","","389141.630974125","190032.730064959","","","","",
"1067","전화권유판매업","08_26_03_P","3370000","2017337006924200008","20171130","","03","폐업","03","폐업처리","20181109","","","","","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 중앙대로****번길 **, *층 ***호 (연산동)","47596","주식회사 엘엔티테크놀로지","20181109132744","U","2018-11-11 02:38:24.0","","389510.70653619","189134.214337271","4195000","0","5000000","",
"1068","전화권유판매업","08_26_03_P","3370000","2017337006924200009","20171220","","03","폐업","03","폐업처리","20180803","","","","051-714-5753","","","부산광역시 연제구 거제동 ***번지","부산광역시 연제구 중앙대로 ****, ***호 (거제동)","47504","세한인슈컴","20180803131150","I","2018-08-31 23:59:59.0","","389206.338118087","190751.022095888","","","","",
"1069","전화권유판매업","08_26_03_P","3370000","2018337006924200001","20180103","","03","폐업","03","폐업처리","20181130","","","","","","","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로****번길 *, *층 (연산동)","47542","론앤론대부중개","20181130135539","U","2018-12-02 02:40:00.0","","389146.50669214","188922.756788219","","","","",
"1070","전화권유판매업","08_26_03_P","3370000","2013337006924200003","20130124","","03","폐업","03","폐업처리","20140407","","","","051-851-5694","","","","부산광역시 연제구 반송로 ** (연산동, 샤르망라이프 ***, ***호)","611820","주식회사 부흥개발","20140408112716","I","2018-08-31 23:59:59.0","","389763.458430383","189676.126925582","10000000","0","10000000","",
"1071","전화권유판매업","08_26_03_P","3370000","2014337006924200004","20140224","","03","폐업","03","폐업처리","20150205","","","","051-996-5000","","611839","부산광역시 연제구 연산동 ***번지 **호 진도빌딩*층","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도빌딩)","611839","주식회사 대송부동산","20150205184057","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1072","전화권유판매업","08_26_03_P","3370000","2014337006924200005","20100326","","03","폐업","03","폐업처리","20160331","","","","051-867-3499","","611840","부산광역시 연제구 연산동 ***번지 *호 *층","부산광역시 연제구 진남로 ***, *층 (연산동)","611840","HM 컨설팅","20160601112559","I","2018-08-31 23:59:59.0","","389419.680435563","188051.166632552","","","","",
"1073","전화권유판매업","08_26_03_P","3370000","2015337006924200003","20150205","","03","폐업","03","폐업처리","20160204","","","","051-988-7300","","611839","부산광역시 연제구 연산동 ***번지 **호 진도사옥 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도사옥)","611839","(주)서전부동산","20160218165439","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1074","전화권유판매업","08_26_03_P","3370000","2015337006924200004","20150210","","03","폐업","03","폐업처리","20160617","","","","051-507-4500","","611808","부산광역시 연제구 거제동 ****번지 **호 *층","부산광역시 연제구 월드컵대로 ***-*, *층 (거제동)","611808","(주)한샘인베스트","20160620114012","I","2018-08-31 23:59:59.0","","388659.095634857","189726.001829857","20000000","0","20000000","",
"1075","전화권유판매업","08_26_03_P","3370000","2015337006924200005","20150304","","03","폐업","03","폐업처리","20220318","","","","051-929-7020","","611839","부산광역시 연제구 연산동 ***번지 *호 **층 ****호","부산광역시 연제구 월드컵대로 ***, **층 ****호 (연산동)","611839","농업회사법인 뉴위너 주식회사","20220318141828","U","2022-03-20 02:40:00.0","","389559.768247397","189319.824234197","10000000","0","10000000","",
"1076","전화권유판매업","08_26_03_P","3370000","2015337006924200009","20100223","","03","폐업","03","폐업처리","20150722","","","","070-7430-5429","","611802","부산광역시 연제구 거제동 **번지 *호 양지빌딩 *호동 ***호","부산광역시 연제구 중앙대로****번길 **, *호동 ***호 (거제동, 양지빌딩)","611802","해린공인중개사사무소","20150722174911","I","2018-08-31 23:59:59.0","","389128.665397051","190556.636624966","","","","",
"1077","전화권유판매업","08_26_03_P","3370000","2015337006924200011","20150810","","03","폐업","03","폐업처리","20170914","","","","051-864-8289","","","부산광역시 연제구 연산동 ****번지 *호 부경오피스빌딩 *층","부산광역시 연제구 중앙대로****번길 *, *층 (연산동, 부경오피스빌딩)","47541","주식회사 팔그린","20170914171147","I","2018-08-31 23:59:59.0","","389299.46128459","189098.636862541","100000000","0","100000000","",
"1078","전화권유판매업","08_26_03_P","3370000","2015337006924200012","20080902","","03","폐업","03","폐업처리","20150828","","","","051-853-3473","","","부산광역시 연제구 거제동 ****번지 *호 *층","부산광역시 연제구 월드컵대로 ***, *층 (거제동)","47525","(주)연제케이블넷","20161215135932","I","2018-08-31 23:59:59.0","","388668.750587469","189714.551513798","0","0","150000000","",
"1079","전화권유판매업","08_26_03_P","3370000","2016337006924200006","20160519","","03","폐업","03","폐업처리","20170427","","","","051-714-2784","","","부산광역시 연제구 연산동 ***번지 *호","부산광역시 연제구 중앙대로 ****, *층 ***호 (연산동, 디오빌빌딩)","47596","중앙사회교육원","20170427112020","I","2018-08-31 23:59:59.0","","389446.843863774","189203.472244163","","","","",
"1080","전화권유판매업","08_26_03_P","3370000","2016337006924200008","20090130","","03","폐업","03","폐업처리","20161017","","","","051-903-1024","","","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 월드컵대로***번길 *, *층 (연산동)","47540","이편한라이프 주식회사","20161017103032","I","2018-08-31 23:59:59.0","","389238.443389405","189484.208102327","50000000","0","50000000","",
"1081","전화권유판매업","08_26_03_P","3370000","2016337006924200009","20160830","","03","폐업","03","폐업처리","20160913","","","","","","","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 중앙대로****번길 **, *층 (연산동)","47598","에이스토건(주)","20160913135342","I","2018-08-31 23:59:59.0","","389351.806958886","188922.480476224","18000000","0","18000000","",
"1082","전화권유판매업","08_26_03_P","3370000","2016337006924200013","20141014","","03","폐업","03","폐업처리","20170708","","","","1544-6601","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 과정로 ***, *층 (연산동)","47562","(주)케이엠에스정보통신","20170708133514","I","2018-08-31 23:59:59.0","","390711.35182958","189761.718046021","289800000","118890000","250000000","",
"1083","전화권유판매업","08_26_03_P","3370000","2016337006924200014","20160331","","03","폐업","03","폐업처리","20170708","","","","1544-6601","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 과정로 ***, *층 (연산동)","47562","주식회사 케이엠에스네트웍스","20170708132638","I","2018-08-31 23:59:59.0","","390711.35182958","189761.718046021","406584736","401748775","300000000","",
"1084","전화권유판매업","08_26_03_P","3370000","2016337006924200015","20110801","","03","폐업","03","폐업처리","20161215","","","","1588-6075","","","부산광역시 연제구 연산동 ****번지 *호 쌍용플래티넘리버 *층","부산광역시 연제구 중앙대로 ****, *층 ***,***호 (연산동, 씨티타워)","47524","(주)성은닛시플러스","20161215161145","I","2018-08-31 23:59:59.0","","389427.914337832","189624.472179715","50000000","0","50000000","",
"1085","전화권유판매업","08_26_03_P","3370000","2016337006924200016","20161201","","03","폐업","03","폐업처리","20180717","","","","070-7728-7488","","","부산광역시 연제구 연산동 ***번지 *호","부산광역시 연제구 중앙대로 ****, *층 (연산동, 흥국저축은행빌딩)","47596","주식회사 함박재팜(HBJ FARM.Inc)","20180717163707","I","2018-08-31 23:59:59.0","","389417.555713424","189156.463424387","50000000","0","50000000","",
"1086","전화권유판매업","08_26_03_P","3370000","2017337006924200001","20170110","","03","폐업","03","폐업처리","20171211","","","","051-927-9778","","","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 중앙대로 ****, *층 (연산동)","47596","주식회사 시화부동산","20171211181732","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1087","전화권유판매업","08_26_03_P","3370000","2017337006924200002","20170125","","03","폐업","03","폐업처리","20190917","","","","070-7728-7492","","","부산광역시 연제구 연산동 ***번지 *호","부산광역시 연제구 중앙대로 ****, *층 (연산동, 흥국저축은행빌딩)","47596","주식회사 제이에이치에프엔비","20190917161405","U","2019-09-19 02:40:00.0","","389417.555713424","189156.463424387","3072871949","2099114755","200000000","",
"1088","전화권유판매업","08_26_03_P","3370000","2011337006924200001","20110106","","03","폐업","03","폐업처리","20131231","","","","051-714-2200","","611720","부산광역시 연제구 거제동 ****번지 *호 협성법조타운빌딩 ***호","부산광역시 연제구 법원남로 ** (거제동,협성법조타운빌딩 ***호)","","주식회사 백석익투스","20131231151945","I","2018-08-31 23:59:59.0","","388891.775766214","189934.10838723","0","0","50000000","",
"1089","전화권유판매업","08_26_03_P","3370000","2011337006924200005","20110228","","03","폐업","03","폐업처리","20111114","","","","051-711-0377","","611822","부산광역시 연제구 연산동 ***번지 *호 *층","부산광역시 연제구 월드컵대로***번길 ** (연산동,*층)","","대운토지부동산(주)","20111114164846","I","2018-08-31 23:59:59.0","","389659.532577741","189320.209851475","0","0","1000000","",
"1090","전화권유판매업","08_26_03_P","3370000","2010337006924200013","20100624","","03","폐업","03","폐업처리","20130122","","","","051-866-5018","","611820","부산광역시 연제구 연산동 ***번지 *호 샤르망라이프*층","부산광역시 연제구 반송로 ** (연산동)","611820","주식회사 동현","20130122131636","I","2018-08-31 23:59:59.0","","389763.458430383","189676.126925582","0","0","50000000","",
"1091","전화권유판매업","08_26_03_P","3370000","2018337006924200002","20181218","","03","폐업","03","폐업처리","20190917","","","","","","","부산광역시 연제구 거제동 **번지 **호","부산광역시 연제구 거제천로 ***-* (거제동)","47543","에스브이에너지","20190917133529","U","2019-09-19 02:40:00.0","","388852.742452583","189124.959880928","","","","",
"1092","전화권유판매업","08_26_03_P","3370000","2007337005424200011","20070810","","04","취소/말소/만료/정지/중지","04","직권취소","","","","","051 868 1392","","611080","부산광역시 연제구 연산동 ***번지 *호 샤르망라이트빌딩 ***호","부산광역시 연제구 반송로 **, ***호 (연산동,샤르망라이트빌딩)","","늘푸른숲","20080825171817","I","2018-08-31 23:59:59.0","","389763.458430383","189676.126925582","","","","",
"1093","전화권유판매업","08_26_03_P","3370000","2006337005424200007","20060801","20071218","04","취소/말소/만료/정지/중지","04","직권취소","20071218","","","","051 507 9470","","611070","부산광역시 연제구 거제동 ****번지 **호 *층","부산광역시 연제구 월드컵대로 *** (거제동,*층)","","청우","20071220175217","I","2018-08-31 23:59:59.0","","388684.194232923","189718.958066888","","","","",
"1094","전화권유판매업","08_26_03_P","3370000","2007337005424200002","20070125","","04","취소/말소/만료/정지/중지","04","직권취소","","","","","051 715 2300","","611070","부산광역시 연제구 거제동 ****번지 *호 파라존빌딩 ***호","부산광역시 연제구 법원남로**번길 **, ***호 (거제동,파라존빌딩)","","인정디엔씨","20080825171836","I","2018-08-31 23:59:59.0","","388772.690659798","189846.311489648","50000","0","50000","",
"1095","전화권유판매업","08_26_03_P","3370000","2004337005424200003","20040617","20071218","04","취소/말소/만료/정지/중지","04","직권취소","20071218","","","","051 517 8688","","611070","부산광역시 연제구 거제동 ****번지 *호 세종빌딩 *층","부산광역시 연제구 월드컵대로 *** (거제동,세종빌딩 *층)","","청우통상","20071220174806","I","2018-08-31 23:59:59.0","","388668.750587469","189714.551513798","","","","",
"1096","전화권유판매업","08_26_03_P","3370000","2004337005424200004","20040628","20071218","04","취소/말소/만료/정지/중지","04","직권취소","20071218","","","","051 947 0081","","611080","부산광역시 연제구 연산동 ***번지 **호 하나로 **층","부산광역시 연제구 반송로 ** (연산동,하나로 **층)","","(주)크로바 정보","20071220175054","I","2018-08-31 23:59:59.0","","389731.022458361","189645.396286493","300000","0","300000","",
"1097","전화권유판매업","08_26_03_P","3370000","2005337005424200003","20050401","20071218","04","취소/말소/만료/정지/중지","04","직권취소","20071218","","","","051 911 1000","","611080","부산광역시 연제구 연산동 ***번지 **호","부산광역시 연제구 반송로 ** (연산동)","","(주)원정보테크","20071220175145","I","2018-08-31 23:59:59.0","","389731.022458361","189645.396286493","0","0","50000","",
"1098","전화권유판매업","08_26_03_P","3370000","2009337006924200004","20090409","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 505 6170","","611071","부산광역시 연제구 거제*동 ***번지 **호 화신빌딩 ***호","부산광역시 연제구 중앙대로 ****, ***호 (거제동,화신빌딩)","","(주)부성디엔씨","20100605155749","I","2018-08-31 23:59:59.0","","389285.021844097","190624.483213086","42226653","170449010","50000000","",
"1099","전화권유판매업","08_26_03_P","3370000","2009337006924200005","20090415","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 711 0011","","611714","부산광역시 연제구 연산*동 ***번지 *호 뉴그랜드오피스텔 *층","부산광역시 연제구 중앙대로 **** (연산동,뉴그랜드오피스텔 *층)","","(주)신정동","20120629165638","I","2018-08-31 23:59:59.0","","389444.436546193","189180.052866007","44650140","4400000","40250140","",
"1100","전화권유판매업","08_26_03_P","3370000","2010337006924200003","20100127","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070 7458 1431","","611080","부산광역시 연제구 연산동 ***번지 *호 더웰 ***호","부산광역시 연제구 월드컵대로 ***, ***호 (연산동,더웰)","","(주) 프라미스 컴퍼니","20111228134315","I","2018-08-31 23:59:59.0","","389559.768247397","189319.824234197","50000000","0","50000000","",
"1101","전화권유판매업","08_26_03_P","3370000","2008337005424200002","20080220","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 906 2800","","611080","부산광역시 연제구 연산동 ****번지 **호 연회빌딩**층","부산광역시 연제구 월드컵대로 *** (연산동,연회빌딩**층)","","(주)도토리아이앤디","20100605152509","I","2018-08-31 23:59:59.0","","389332.885669837","189467.70525523","50000000","0","50000000","",
"1102","전화권유판매업","08_26_03_P","3370000","2008337006924200005","20080324","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 865 0016","","611085","부산광역시 연제구 연산동 ****번지 **호 해성빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동,해성빌딩 *층)","","(주)지지인퍼스트","20111228134406","I","2018-08-31 23:59:59.0","","389437.594122196","189729.507306482","89000000","0","50000000","",
"1103","전화권유판매업","08_26_03_P","3370000","2008337006924200010","20080731","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-905-5400","","611084","부산광역시 연제구 연산동 ***번지 **호 화성빌딩 *층","부산광역시 연제구 반송로 ** (연산동,화성빌딩 *층)","","(주)티에스아이앤지","20111228134333","I","2018-08-31 23:59:59.0","","389682.528947285","189585.106089837","216005308","816006129","50000000","",
"1104","전화권유판매업","08_26_03_P","3370000","2009337006924200012","20090710","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 906 8800","","611828","부산광역시 연제구 연산*동 ****번지 **호","부산광역시 연제구 중앙대로 **** (연산동)","","(주)공인R&D","20100605152440","I","2018-08-31 23:59:59.0","","389442.304168649","189713.766527865","50000000","0","50000000","",
"1105","전화권유판매업","08_26_03_P","3370000","2009337006924200013","20090817","","04","취소/말소/만료/정지/중지","07","직권말소","20121226","","","","051 861 0600","","611080","부산광역시 연제구 연산동 ****번지 *호 연산메디컬센터 *층","부산광역시 연제구 중앙대로 **** (연산동,연산메디컬센터 *층)","","(주)금원엘아이에스","20121226104656","I","2018-08-31 23:59:59.0","","389448.18197321","189684.688283294","62000000","0","10000","",
"1106","전화권유판매업","08_26_03_P","3370000","2009337006924200014","20090820","","04","취소/말소/만료/정지/중지","07","직권말소","20161128","","","","051 851 6902","","611081","부산광역시 연제구 연산*동 ****번지 ***호","부산광역시 연제구 마곡천로 ** (연산동)","","(주)영조정보통신","20161129142348","I","2018-08-31 23:59:59.0","","390002.975108896","187556.577037443","150000000","0","150000000","",
"1107","전화권유판매업","08_26_03_P","3370000","2007337005424200001","20070102","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 500 9050","","611070","부산광역시 연제구 거제동 ***번지 *호 *층","부산광역시 연제구 아시아드대로 *** (거제동,*층)","","구일일대리운전","20100605152340","I","2018-08-31 23:59:59.0","","388113.967330001","190247.911916046","","","","",
"1108","전화권유판매업","08_26_03_P","3370000","2007337005424200004","20070410","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","0505 808 9090","","611070","부산광역시 연제구 거제동 ***번지 *호 청마마이우스빌딩 지하*층","부산광역시 연제구 명륜로 ** (거제동,청마마이우스빌딩 지하*층)","","GM클럽","20100616091732","I","2018-08-31 23:59:59.0","","389533.41597862","190535.009815213","","","","",
"1109","전화권유판매업","08_26_03_P","3370000","2007337005424200005","20070411","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 507 8688","","611070","부산광역시 연제구 거제동 ****번지 *호 세종빌딩 *층","부산광역시 연제구 월드컵대로 *** (거제동,세종빌딩 *층)","","협성","20100605155848","I","2018-08-31 23:59:59.0","","388668.750587469","189714.551513798","","","","",
"1110","전화권유판매업","08_26_03_P","3370000","2007337005424200006","20070427","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051 853 7600","","611080","부산광역시 연제구 연산동 ****번지 **호 함주빌딩 *층","","","(주)도시공간","20100605155823","I","2018-08-31 23:59:59.0","","389425.60123102","189715.634668271","783000000","616000000","150000000","",
"1111","전화권유판매업","08_26_03_P","3370000","2011337006924200022","20080814","","04","취소/말소/만료/정지/중지","07","직권말소","20140122","","","","051-959-8714","","611820","부산광역시 연제구 연산*동 ***번지 **호 **층","부산광역시 연제구 반송로 **, **층 (연산동)","611820","위드텔레콤","20140128175258","I","2018-08-31 23:59:59.0","","389731.022458361","189645.396286493","","","","",
"1112","전화권유판매업","08_26_03_P","3370000","2011337006924200024","20111109","","04","취소/말소/만료/정지/중지","07","직권말소","20140721","","","","051-863-8700","","611831","부산광역시 연제구 연산동 ****번지 **호 조강빌딩 ****호","부산광역시 연제구 월드컵대로 ***-*, ****호 (연산동, 조강빌딩 )","611831","(주)하나산업개발","20140814151756","I","2018-08-31 23:59:59.0","","389306.642357226","189540.708212276","50000000","0","50000000","",
"1113","전화권유판매업","08_26_03_P","3370000","2010337006924200018","20101001","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-797-7900","","611803","부산광역시 연제구 거제동 ****번지 *호 협성법조빌딩 *층","부산광역시 연제구 법원남로 ** (거제동,협성법조빌딩 *층)","","주식회사 지호디앤아이","20151230135502","I","2018-08-31 23:59:59.0","","388891.775766214","189934.10838723","0","0","13000000","",
"1114","전화권유판매업","08_26_03_P","3370000","2010337006924200020","20101103","","04","취소/말소/만료/정지/중지","07","직권말소","20140122","","","","051-867-3600","","611831","부산광역시 연제구 연산동 ****번지 *호 진보빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동,진보빌딩 *층)","","(주)운강","20140128180004","I","2018-08-31 23:59:59.0","","389488.765434731","189512.766122334","0","0","50000000","",
"1115","전화권유판매업","08_26_03_P","3370000","2010337006924200021","20101220","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-4070-4278","","611817","부산광역시 연제구 연산동 ***번지 **호 *층","부산광역시 연제구 안연로*번길 * (연산동,*층)","","(주)제이씨네트워크","20120629165548","I","2018-08-31 23:59:59.0","","391333.528299888","189713.820442616","0","0","150000000","",
"1116","전화권유판매업","08_26_03_P","3370000","2012337006924200015","20121012","","04","취소/말소/만료/정지/중지","07","직권말소","20141231","","","","1566-5137","","","","부산광역시 연제구 중앙대로 **** (연산동)","611839","(주)터와인","20150112091304","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","350000000","0","1000000","",
"1117","전화권유판매업","08_26_03_P","3370000","2013337006924200013","20131008","","04","취소/말소/만료/정지/중지","07","직권말소","20150715","","","","051-934-0001","","611839","부산광역시 연제구 연산동 ***번지 **호 진도빌딩 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도빌빙)","611839","(주)태양중개법인","20151026112446","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1118","전화권유판매업","08_26_03_P","3370000","2017337006924200005","20170523","","04","취소/말소/만료/정지/중지","07","직권말소","20191220","","","","051-864-8289","","","부산광역시 연제구 연산동 ****번지 *호","부산광역시 연제구 중앙대로****번길 *, *층 (연산동, 부경오피스텔빌딩)","47541","주식회사 신흥리얼에스테이트","20191223092328","U","2019-12-25 02:40:00.0","","389299.46128459","189098.636862541","50000000","0","50000000","",
"1119","전화권유판매업","08_26_03_P","3370000","2019337006924200002","20190107","","04","취소/말소/만료/정지/중지","07","직권말소","20201221","","","","051-937-7100","","","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 월드컵대로 ***, *층 (연산동)","47524","(주)주원에프에이","20201221145732","U","2020-12-23 02:40:00.0","","389315.728969524","189536.795366127","50000000","0","50000000","",
"1120","전화권유판매업","08_26_03_P","3370000","2019337006924200003","20190419","","04","취소/말소/만료/정지/중지","07","직권말소","20211208","","","","051-714-2988","","","부산광역시 연제구 연산동 ****번지 **호 동림빌딩","부산광역시 연제구 중앙대로 ****, 동림빌딩 **층 (연산동)","47541","주식회사 청록아이앤디","20211208150849","U","2021-12-10 02:40:00.0","","389238.876285998","189006.089302618","20000000","0","10000000","",
"1121","전화권유판매업","08_26_03_P","3370000","2013337006924200015","20131029","","04","취소/말소/만료/정지/중지","07","직권말소","20151224","","","","051-806-1515","","611804","부산광역시 연제구 거제동 ***번지 **호 *층","부산광역시 연제구 거제시장로 **, *층 (거제동)","611804","에이원유통","20151230135343","I","2018-08-31 23:59:59.0","","388659.192549636","188840.104037205","","","","",
"1122","전화권유판매업","08_26_03_P","3370000","2011337006924200008","20110323","","04","취소/말소/만료/정지/중지","07","직권말소","20140122","","","","051-868-7400","","611839","부산광역시 연제구 연산동 ****번지 **호 장천빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동,장천빌딩 *층)","","농업회사법인신우영농개발주식회사","20140128175731","I","2018-08-31 23:59:59.0","","389388.754921106","189227.978861882","0","0","50000000","",
"1123","전화권유판매업","08_26_03_P","3370000","2011337006924200011","20110419","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-911-0007","","611839","부산광역시 연제구 연산동 ****번지 **호 상계빌딩 *층","부산광역시 연제구 중앙대로 **** (연산동,상계빌딩 *층)","","주식회사세종개발","20120629165515","I","2018-08-31 23:59:59.0","","389376.125306268","189207.764753266","0","0","50000000","",
"1124","전화권유판매업","08_26_03_P","3370000","2011337006924200013","20110624","","04","취소/말소/만료/정지/중지","07","직권말소","20140122","","","","051-913-1008","","611839","부산광역시 연제구 연산동 ***번지 **호 진보빌딩 *층","부산광역시 연제구 중앙대로 ****, *층 (연산동, 진도빌딩 )","611839","(주)태정알이디","20150323103454","I","2018-08-31 23:59:59.0","","389473.281486449","189228.061082038","50000000","0","50000000","",
"1125","전화권유판매업","08_26_03_P","3370000","2011337006924200017","20110927","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-711-9132","","611828","부산광역시 연제구 연산동 ****번지 *호 현성빌딩 *층","부산광역시 연제구 월드컵대로***번길 ** (연산동,현성빌딩 *층)","","(주)금동개발","20120629165452","I","2018-08-31 23:59:59.0","","389420.761041733","189392.522850608","30000000","0","30000000","",
"1126","전화권유판매업","08_26_03_P","3370000","2011337006924200018","20110927","","04","취소/말소/만료/정지/중지","07","직권말소","20161128","","","","051-851-0098","","611820","부산광역시 연제구 연산동 ***번지 *호 샤르망라이프빌딩 ***호","부산광역시 연제구 반송로 ** (연산동,샤르망라이프빌딩 ***호)","","(주)청솔","20161129142317","I","2018-08-31 23:59:59.0","","389763.458430383","189676.126925582","20000000","0","20000000","",
