"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"3926","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200800057","20080922","","03","폐업","2","폐업","20141007","","","","3244237","","","부산광역시 사상구 엄궁동 556-4번지","부산광역시 사상구 낙동대로 809-25 (엄궁동)","617831","동일기획","20141007115409","I","2018-10-04 11:12:49.0","출판, 인쇄 및 기록매체 복제업","379574.62488432","183172.694489291","대기배출업소관리","출판, 인쇄 및 기록매체 복제업","5종","도금된인쇄용누름틀","","","","","",
"3927","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000033","20100603","","03","폐업","2","폐업","20100603","","","","","","","부산광역시 사상구 감전동","","","부국금속","20190731102340","U","2019-08-02 02:40:00.0","도금업","","","대기배출업소관리","도금업","4종","도금된자동차부품","","","","","",
"3928","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000034","20100607","","03","폐업","2","폐업","20111027","","","","","","","부산광역시 사상구 삼락동 121-5번지","부산광역시 사상구 낙동대로1428번길 23 (삼락동)","617825","진흥금속","20150629142954","I","2018-10-04 11:12:49.0","","380235.651842785","189366.88271546","대기배출업소관리","","5종","","","","","","",
"3929","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000035","20100607","","03","폐업","2","폐업","20100608","","","","","","617826","부산광역시 사상구 삼락동 398-5번지","부산광역시 사상구 낙동대로1302번길 57 (삼락동)","617826","엘지에스","20111219104148","I","2018-10-04 11:12:49.0","","380266.877607762","188113.414144432","대기배출업소관리","","5종","","","","","","",
"3930","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000036","20100608","","03","폐업","2","폐업","20121231","","","","","","","부산광역시 사상구 감전동 514번지","부산광역시 사상구 낙동대로815번길 50-14 (감전동)","617805","한성고물상","20190731104308","U","2019-08-02 02:40:00.0","","379392.836256596","183397.302804272","대기배출업소관리","","5종","","","","","","",
"3931","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000039","20100624","","03","폐업","2","폐업","20121231","","","","051 315 6801","","","부산광역시 사상구 학장동 279-13번지","부산광역시 사상구 학장로 237-10 (학장동)","617844","진양화성공업(주)","20190731105346","U","2019-08-02 02:40:00.0","","381490.02827228","184781.909732673","대기배출업소관리","","4종","","","","","","",
"3932","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000041","20100705","","03","폐업","2","폐업","20180813","","","","3138756","","","부산광역시 사상구 감전동 127-14번지","부산광역시 사상구 새벽시장로 19-22 (감전동)","617802","미래안테크","20190731105450","U","2019-08-02 02:40:00.0","기타 금속가공제품 제조업","380021.097617218","185982.521373242","대기배출업소관리","기타 금속가공제품 제조업","5종","표면처리된스테인레스강","","","","","",
"3933","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000042","20100705","","03","폐업","2","폐업","20180813","","","","051 313-8756","","","부산광역시 사상구 감전동 127-14번지","부산광역시 사상구 새벽시장로 19-22 (감전동)","617802","미래안테크","20180813163853","I","2018-10-04 11:12:49.0","기타 금속가공제품 제조업","380021.097617218","185982.521373242","대기배출업소관리","기타 금속가공제품 제조업","4종","표면처리된스테인레스강","8","300","8","300","",
"3934","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000043","20100708","","03","폐업","2","폐업","20100708","","","","","","617822","부산광역시 사상구 모라동 659-13번지","부산광역시 사상구 모덕로67번길 143 (모라동)","617822","남광산업","20111219110128","I","2018-10-04 11:12:49.0","","380733.360555515","189458.272282918","대기배출업소관리","","5종","","","","","","",
"3935","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100008","20110216","","03","폐업","2","폐업","20121231","","","","3153955","","","부산광역시 사상구 학장동 729-8번지","부산광역시 사상구 새벽로17번길 55 (학장동)","617843","대영금속","20190731114219","U","2019-08-02 02:40:00.0","도금업","380098.914773513","184485.043874486","대기배출업소관리","도금업","4종","도금된 스텐산업기계부품","","","","","",
"3936","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100014","20110304","","03","폐업","2","폐업","20110414","","","","0513134316","","","부산광역시 사상구 학장동 227-4번지","부산광역시 사상구 대동로209번길 42 (학장동)","617843","(주)제이와이씨","20150629135618","I","2018-10-04 11:12:49.0","","380595.132898211","184893.813666726","대기배출업소관리","","4종","선박엔진부품","","","","","",
"3937","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100015","20110306","","03","폐업","2","폐업","20121231","","","","","","","부산광역시 사상구 감전동 952-20번지","부산광역시 사상구 장인로17번길 38 (감전동)","617805","(주)문창산업","20190731114534","U","2019-08-02 02:40:00.0","폐기물 수집운반 및 처리업","379666.3425618","184741.250264983","대기배출업소관리","폐기물 수집운반 및 처리업","5종","트리클로로에틸렌","","","","","",
"3938","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100018","20110316","","03","폐업","2","폐업","20121231","","","","3032-776","","","부산광역시 사상구 삼락동 120-4번지","부산광역시 사상구 낙동대로1446번길 6 (삼락동)","617825","(주)보성환경","20190731114622","U","2019-08-02 02:40:00.0","","380224.590710903","189484.889717515","대기배출업소관리","","5종","","","","","","",
"3939","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100021","20110328","","03","폐업","2","폐업","20121231","","","","0513253874","","","부산광역시 사상구 감전동 139-20번지","부산광역시 사상구 학감대로237번길 36 (감전동)","617800","(주)삼영시스템","20190731114724","U","2019-08-02 02:40:00.0","기타 신발 제조업","381130.064510218","185531.691694985","대기배출업소관리","기타 신발 제조업","5종","신발","","","","300","",
"3940","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100023","20110404","","03","폐업","2","폐업","20110404","","","","0513228032","","","부산광역시 사상구 모라동 659-11번지","부산광역시 사상구 삼락천로 234 (모라동)","617822","대영산업","20190729164409","U","2019-07-31 02:40:00.0","도금업","380577.835360961","189471.549290907","대기배출업소관리","도금업","5종","도금된 너트 외","","","","300","",
"3941","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100026","20110406","","03","폐업","2","폐업","20121231","","","","0513235501","","","부산광역시 사상구 학장동 628-8번지","부산광역시 사상구 감전천로 26 (학장동)","617843","동은산업(주)","20190731153453","U","2019-08-02 02:40:00.0","그외 기타 자동차 부품 제조업","379783.919292851","183669.945670773","대기배출업소관리","그외 기타 자동차 부품 제조업","4종","단조품","","","","240","",
"3942","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100030","20110425","","03","폐업","2","폐업","20110425","","","","0513134316","","","부산광역시 사상구 학장동 227-4번지","부산광역시 사상구 대동로209번길 42 (학장동)","617843","진영캐스팅","20190730095738","U","2019-08-01 02:40:00.0","","380595.132898211","184893.813666726","대기배출업소관리","","4종","","","","","300","",
"3943","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200800146","20081114","","03","폐업","2","폐업","20090401","","","","3250012","","","부산광역시 사상구 학장동 718-5번지","부산광역시 사상구 새벽로77번길 50 (학장동)","617843","파워텍(주)","20150629145027","I","2018-10-04 11:12:49.0","기타 조립금속제품 제조업","380234.967034054","185077.810751694","대기배출업소관리","기타 조립금속제품 제조업","5종","","","","","","",
"3944","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200800147","20081114","","03","폐업","2","폐업","20150617","","","","051 322-8207","","","부산광역시 사상구 학장동 381번지","부산광역시 사상구 학장로169번길 34-11 (학장동)","617845","대호도금기업사","20160415135535","I","2018-10-04 11:12:49.0","도금업","380950.89313749","184551.763941703","대기배출업소관리","도금업","5종","도금된로라및샤우드","8","300","8","300","",
"3945","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200800149","20081114","","03","폐업","2","폐업","20091020","","","","0513163111","","","부산광역시 사상구 학장동 727-9번지","부산광역시 사상구 새벽로17번길 12 (학장동)","617843","대창메탈(주)학장공장","20190730145645","U","2019-08-01 02:40:00.0","","380312.110117506","184467.754075652","대기배출업소관리","","2종","","","","","","",
"3946","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100032","20110427","","03","폐업","2","폐업","20150225","","","","0513273511","","","부산광역시 사상구 주례동 688-7번지","부산광역시 사상구 사상로45번길 16 (주례동)","617839","영진개발","20150422112541","I","2018-10-04 11:12:49.0","","381695.943541139","185446.574290082","대기배출업소관리","","5종","","","","","","",
"3947","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100034","20110504","","03","폐업","2","폐업","20150430","","","","0513016301","","","부산광역시 사상구 삼락동 394-13번지","부산광역시 사상구 낙동대로1330번길 56 (삼락동)","617826","에스제이테크","20150506095806","I","2018-10-04 11:12:49.0","기타 금속가공제품 제조업","380230.388662987","188336.608881631","대기배출업소관리","기타 금속가공제품 제조업","5종","도금된자동차부품외","","","","","",
"3948","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100035","20110511","","03","폐업","2","폐업","20120512","","","","0513058212","","","부산광역시 사상구 삼락동 397-7번지","부산광역시 사상구 낙동대로1330번길 15 (삼락동)","617070","삼락쇼트","20140217170952","I","2018-10-04 11:12:49.0","","380141.021692235","188213.397774238","대기배출업소관리","","5종","","","","","300","",
"3949","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100037","20110518","","03","폐업","2","폐업","20130402","","","","0513013226","","","부산광역시 사상구 삼락동 361-9번지","부산광역시 사상구 낙동대로1390번길 46 (삼락동)","617825","부광금속","20190730100850","U","2019-08-01 02:40:00.0","","380196.84397452","188942.092960705","대기배출업소관리","","4종","주방용품","","","","300","",
"3950","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100038","20110518","","03","폐업","2","폐업","20130402","","","","0513013226","","","부산광역시 사상구 삼락동 361-9번지","부산광역시 사상구 낙동대로1390번길 46 (삼락동)","617825","부광금속","20130402165917","I","2018-10-04 11:12:49.0","","380196.84397452","188942.092960705","대기배출업소관리","","4종","주방용품","","","","300","",
"3951","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100041","20110608","","03","폐업","2","폐업","20140328","","","","0513173254","","","부산광역시 사상구 감전동 514-8번지","부산광역시 사상구 낙동대로815번길 28-21 (감전동)","617805","성우금속","20140328120234","I","2018-10-04 11:12:49.0","","379442.652274354","183437.735303819","대기배출업소관리","","5종","","","","","","",
"3952","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199400030","19940628","","03","폐업","2","폐업","20110511","","","","051316 0808","","","부산광역시 사상구 감전동 952-1번지","부산광역시 사상구 낙동대로970번길 50 (감전동)","617805","화성정비","20190725155837","U","2019-07-27 02:40:00.0","","379755.290896537","184808.559094307","대기배출업소관리","","4종","","","","","","",
"3953","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000002","20100107","","03","폐업","2","폐업","20160407","","","","051 327-5004","","","부산광역시 사상구 학장동 251-4번지","부산광역시 사상구 학장로248번길 24 (학장동)","617844","동명금속","20160407164658","I","2018-10-04 11:12:49.0","그외 기타 조립금속제품 제조업","381578.378905469","184662.080759824","대기배출업소관리","그외 기타 조립금속제품 제조업","4종","","8","300","8","300","",
"3954","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000005","20100131","","03","폐업","2","폐업","20121024","","","","","","","부산광역시 사상구 삼락동 397-13번지","부산광역시 사상구 낙동대로1310번길 37 (삼락동)","617826","알파칼라","20150629093801","I","2018-10-04 11:12:49.0","","380165.339494827","188203.561689615","대기배출업소관리","","5종","","8","300","8","300","",
"3955","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000008","20100208","","03","폐업","2","폐업","20171128","","","","051 301-7812","","","부산광역시 사상구 삼락동 380-11번지","부산광역시 사상구 낙동대로1366번길 24 (삼락동)","617826","(주)에이로IP사업부","20171128111557","I","2018-10-04 11:12:49.0","고무제품 및 플라스틱제품 제조업","380064.726478573","188727.212608988","대기배출업소관리","고무제품 및 플라스틱제품 제조업","5종","신발밑창","24","300","8","300","",
"3956","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000011","20100405","","03","폐업","2","폐업","20150430","","","","0513266025","","","부산광역시 사상구 모라동 660-4번지","부산광역시 사상구 사상로469번길 50 (모라동)","617822","임프","20150506095611","I","2018-10-04 11:12:49.0","","380670.568785531","189362.296306343","대기배출업소관리","","5종","","","","","","",
"3957","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000012","20100405","","03","폐업","2","폐업","20110408","","","","07070176304","","","부산광역시 사상구 덕포동 267-2번지","부산광역시 사상구 사상로393번길 56 (덕포동)","617814","대영정공주식회사","20150624145813","I","2018-10-04 11:12:49.0","기타 조립금속제품 제조업","380542.212077379","188614.214210475","대기배출업소관리","기타 조립금속제품 제조업","5종","신발구멍쇠","8","240","8","240","",
"3958","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201100052","20111019","","03","폐업","2","폐업","20120214","","","","3284488","","","부산광역시 사상구 감전동 171-10번지","부산광역시 사상구 장인로17번길 85 (감전동)","617804","청우산업","20150625143126","I","2018-10-04 11:12:49.0","기타 조립금속제품 제조업","379697.435617488","184995.23902272","대기배출업소관리","기타 조립금속제품 제조업","5종","","","","","","",
"3959","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200000099","20001107","","03","폐업","2","폐업","20061122","","","","051 3048570","","617814","부산광역시 사상구 덕포동 371-7번지","부산광역시 사상구 사상로375번길 46 (덕포동)","617814","부일도장","20111209164017","I","2018-10-04 11:12:49.0","","380530.258974921","188416.380132998","대기배출업소관리","","3종","","0","0","0","0","",
"3960","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199000004","19900402","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 모라동 727-8번지","부산광역시 사상구 모덕로 57 (모라동)","617823","류진전착","20190723171518","U","2019-07-25 02:40:00.0","","380530.850019513","188783.551957264","대기배출업소관리","","5종","","8","300","8","300","",
"3961","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000020","20100428","","03","폐업","2","폐업","20150407","","","","3038422","","","부산광역시 사상구 삼락동 97-10번지","부산광역시 사상구 낙동대로1460번길 40 (삼락동)","617825","이호열처리","20150407111733","I","2018-10-04 11:12:49.0","","380464.375905242","189589.434947461","대기배출업소관리","","5종","","8","300","","","",
"3962","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200200021","20020418","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 덕포동 385-1번지","부산광역시 사상구 사상로368번길 42 (덕포동)","617814","석수산업","20190729143320","U","2019-07-31 02:40:00.0","","380964.007611246","188215.275493807","대기배출업소관리","","5종","","8","300","8","300","",
"3963","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900047","20090904","","03","폐업","2","폐업","20160127","","","","051 328-0231","","","부산광역시 사상구 감전동 505-2번지","부산광역시 사상구 낙동대로901번길 13 (감전동)","617805","신영자동차정비공업사사","20190731095535","U","2019-08-02 02:40:00.0","자동차 수리 및 세차업","379409.132710581","184177.758569821","대기배출업소관리","자동차 수리 및 세차업","4종","","5","300","5","300","",
"3964","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900049","20090909","","03","폐업","2","폐업","20110608","","","","3023394","","","부산광역시 사상구 학장동 263-23번지","부산광역시 사상구 대동로180번길 17 (학장동)","617844","(주)와이엔브이","20190731095857","U","2019-08-02 02:40:00.0","","380851.732743135","184526.599103561","대기배출업소관리","","5종","","","","","","",
"3965","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900051","20090916","","03","폐업","2","폐업","20110217","","","","0513228032","","","부산광역시 사상구 학장동 722-14번지","부산광역시 사상구 새벽로63번길 47 (학장동)","617843","대영산업","20190729163901","U","2019-07-31 02:40:00.0","도금업","380209.662092011","184896.180439887","대기배출업소관리","도금업","5종","","","","","","",
"3966","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201000022","20100503","","03","폐업","2","폐업","20100503","","","","","","","부산광역시 사상구 학장동 717-9번지","부산광역시 사상구 새벽로77번길 88 (학장동)","617843","(주)이놉스","20190731101610","U","2019-08-02 02:40:00.0","폐기물 처리업","380050.080764981","185120.981176704","대기배출업소관리","폐기물 처리업","5종","","","","","","",
"3967","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200700093","20070710","","03","폐업","2","폐업","20091231","","","","0513112196","","","부산광역시 사상구 학장동 719-38번지 경일금속","부산광역시 사상구 새벽로 83-31, 경일금속 (학장동)","47018","경일금속","20190730100734","U","2019-08-01 02:40:00.0","","380330.530898506","185095.464491518","대기배출업소관리","","4종","","8","300","8","300","",
"3968","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021198000003","19800529","","03","폐업","2","폐업","20050725","","","","","","617060","부산광역시 사상구 괘법동 577-4번지","부산광역시 사상구 광장로20번길 58-41 (괘법동)","617809","동경금속사","20111207135501","I","2018-10-04 11:12:49.0","","380070.469078831","186329.087823667","대기배출업소관리","","5종","","0","0","0","0","",
"3969","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199200019","19920720","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 괘법동 577-6번지","부산광역시 사상구 광장로20번길 60 (괘법동)","617809","대열산업사","20190725143652","U","2019-07-27 02:40:00.0","","380133.234792641","186320.640945407","대기배출업소관리","","5종","","0","0","0","0","",
"3970","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200100010","20010413","","03","폐업","2","폐업","20060630","","","","","","617814","부산광역시 사상구 덕포동 253-8번지","부산광역시 사상구 사상로402번길 31 (덕포동)","617814","한국에프론","20111212100628","I","2018-10-04 11:12:49.0","","380965.240311746","188595.084179818","대기배출업소관리","","5종","","8","300","8","300","",
"3971","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199600001","19961115","","03","폐업","2","폐업","20091231","","","","051301 0553","","","부산광역시 사상구 삼락동 365-5번지","부산광역시 사상구 모덕로 16 (삼락동)","617826","대상공업(유)","20190726133442","U","2019-07-28 02:40:00.0","","380102.733310503","188804.759187925","대기배출업소관리","","5종","","0","0","0","0","",
"3972","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200200040","20020527","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 삼락동 390-1번지","부산광역시 사상구 낙동대로1348번길 50 (삼락동)","617826","건우","20190729144019","U","2019-07-31 02:40:00.0","","380193.01744442","188536.955631341","대기배출업소관리","","2종","","0","0","0","0","",
"3973","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900052","20090918","","03","폐업","2","폐업","20091231","","","","0513123808","","","부산광역시 사상구 학장동 271-20번지","부산광역시 사상구 학감대로177번길 27 (학장동)","617844","(주)고려티티알","20190731100020","U","2019-08-02 02:40:00.0","","381009.565048442","184877.785109595","대기배출업소관리","","5종","신발제조","","","","","",
"3974","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900055","20090929","","03","폐업","2","폐업","20091231","","","","3239992","","","부산광역시 사상구 감전동 951-16번지","부산광역시 사상구 감전천로 137 (감전동)","617805","(주)대신금속2공장","20190725152623","U","2019-07-27 02:40:00.0","비금속 광물 광업 연료용 제외","379914.857848918","184720.013633383","대기배출업소관리","비금속 광물 광업 연료용 제외","5종","","8","300","","","",
"3975","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900060","20091008","","03","폐업","2","폐업","20110825","","","","3117976","","","부산광역시 사상구 감전동 509-4번지","부산광역시 사상구 낙동대로943번길 157-15 (감전동)","617805","원정하이테크","20190731100201","U","2019-08-02 02:40:00.0","","379286.807180708","183893.96974413","대기배출업소관리","","5종","","","","","","",
"3976","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900061","20091012","","03","폐업","2","폐업","20140723","","","","3282807","","","부산광역시 사상구 학장동 286-18번지","부산광역시 사상구 학감대로192번길 69 (학장동)","617841","하나금속","20150428163154","I","2018-10-04 11:12:49.0","","381548.057539535","185099.817395484","대기배출업소관리","","4종","","8","300","8","300","",
"3977","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900063","20091123","","03","폐업","2","폐업","20131230","","","","","","","부산광역시 사상구 학장동 730-5번지","부산광역시 사상구 학장로95번길 30 (학장동)","617843","후소산기(주)","20131230181058","I","2018-10-04 11:12:49.0","","380041.21669218","184246.928730598","대기배출업소관리","","4종","","","","","","",
"3978","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900064","20091124","","03","폐업","2","폐업","20140407","","","","3058242","","","부산광역시 사상구 삼락동 393-1번지","부산광역시 사상구 낙동대로1338번길 46 (삼락동)","617826","남양산업","20140403171720","I","2018-10-04 11:12:49.0","","380182.762408886","188436.089590403","대기배출업소관리","","4종","","8","300","0","0","",
"3979","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201600031","20161219","","03","폐업","2","폐업","20190625","","","","0513245151","","","부산광역시 사상구 학장동 271-20번지","부산광역시 사상구 학감대로177번길 27 (학장동, 대경전장(주))","47020","고려켐","20190625165111","U","2019-06-27 02:40:00.0","","381009.565048442","184877.785109595","대기배출업소관리","","5종","고무시트","8","300","8","300","",
"3980","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201700008","20170627","","03","폐업","2","폐업","20171207","","","","0513010631","","","부산광역시 사상구 모라동 728-29번지","","","(주)제이드엠","20171207094523","I","2018-10-04 11:12:49.0","","380795.635296867","188762.196173464","대기배출업소관리","","5종","","8","300","8","300","",
"3981","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199600023","19960415","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 덕포동 392-1번지","부산광역시 사상구 사상로349번길 73 (덕포동)","617814","(주)동아케미칼","20190726135236","U","2019-07-28 02:40:00.0","","380349.783440738","188132.23627971","대기배출업소관리","","5종","","0","0","0","0","",
"3982","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900024","20090525","","03","폐업","2","폐업","20130313","","","","3228222","","","부산광역시 사상구 삼락동 390-4번지","부산광역시 사상구 낙동대로1338번길 55 (삼락동)","617826","국일연마","20130313145929","I","2018-10-04 11:12:49.0","","380242.124129211","188472.71791768","대기배출업소관리","","5종","연마된낚시대부품","","","","","",
"3983","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900026","20090605","","03","폐업","2","폐업","20180412","","","","051 305-4020","","","부산광역시 사상구 삼락동 400-9번지","부산광역시 사상구 낙동대로1302번길 16 (삼락동)","617826","중앙자동차정비공업사","20180412142041","I","2018-10-04 11:12:49.0","자동차 수리 및 세차업","380068.749768842","188113.894920592","대기배출업소관리","자동차 수리 및 세차업","4종","","4.9","300","4.9","300","",
"3984","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900027","20090618","","03","폐업","2","폐업","20140127","","","","6319038","","","부산광역시 사상구 학장동 753-3번지","부산광역시 사상구 감전천로 62 (학장동)","617843","조은금속","20140128173702","I","2018-10-04 11:12:49.0","","379792.77574915","183987.168791275","대기배출업소관리","","5종","","8","300","8","300","",
"3985","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900033","20090702","","03","폐업","2","폐업","20140918","","","","3015201","","","부산광역시 사상구 모라동 727-9번지","부산광역시 사상구 모덕로 59 (모라동)","617823","그린오토정비","20190731095302","U","2019-08-02 02:40:00.0","","380567.922359973","188775.230675739","대기배출업소관리","","4종","","8","300","8","300","",
"3986","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900036","20090713","","03","폐업","2","폐업","20140204","","","","3010605","","","부산광역시 사상구 삼락동 361-10번지","부산광역시 사상구 모덕로27번길 15 (삼락동)","617825","유원케미칼","20140205101932","I","2018-10-04 11:12:49.0","","380215.116987345","188939.031269672","대기배출업소관리","","5종","","","","","","",
"3987","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199400010","19940208","","03","폐업","2","폐업","20091231","","","","051 3057001","","","부산광역시 사상구 삼락동 395-11번지","부산광역시 사상구 삼덕로5번길 85 (삼락동)","617826","주현(주)","20190725154416","U","2019-07-27 02:40:00.0","","380119.276907337","188353.839674898","대기배출업소관리","","5종","","0","0","0","0","",
"3988","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900039","20090805","","03","폐업","2","폐업","20100929","","","","","","","부산광역시 사상구 감전동 138-1번지","부산광역시 사상구 학감대로 250 (감전동)","617801","삼호공업사","20190731095432","U","2019-08-02 02:40:00.0","","381329.941602782","185602.016272775","대기배출업소관리","","4종","","","","","","",
"3989","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900042","20090807","","03","폐업","2","폐업","20150224","","","","051 301-3522","","null","부산광역시 사상구 삼락동 391-7번지","부산광역시 사상구 낙동대로1338번길 27 (삼락동)","617826","재빈공업사","20151109102850","I","2018-10-04 11:12:49.0","도금업","380094.667680107","188491.769563045","대기배출업소관리","도금업","5종","","","","","","",
"3990","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200900045","20090831","","03","폐업","2","폐업","20130523","","","","0513145056","","","부산광역시 사상구 감전동 508-3번지","부산광역시 사상구 낙동대로 873 (감전동)","617805","(주)신대양","20150629134427","I","2018-10-04 11:12:49.0","","379482.566690803","183912.92974661","대기배출업소관리","","5종","","","","","","",
"3991","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021201600013","20160810","","03","폐업","2","폐업","20160812","","","","051 322-4663","","","부산광역시 사상구 삼락동 74-11번지","부산광역시 사상구 사상로433번길 17 (모라동, 경일금속)","","(주)한신통상","20160811175634","I","2018-10-04 11:12:49.0","신발부분품 제조업","380594.650949696","189884.815074765","대기배출업소관리","신발부분품 제조업","4종","","7","300","","","",
"3992","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199100119","19910603","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 덕포동 370-6번지","부산광역시 사상구 사상로 383 (덕포동)","617814","미창수산","20190724173718","U","2019-07-26 02:40:00.0","","380741.501537605","188434.494933852","대기배출업소관리","","5종","","0","0","0","0","",
"3993","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199700022","19970626","","03","폐업","2","폐업","20091231","","","","","","","부산광역시 사상구 괘법동 570-7번지","부산광역시 사상구 광장로20번길 14 (괘법동)","617809","찬민실업","20190726140643","U","2019-07-28 02:40:00.0","","380186.581783625","186555.369783468","대기배출업소관리","","5종","","0","0","0","0","",
"3994","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021200300006","20030414","","03","폐업","2","폐업","20031231","","","","","","617822","부산광역시 사상구 모라동 660-5번지","부산광역시 사상구 사상로477번길 51 (모라동)","617822","한성다이캐스팅","20111213112824","I","2018-10-04 11:12:49.0","","380682.704738569","189394.622858817","대기배출업소관리","","4종","","8","300","8","300","",
"3995","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199800013","19980903","","03","폐업","2","폐업","20001117","","","","","","617070","부산광역시 사상구 삼락동 389-17번지","부산광역시 사상구 낙동대로1348번길 65 (삼락동)","617826","장영화성(주)","20111208154014","I","2018-10-04 11:12:49.0","","380273.309658864","188558.27017117","대기배출업소관리","","5종","","0","0","0","0","",
