"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"9330","축산판매업","07_22_04_P","3320000","332000000920030058","20030517","","03","폐업","0002","폐업","20080709","","","","334-9589","7.29","","부산광역시 북구 구포동 1241-60","부산광역시 북구 시랑로181번길 5 (구포동)","","종점식육점","20080709134542","I","2018-08-31 23:59:59.0","식육판매업","383413.07501516","190360.593087708","축산물판매업","식육판매업","","000","",
"9331","축산판매업","07_22_04_P","3320000","332000000920030059","20030611","","03","폐업","0002","폐업","20070413","","","","","9.25","","부산광역시 북구 구포동 1207-1 성화빌라1층","부산광역시 북구 팽나무로 18 (구포동,성화빌라1층)","","홈마트","20070413175927","I","2018-08-31 23:59:59.0","식육판매업","382620.597124799","191337.070809448","축산물판매업","식육판매업","","000","",
"9332","축산판매업","07_22_04_P","3320000","332000000920030060","20030618","","03","폐업","0002","폐업","20051123","","","","","80.23","","부산광역시 북구 구포동 1185-3","부산광역시 북구 낙동대로1570번길 16 (구포동)","46504","(주)대진프라임","20120614075559","I","2018-08-31 23:59:59.0","식육판매업","381085.095221873","190423.737144851","축산물판매업","식육판매업","","L00","",
"9333","축산판매업","07_22_04_P","3320000","332000000920030063","20030708","","03","폐업","0002","폐업","20040227","","","","303-8811","183.75","","부산광역시 북구 구포동 1185-3","부산광역시 북구 낙동대로1570번길 16 (구포동)","","(주)한중축산유통부산지점","20040227143823","I","2018-08-31 23:59:59.0","식육판매업","381085.095221873","190423.737144851","축산물판매업","식육판매업","","000","",
"9334","축산판매업","07_22_04_P","3320000","332000000920130011","20130410","","03","폐업","0002","폐업","20150902","","","","","37.83","","부산광역시 북구 금곡동 1888","부산광역시 북구 화명신도시로 228 (금곡동)","46520","수정축산마트","20150902170415","I","2018-08-31 23:59:59.0","식육판매업","383003.48246354","195740.197472759","축산물판매업","식육판매업","","000","",
"9335","축산판매업","07_22_04_P","3320000","332000000920130012","20130412","","03","폐업","0002","폐업","20180207","","","","051-303-1526","48.1","","부산광역시 북구 구포동 1184-1","부산광역시 북구 낙동대로 1578 (구포동)","46504","대림유통","20180207175903","I","2018-08-31 23:59:59.0","식육판매업","381087.127070886","190505.557359","축산물판매업","식육판매업","","000","",
"9336","축산판매업","07_22_04_P","3320000","332000000920130015","20130430","","03","폐업","0002","폐업","20160118","","","","051-301-5550","82.8","","부산광역시 북구 구포동 1185-7","부산광역시 북구 낙동대로1570번길 6 (구포동)","46504","(주)보부상","20160118133002","I","2018-08-31 23:59:59.0","축산물유통전문판매업","381017.387943955","190422.941832713","축산물판매업","축산물유통전문판매업","","000","",
"9337","축산판매업","07_22_04_P","3320000","332000000920030077","20031226","","03","폐업","0002","폐업","20160711","","","","336-8445","19.1","","부산광역시 북구 만덕동 845-6","부산광역시 북구 은행나무로 10 (만덕동)","","킹스할인클럽","20160711160232","I","2018-08-31 23:59:59.0","식육판매업","385448.849041187","191836.629430231","축산물판매업","식육판매업","","000","",
"9338","축산판매업","07_22_04_P","3320000","332000000920040002","20040112","","03","폐업","0002","폐업","20040323","","","","","5.46","","부산광역시 북구 구포동 700-107","부산광역시 북구 시랑로 30 (구포동)","","고기밥상","20040323165948","I","2018-08-31 23:59:59.0","식육판매업","382440.235743573","191137.690101253","축산물판매업","식육판매업","","000","",
"9339","축산판매업","07_22_04_P","3320000","332000000920040003","20040116","","03","폐업","0002","폐업","20041103","","","","","34.65","","부산광역시 북구 금곡동 361","부산광역시 북구 효열로219번길 6 (금곡동)","","성황리축산","20041103095251","I","2018-08-31 23:59:59.0","식육판매업","383681.260540964","197960.776296533","축산물판매업","식육판매업","","000","",
"9340","축산판매업","07_22_04_P","3320000","332000000920040004","20040119","","03","폐업","0002","폐업","20050720","","","","336-9519","13.92","","부산광역시 북구 덕천동 365-61","부산광역시 북구 만덕대로155번길 65 (덕천동)","","(주)수연","20050720154047","I","2018-08-31 23:59:59.0","우유류판매업","383877.544423811","192528.581309886","축산물판매업","우유류판매업","","000","",
"9341","축산판매업","07_22_04_P","3320000","332000000920040005","20040210","","03","폐업","0002","폐업","20060411","","","","","163.8","","부산광역시 북구 구포동 1184-1","부산광역시 북구 낙동대로 1578 (구포동)","","대림유통","20060411151029","I","2018-08-31 23:59:59.0","식육판매업","381087.127070886","190505.557359","축산물판매업","식육판매업","","000","",
"9342","축산판매업","07_22_04_P","3320000","332000000920040007","20040330","","03","폐업","0002","폐업","20071127","","","","362-1325","25.05","","부산광역시 북구 화명동 1422-7","부산광역시 북구 와석장터로 13 (화명동)","","남양유업금곡가정대리점","20071127111231","I","2018-08-31 23:59:59.0","우유류판매업","383389.719626711","194783.912304171","축산물판매업","우유류판매업","","000","",
"9343","축산판매업","07_22_04_P","3320000","332000000920040033","20041117","","03","폐업","0002","폐업","20170331","","","","","0","","부산광역시 북구 구포동 1186-20","부산광역시 북구 사상로583번길 6 (구포동)","","삼일유통","20170331180857","I","2018-08-31 23:59:59.0","식육판매업","381185.806287353","190393.142559782","축산물판매업","식육판매업","","000","",
"9344","축산판매업","07_22_04_P","3320000","332000000920040034","20041124","","03","폐업","0002","폐업","20051125","","","","","0","","부산광역시 북구 만덕동 272-2","부산광역시 북구 덕천로281번길 12 (만덕동)","","대박마트","20051125130348","I","2018-08-31 23:59:59.0","식육판매업","385248.617963518","192002.846191644","축산물판매업","식육판매업","","000","",
"9345","축산판매업","07_22_04_P","3320000","332000000920040036","20041204","","03","폐업","0002","폐업","20090223","","","","336-7156","0","","부산광역시 북구 덕천동 768-10","부산광역시 북구 만덕대로156번길 29-1 (덕천동)","","중원식육","20090223112825","I","2018-08-31 23:59:59.0","식육판매업","384039.536806568","192167.274557023","축산물판매업","식육판매업","","000","",
"9346","축산판매업","07_22_04_P","3320000","332000000920040037","20041220","","03","폐업","0002","폐업","20080516","","","","333-2110","0","","부산광역시 북구 금곡동 1895 화명뜨란채상가 107호","","","양지식육점","20080516102000","I","2018-08-31 23:59:59.0","식육판매업","382925.992764313","195573.012055539","축산물판매업","식육판매업","","000","",
"9347","축산판매업","07_22_04_P","3320000","332000000920040038","20041224","","03","폐업","0002","폐업","20100804","","","","","0","","부산광역시 북구 화명동 1150-1 동원로얄듀크단지내분산상가 101동 103호","","","동원로얄마트","20100804180035","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"9348","축산판매업","07_22_04_P","3320000","332000000920050001","20050113","","03","폐업","0002","폐업","20100409","","","","333-2192","0","","부산광역시 북구 구포동 1220-13","부산광역시 북구 팽나무로8번길 123 (구포동)","","21세기숯불양념치킨체인본부","20100409141648","I","2018-08-31 23:59:59.0","식육판매업","382682.79423916","190765.868411665","축산물판매업","식육판매업","","000","",
"9349","축산판매업","07_22_04_P","3320000","332000000920050002","20050113","","03","폐업","0002","폐업","20100303","","","","","0","","부산광역시 북구 화명동 1130-1 동원로얄듀크상가 114-108","","","동원슈퍼","20100303171744","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"9350","축산판매업","07_22_04_P","3320000","332000000920040008","20040414","","03","폐업","0002","폐업","20040503","","","","","11.55","","부산광역시 북구 구포동 1123-5 영원빌딩 101호","부산광역시 북구 사상로 586 (구포동,영원빌딩 101호)","","부산축산부산영업소","20040503152128","I","2018-08-31 23:59:59.0","식육판매업","381248.001539732","190382.031821572","축산물판매업","식육판매업","","000","",
"9351","축산판매업","07_22_04_P","3320000","332000000920130032","20130708","","03","폐업","0002","폐업","20170927","","","","","99","","부산광역시 북구 구포동 609-26","부산광역시 북구 낙동대로1780번길 62 (구포동)","46581","세연유통","20170927135414","I","2018-08-31 23:59:59.0","식육판매업","382464.346408319","191635.833321359","축산물판매업","식육판매업","","000","",
"9352","축산판매업","07_22_04_P","3320000","332000000920130033","20130708","","03","폐업","0002","폐업","20170927","","","","","99","","부산광역시 북구 구포동 609-26","부산광역시 북구 낙동대로1780번길 62 (구포동)","46581","세연유통","20170927135605","I","2018-08-31 23:59:59.0","축산물유통전문판매업","382464.346408319","191635.833321359","축산물판매업","축산물유통전문판매업","","000","",
"9353","축산판매업","07_22_04_P","3320000","332000000919940025","19941019","","03","폐업","0002","폐업","20050106","","","","","9.4","","부산광역시 북구 덕천동 403-2","부산광역시 북구 백양대로 1200 (덕천동)","","무궁화식육점","20050106152114","I","2018-08-31 23:59:59.0","식육판매업","382583.685196701","191856.391275684","축산물판매업","식육판매업","","000","",
"9354","축산판매업","07_22_04_P","3320000","332000000919940026","19941227","","03","폐업","0002","폐업","20070509","","","","","4.84","","부산광역시 북구 구포동 1188-3","부산광역시 북구 사상로583번길 25 (구포동)","","영해부산물","20070509102938","I","2018-08-31 23:59:59.0","식육부산물전문판매업","381094.125532064","190362.569948749","축산물판매업","식육부산물전문판매업","","000","",
"9355","축산판매업","07_22_04_P","3320000","332000000919940027","19940503","","03","폐업","0002","폐업","20071123","","","","","28.08","","부산광역시 북구 구포동 1260-8","부산광역시 북구 시랑로106번길 6 (구포동)","","비락우유 모라대리점","20071123101956","I","2018-08-31 23:59:59.0","우유류판매업","382722.229523072","190420.638022985","축산물판매업","우유류판매업","","000","",
"9356","축산판매업","07_22_04_P","3320000","332000000919940028","19940616","","03","폐업","0002","폐업","20031022","","","","","13.3","","부산광역시 북구 만덕동 919-2","부산광역시 북구 만덕3로57번길 7-14 (만덕동)","","부산우유 만덕보급소","20031022162108","I","2018-08-31 23:59:59.0","우유류판매업","384798.709779194","192119.787390119","축산물판매업","우유류판매업","","000","",
"9357","축산판매업","07_22_04_P","3320000","332000000919940029","19940608","","03","폐업","0002","폐업","20130405","","","","303-4427","42","","부산광역시 북구 구포동 1186-27","","","강원식육점","20130405150532","I","2018-08-31 23:59:59.0","식육판매업","381209.365745123","190378.514869374","축산물판매업","식육판매업","","000","",
"9358","축산판매업","07_22_04_P","3390000","339000000920050005","20050124","","03","폐업","0002","폐업","20141001","","","","051-304-5950","24","","부산광역시 사상구 삼락동 411-33","부산광역시 사상구 삼덕로46번길 30 (삼락동)","","정은유통","20161018165924","I","2018-08-31 23:59:59.0","식육판매업","380430.21585053","187748.777865595","축산물판매업","식육판매업","","000","",
"9359","축산판매업","07_22_04_P","3390000","339000000920050006","20050202","","03","폐업","0002","폐업","20050330","","","","","19","","부산광역시 사상구 주례동 10-21 반도보라상가 성황리마트내 정육코너","부산광역시 사상구 백양대로 372-10 (주례동,반도보라상가 성황리마트내 정육코너)","","으뜸축산","20050330133359","I","2018-08-31 23:59:59.0","식육판매업","383300.254283203","185811.624825862","축산물판매업","식육판매업","","000","",
"9360","축산판매업","07_22_04_P","3390000","339000000920050007","20050204","","03","폐업","0002","폐업","20070509","","","","051-314-9097","16.8","","부산광역시 사상구 주례동 239 유엔아이상가 206동 207호","","","경원식육","20070509134530","I","2018-08-31 23:59:59.0","식육판매업","383066.816436097","185716.547813235","축산물판매업","식육판매업","","000","",
"9361","축산판매업","07_22_04_P","3390000","339000000920050016","20050426","","03","폐업","0002","폐업","20090702","","","","937-6683","193","","부산광역시 사상구 모라동 1324-10","부산광역시 사상구 백양대로950번나길 69 (모라동)","","남양유업신가야대리점","20090702111555","I","2018-08-31 23:59:59.0","우유류판매업","381532.27389182","190101.733636017","축산물판매업","우유류판매업","","000","",
"9362","축산판매업","07_22_04_P","3390000","339000000920050022","20050718","","03","폐업","0002","폐업","20061115","","","","336-9539","27","","부산광역시 사상구 학장동 167-3 대림상가","","","제이","20061115170509","I","2018-08-31 23:59:59.0","식육판매업","381506.552252139","183534.872535211","축산물판매업","식육판매업","","000","",
"9363","축산판매업","07_22_04_P","3390000","339000000920050025","20050811","","03","폐업","0002","폐업","20201214","","","","","15.35","","부산광역시 사상구 학장동 565-1","부산광역시 사상구 학감대로 111 (학장동)","47052","국인유통","20201214161221","U","2020-12-16 02:40:00.0","식육판매업","381129.15127391","184227.341980607","축산물판매업","식육판매업","","000","",
"9364","축산판매업","07_22_04_P","3390000","339000000920050026","20050812","","03","폐업","0002","폐업","20060103","","","","301-9494","16.2","","부산광역시 사상구 모라동 170 스파케슬 돈씨네 내","","","웰빙축산","20060103135140","I","2018-08-31 23:59:59.0","식육판매업","381428.517689222","190136.70525764","축산물판매업","식육판매업","","000","",
"9365","축산판매업","07_22_04_P","3390000","339000000920050029","20050905","","03","폐업","0002","폐업","20130628","","","","303-4567","249.3","","부산광역시 사상구 덕포동 416-30","부산광역시 사상구 사상로310번길 13 (덕포동)","","성황리마트","20130628174024","I","2018-08-31 23:59:59.0","식육판매업","380706.062550282","187715.412980585","축산물판매업","식육판매업","","000","",
"9366","축산판매업","07_22_04_P","3390000","339000000920050030","20050916","","03","폐업","0002","폐업","20070907","","","","315-7955","899.75","","부산광역시 사상구 괘법동 520-22","부산광역시 사상구 사상로223번길 70 (괘법동)","","청우","20070907145725","I","2018-08-31 23:59:59.0","식육판매업","380269.766502745","186911.799360281","축산물판매업","식육판매업","","000","",
"9367","축산판매업","07_22_04_P","3390000","339000000920050031","20050927","","03","폐업","0002","폐업","20080724","","","","303-9955","249","","부산광역시 사상구 모라동 276-1","부산광역시 사상구 삼락천로 316 (모라동)","","녹원축산유통","20080724170701","I","2018-08-31 23:59:59.0","식육판매업","381011.506783525","190131.664849928","축산물판매업","식육판매업","","000","",
"9368","축산판매업","07_22_04_P","3390000","339000000920050034","20051010","","03","폐업","0002","폐업","20071015","","","","322-0369","28.5","","부산광역시 사상구 주례동 10-21 반도보라상가 101호","부산광역시 사상구 백양대로 372-10, 101호 (주례동,반도보라상가)","","성황리마트","20071015155849","I","2018-08-31 23:59:59.0","식육판매업","383300.254283203","185811.624825862","축산물판매업","식육판매업","","000","",
"9369","축산판매업","07_22_04_P","3390000","339000000920050035","20051010","","03","폐업","0002","폐업","20070124","","","","319-3703","10","","부산광역시 사상구 괘법동 578 부산산업용품유통상가 8동 231호","부산광역시 사상구 괘감로 37, 8동 231호 (괘법동,부산산업용품유통상가)","","하나유통","20070125090448","I","2018-08-31 23:59:59.0","식육판매업","380291.656000926","186303.922053702","축산물판매업","식육판매업","","000","",
"9370","축산판매업","07_22_04_P","3390000","339000000920050036","20051019","","03","폐업","0002","폐업","20150609","","","","","48.72","","부산광역시 사상구 삼락동 51-3","부산광역시 사상구 낙동대로1548번길 5 (삼락동)","","송원유통(주)","20150610102125","I","2018-08-31 23:59:59.0","식육판매업","380874.973677687","190280.372482141","축산물판매업","식육판매업","","L00","",
"9371","축산판매업","07_22_04_P","3320000","332000000919980027","19981103","","03","폐업","0002","폐업","20070702","","","","","24.05","","부산광역시 북구 구포동 1075-51","부산광역시 북구 구남언덕로20번길 14 (구포동)","","대성식육점","20070702162523","I","2018-08-31 23:59:59.0","식육판매업","381567.95708104","190949.512185538","축산물판매업","식육판매업","","000","",
"9372","축산판매업","07_22_04_P","3320000","332000000920070021","20070928","","03","폐업","0002","폐업","20111027","","","","915-2000","0","","부산광역시 북구 덕천동 397-1 아남프라자 지하1층","부산광역시 북구 금곡대로8번길 33 (덕천동,아남프라자 지하1층)","","예스홈마트정육점","20111027142612","I","2018-08-31 23:59:59.0","식육판매업","382703.070316607","192096.317910797","축산물판매업","식육판매업","","000","",
"9373","축산판매업","07_22_04_P","3320000","332000000920070022","20071005","","03","폐업","0002","폐업","20111130","","","","303-7780","0","","부산광역시 북구 구포동 1184-14","부산광역시 북구 낙동대로1570번길 9 (구포동)","","한농식품","20111130135952","I","2018-08-31 23:59:59.0","식육판매업","","","축산물판매업","식육판매업","","000","",
"9374","축산판매업","07_22_04_P","3320000","332000000920070025","20071115","","03","폐업","0002","폐업","20131212","","","","302-8723","0","","부산광역시 북구 구포동 1075-19","부산광역시 북구 구남언덕로 9 (구포동)","","원미유통","20131212110152","I","2018-08-31 23:59:59.0","식육판매업","381591.143801665","191055.150773006","축산물판매업","식육판매업","","L00","",
"9375","축산판매업","07_22_04_P","3320000","332000000920070026","20071115","","03","폐업","0002","폐업","20190123","","","","362-0903","0","","부산광역시 북구 구포동 1188-4","부산광역시 북구 사상로577번길 24 (구포동)","46504","돈다물레방아","20190123175637","U","2019-01-25 02:40:00.0","식육부산물전문판매업","381077.868225122","190338.842631857","축산물판매업","식육부산물전문판매업","","000","",
"9376","축산판매업","07_22_04_P","3320000","332000000920070027","20071121","","03","폐업","0002","폐업","20131001","","","","331-2250","18.5","","부산광역시 북구 만덕동 290-1 삼성상가 B동 14,15호","","","경동마트(정육)","20131001152811","I","2018-08-31 23:59:59.0","식육판매업","385365.731517822","192096.641643769","축산물판매업","식육판매업","","000","",
"9377","축산판매업","07_22_04_P","3320000","332000000920080002","20080114","","03","폐업","0002","폐업","20080227","","","","","0","","부산광역시 북구 덕천동 373-1 삼정그린코아상가 3동 112호","","","늘푸른유통","20080227175257","I","2018-08-31 23:59:59.0","식육판매업","383934.836497921","192378.532914385","축산물판매업","식육판매업","","000","",
"9378","축산판매업","07_22_04_P","3320000","332000000920080003","20080116","","03","폐업","0002","폐업","20141231","","","","331-1990","0","","부산광역시 북구 구포동 592-9","","","동진유통","20141231121112","I","2018-08-31 23:59:59.0","식육판매업","382375.205698571","191639.58976948","축산물판매업","식육판매업","","000","",
"9379","축산판매업","07_22_04_P","3320000","332000000920080005","20080307","","03","폐업","0002","폐업","20191023","","","","334-5039","0","","부산광역시 북구 구포동 1197-14","부산광역시 북구 모분재로23번길 42 (구포동)","","동아축산","20191023134642","U","2019-10-25 02:40:00.0","식육판매업","382813.059652288","191475.304943887","축산물판매업","식육판매업","","000","",
"9380","축산판매업","07_22_04_P","3320000","332000000920060036","20060919","","03","폐업","0002","폐업","20101004","","","","361-8940","0","","부산광역시 북구 화명동 2322 수정마을@ 상가동 210호","","","수정한우마을","20101005093922","I","2018-08-31 23:59:59.0","식육판매업","382664.817754635","193238.198514438","축산물판매업","식육판매업","","000","",
"9381","축산판매업","07_22_04_P","3320000","332000000920060038","20060925","","03","폐업","0002","폐업","20080521","","","","301-9198","0","","부산광역시 북구 구포동 1186-27","","","영준유통","20080521143853","I","2018-08-31 23:59:59.0","식육판매업","381209.365745123","190378.514869374","축산물판매업","식육판매업","","000","",
"9382","축산판매업","07_22_04_P","3320000","332000000920170013","20170608","","03","폐업","0002","폐업","20190901","","","","","90","","부산광역시 북구 구포동 1121-18","부산광역시 북구 낙동대로1570번가길 26-1 (구포동)","46504","주식회사 축산법인 소백산한우","20190905195829","U","2019-09-07 02:40:00.0","식육판매업","381198.234062988","190545.141869491","축산물판매업","식육판매업","","L00","",
"9383","축산판매업","07_22_04_P","3320000","332000000920000010","20001010","","03","폐업","0002","폐업","20140707","","","","302-0865","35","","부산광역시 북구 구포동 1185-4","부산광역시 북구 사상로583번길 26 (구포동)","","모라식육점","20140708092525","I","2018-08-31 23:59:59.0","식육판매업","381097.807660695","190395.173241236","축산물판매업","식육판매업","","000","",
"9384","축산판매업","07_22_04_P","3320000","332000000920000011","20001011","","03","폐업","0002","폐업","20100825","","","","","14.58","","부산광역시 북구 구포동 1186-20","부산광역시 북구 사상로583번길 6 (구포동)","","옥이식육점","20100830151021","I","2018-08-31 23:59:59.0","식육판매업","381185.806287353","190393.142559782","축산물판매업","식육판매업","","000","",
"9385","축산판매업","07_22_04_P","3320000","332000000920080006","20080325","","03","폐업","0002","폐업","20141015","","","","343-4007","0","","부산광역시 북구 덕천동 386-5","부산광역시 북구 만덕대로78번길 10 (덕천동)","","공공칠 공판장","20141015143500","I","2018-08-31 23:59:59.0","식육판매업","383259.791733668","192121.024836824","축산물판매업","식육판매업","","000","",
"9386","축산판매업","07_22_04_P","3320000","332000000919990004","19990322","","03","폐업","0002","폐업","20071204","","","","361-4486","16.6","","부산광역시 북구 화명동 313-2 화명종합상가 126호","부산광역시 북구 양달로 74 (화명동,화명종합상가 126호)","","그린한우촌","20071204142017","I","2018-08-31 23:59:59.0","식육판매업","383898.966845798","195725.907142251","축산물판매업","식육판매업","","000","",
"9387","축산판매업","07_22_04_P","3320000","332000000919990005","19991221","","03","폐업","0002","폐업","20031230","","","","","32.1","","부산광역시 북구 화명동 1425-16","부산광역시 북구 금곡대로318번길 25 (화명동)","","고기랑야채랑","20031230160210","I","2018-08-31 23:59:59.0","식육판매업","383417.068815808","194921.485902361","축산물판매업","식육판매업","","000","",
"9388","축산판매업","07_22_04_P","3320000","332000000919990006","19990327","","03","폐업","0002","폐업","20070917","","","","","18.76","","부산광역시 북구 만덕동 890-2","부산광역시 북구 덕천로370번길 21 (만덕동)","","한우촌","20070917092158","I","2018-08-31 23:59:59.0","식육판매업","386029.011749588","191849.959994691","축산물판매업","식육판매업","","000","",
"9389","축산판매업","07_22_04_P","3320000","332000000919990007","19990907","","03","폐업","0002","폐업","20070913","","","","","72.59","","부산광역시 북구 만덕동 840-17","부산광역시 북구 덕천로 298-1 (만덕동)","","포크밸리만덕취급점","20070914112653","I","2018-08-31 23:59:59.0","식육판매업","385376.722121839","191915.091319445","축산물판매업","식육판매업","","000","",
"9390","축산판매업","07_22_04_P","3320000","332000000919990008","19991011","","03","폐업","0002","폐업","20130412","","","","336-7077","30.83","","부산광역시 북구 만덕동 831-14","부산광역시 북구 만덕1로 25 (만덕동)","","합천식육식당","20130416104026","I","2018-08-31 23:59:59.0","식육판매업","385196.788293043","192437.548626173","축산물판매업","식육판매업","","000","",
"9391","축산판매업","07_22_04_P","3320000","332000000919990009","19991022","","03","폐업","0002","폐업","20160316","","","","337-9602","25.3","","부산광역시 북구 구포동 1224 동성가든타워 101동 106호","","","동성식육점","20160316155052","I","2018-08-31 23:59:59.0","식육판매업","382734.03719127","190624.868664197","축산물판매업","식육판매업","","000","",
"9392","축산판매업","07_22_04_P","3320000","332000000919990010","19990122","","03","폐업","0002","폐업","20111202","","","","302-8493","70.7","","부산광역시 북구 구포동 1186-27","","","양산부광식육","20111202163312","I","2018-08-31 23:59:59.0","식육판매업","381209.365745123","190378.514869374","축산물판매업","식육판매업","","000","",
"9393","축산판매업","07_22_04_P","3320000","332000000920080015","20080722","","03","폐업","0002","폐업","20200108","","","","337-0525","0","","부산광역시 북구 화명동 1528-5 화명빌딩 103호","부산광역시 북구 금곡대로 344, 103호 (화명동,화명빌딩)","","북부산농협하나로행복장터화명점","20200108165513","U","2020-01-10 02:40:00.0","식육판매업","383303.890909194","195174.378192544","축산물판매업","식육판매업","","L00","",
"9394","축산판매업","07_22_04_P","3320000","332000000920000015","20001102","","03","폐업","0002","폐업","20060607","","","","","16.67","","부산광역시 북구 덕천동 395-19","부산광역시 북구 만덕3로16번길 42 (덕천동)","","벽산식육점","20060607153405","I","2018-08-31 23:59:59.0","식육판매업","384164.675564045","192204.095659702","축산물판매업","식육판매업","","000","",
"9395","축산판매업","07_22_04_P","3320000","332000000920000017","20000124","","03","폐업","0002","폐업","20031229","","","","","90","","부산광역시 북구 만덕동 287-2","부산광역시 북구 덕천로 299 (만덕동)","","(주)케이앤제이위스","20031229134043","I","2018-08-31 23:59:59.0","축산물수입판매업","385373.968492041","191954.943326862","축산물판매업","축산물수입판매업","","000","",
"9396","축산판매업","07_22_04_P","3320000","332000000920000019","20000424","","03","폐업","0002","폐업","20070125","","","","","26.13","","부산광역시 북구 구포동 920-10","부산광역시 북구 백양대로1051번길 5 (구포동)","","매일유업(부)사상DS영업소","20070125171052","I","2018-08-31 23:59:59.0","우유류판매업","381736.666386937","190720.473918555","축산물판매업","우유류판매업","","L00","",
"9397","축산판매업","07_22_04_P","3320000","332000000920010001","20010115","","03","폐업","0002","폐업","20111130","","","","332-7315","1","","부산광역시 북구 구포동 592-4","부산광역시 북구 구포시장5길 14 (구포동)","","대영식육점","20111130152354","I","2018-08-31 23:59:59.0","식육판매업","382412.412139366","191637.667616059","축산물판매업","식육판매업","","000","",
"9398","축산판매업","07_22_04_P","3320000","332000000920010002","20010307","","03","폐업","0002","폐업","20030211","","","","","21.93","","부산광역시 북구 화명동 313-5","부산광역시 북구 양달로 78 (화명동)","","그린식육점","20031020174017","I","2018-08-31 23:59:59.0","식육판매업","383952.988868182","195734.045417434","축산물판매업","식육판매업","","000","",
"9399","축산판매업","07_22_04_P","3320000","332000000920010012","20010726","","03","폐업","0002","폐업","20140211","","","","304-8844","28.08","","부산광역시 북구 구포동 1226-2","","","수산식품","20140211133205","I","2018-08-31 23:59:59.0","식육판매업","382734.50170037","190529.980226798","축산물판매업","식육판매업","","000","",
"9400","축산판매업","07_22_04_P","3320000","332000000920010013","20010905","","03","폐업","0002","폐업","20060310","","","","","13.68","","부산광역시 북구 구포동 1241-65","부산광역시 북구 시랑로181번길 19 (구포동)","","금수한우쇠고기식육점","20060310181043","I","2018-08-31 23:59:59.0","식육판매업","383409.700606945","190426.134250994","축산물판매업","식육판매업","","000","",
"9401","축산판매업","07_22_04_P","3320000","332000000920010014","20011217","","03","폐업","0002","폐업","20070918","","","","","54.97","","부산광역시 북구 구포동 1185-7","","","E-food(이-푸드)","20070918104311","I","2018-08-31 23:59:59.0","식육판매업","381017.387943955","190422.941832713","축산물판매업","식육판매업","","000","",
"9402","축산판매업","07_22_04_P","3320000","332000000920010015","20011220","","03","폐업","0002","폐업","20040217","","","","","54.97","","부산광역시 북구 구포동 432-6","부산광역시 북구 낙동대로1762번길 55 (구포동)","","한우촌","20040217103738","I","2018-08-31 23:59:59.0","식육판매업","382152.897937716","191618.740243405","축산물판매업","식육판매업","","000","",
"9403","축산판매업","07_22_04_P","3320000","332000000920010016","20010410","","03","폐업","0002","폐업","20030806","","","","","11","","부산광역시 북구 덕천동 799-1","부산광역시 북구 덕천로52번길 19 (덕천동)","","두꺼비식육점","20031021104042","I","2018-08-31 23:59:59.0","식육판매업","383048.285608838","191658.835542797","축산물판매업","식육판매업","","000","",
"9404","축산판매업","07_22_04_P","3320000","332000000920010017","20010518","","03","폐업","0002","폐업","20200805","","","","331-6647","12.56","","부산광역시 북구 덕천동 804 덕천주공1단지 지하상가 나-1","부산광역시 북구 모분재로23번길 120 (덕천동,덕천주공1단지 지하상가 나-1)","","해피한우","20200814141637","U","2020-08-16 02:40:00.0","식육판매업","383179.801322731","191583.807553669","축산물판매업","식육판매업","","000","",
"9405","축산판매업","07_22_04_P","3320000","332000000920010018","20010608","","03","폐업","0002","폐업","20041029","","","","","27.74","","부산광역시 북구 덕천동 395-3","부산광역시 북구 만덕대로142번가길 62 (덕천동)","","미진식육점","20041029164338","I","2018-08-31 23:59:59.0","식육판매업","384190.524232045","192246.390411379","축산물판매업","식육판매업","","000","",
"9406","축산판매업","07_22_04_P","3320000","332000000920010019","20011107","","03","폐업","0002","폐업","20050526","","","","","32.24","","부산광역시 북구 덕천동 388-1 대방아파트상가 115호","부산광역시 북구 만덕대로90번길 13 (덕천동,대방아파트상가 115호)","","영호축산","20050526173114","I","2018-08-31 23:59:59.0","식육판매업","383443.264423517","192181.296404737","축산물판매업","식육판매업","","000","",
"9407","축산판매업","07_22_04_P","3320000","332000000920010020","20011112","","03","폐업","0002","폐업","20070907","","","","342-9991","11.88","","부산광역시 북구 덕천동 407-3 한성상가 36호","","","세일치킨","20070907172921","I","2018-08-31 23:59:59.0","식육판매업","383840.718717486","192145.137072316","축산물판매업","식육판매업","","000","",
