"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"4092","이용업","05_19_01_P","3350000","3350000-203-2002-00012","20020523","","03","폐업","02","폐업","20190808","","","","051 5137204","","609811","부산광역시 금정구 남산동 84-17번지","부산광역시 금정구 범어천로38번길 6 (남산동)","46219","동해","20190808154242","U","2019-08-10 02:40:00.0","일반이용업","390129.514744458","198685.196243257","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4093","이용업","05_19_01_P","3350000","3350000-203-2015-00008","20151228","","03","폐업","02","폐업","20180618","","","","","8.16","609825","부산광역시 금정구 부곡동 314-10번지 2층","부산광역시 금정구 동현로43번길 39, 2층 (부곡동)","46303","칠성탕내 컷트실","20180619102819","I","2018-08-31 23:59:59.0","일반이용업","390537.432463634","193699.62679065","일반이용업","4","1","2","2","","","0","0","0","N","1","","","","임대","0","0","0","0","0","N",
"4094","이용업","05_19_01_P","3350000","3350000-203-2005-00001","20050404","","03","폐업","02","폐업","20180702","","","","051 5148094","100.20","609804","부산광역시 금정구 구서동 248-22번지","부산광역시 금정구 중앙대로1893번길 7 (구서동)","46233","예천이용원","20180702114313","I","2018-08-31 23:59:59.0","일반이용업","390219.157462293","196887.621605163","일반이용업","4","1","2","2","0","0","0","0","0","N","4","","","","임대","0","","","0","0","N",
"4095","이용업","05_19_01_P","3350000","3350000-203-2016-00005","20160627","","03","폐업","02","폐업","20210430","","","","051 512 0700","7.20","609801","부산광역시 금정구 구서동 199-1","부산광역시 금정구 안뜰로15번길 16 (구서동)","46249","보경탕내컷트실","20210430170045","U","2021-05-02 02:40:00.0","일반이용업","390447.480686504","197136.321181753","일반이용업","3","0","2","2","0","0","0","0","0","N","1","","","","","0","0","0","0","0","N",
"4096","이용업","05_19_01_P","3350000","3350000-203-2016-00003","20160622","","03","폐업","02","폐업","20210322","","","","","41.98","609360","부산광역시 금정구 노포동 133","부산광역시 금정구 중앙대로 2238 (노포동, 노포차량사업소)","46204","차량사업소구내이용","20210322180239","U","2021-03-24 02:40:00.0","일반이용업","390662.91760627","200299.569671629","일반이용업","2","0","2","2","0","0","0","0","0","N","1","","","","","0","0","0","0","0","N",
"4097","이용업","05_19_01_P","3350000","3350000-203-2015-00004","20150420","","03","폐업","02","폐업","20170524","","","","","12.25","609821","부산광역시 금정구 부곡동 235-13번지","부산광역시 금정구 중앙대로1685번길 19, 3층 (부곡동)","46278","금정탕내캇트실","20170524105130","I","2018-08-31 23:59:59.0","일반이용업","390241.969668462","194837.216911232","일반이용업","4","0","3","3","0","0","0","0","0","N","2","","","","","0","","","0","0","N",
"4098","이용업","05_19_01_P","3350000","3350000-203-2015-00005","20150514","","03","폐업","02","폐업","20150827","","","","051 516 2011","12.48","609813","부산광역시 금정구 남산동 23-6번지","부산광역시 금정구 중앙대로 2096 (남산동)","46214","비엠헤어","20150521155758","I","2018-08-31 23:59:59.0","일반이용업","390388.167285664","198905.267900222","일반이용업","4","0","3","3","0","0","0","0","0","N","2","","","","","0","","","0","0","N",
"4099","이용업","05_19_01_P","3350000","3350000-203-2013-00006","20130725","","03","폐업","02","폐업","20180118","","","","051 554 6972","29.80","609814","부산광역시 금정구 남산동 122-14번지","부산광역시 금정구 학산로13번길 15 (남산동)","46224","더바버","20180118122350","I","2018-08-31 23:59:59.0","일반이용업","390158.241435656","198173.475925179","일반이용업","0","0","","","","","0","0","0","N","2","","","","","0","","","0","0","N",
"4100","이용업","05_19_01_P","3350000","3350000-203-2015-00002","20150123","","03","폐업","02","폐업","20160608","","","","051 554 5999","9.00","609804","부산광역시 금정구 구서동 203-5번지 6층","부산광역시 금정구 구서중앙로15번길 20 (구서동)","46230","스포케이사우나내캇트실","20150714174129","I","2018-08-31 23:59:59.0","일반이용업","390057.531834683","196950.450593302","일반이용업","9","1","6","0","0","0","0","0","0","N","2","","","","","0","0","1","0","0","N",
"4101","이용업","05_19_01_P","3350000","3350000-203-2015-00006","20151008","","03","폐업","02","폐업","20170228","","","","051 528 4491","2.44","609810","부산광역시 금정구 금사동 561-4번지","부산광역시 금정구 중군진로 23, 2층 (금사동)","46334","삼한헬스사우나구내","20151019174638","I","2018-08-31 23:59:59.0","일반이용업","392000.111234668","192500.820211688","일반이용업","4","1","4","2","0","0","0","0","0","N","1","","","","임대","0","0","1","0","0","N",
"4102","이용업","05_19_01_P","3350000","3350000-203-2015-00007","20151026","","03","폐업","02","폐업","20190325","","","","","71.68","609800","부산광역시 금정구 구서동 409-11번지","부산광역시 금정구 금강로 441 (구서동)","46242","신라","20190325124719","U","2019-03-27 02:40:00.0","일반이용업","390041.687965913","196181.682218864","일반이용업","2","1","0","0","1","1","0","0","0","N","6","","","","임대","0","0","1","0","0","N",
"4103","이용업","05_19_01_P","3350000","3350000-203-2015-00003","20150311","","03","폐업","02","폐업","20200828","","","","","34.40","609819","부산광역시 금정구 부곡동 224-55","부산광역시 금정구 부곡온천천로 138-1, 2층 (부곡동)","46276","태림","20200828142310","U","2020-08-30 02:40:00.0","일반이용업","390054.565230028","195224.852540426","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4104","이용업","05_19_01_P","3350000","3350000-203-2016-00006","20160628","","03","폐업","02","폐업","20170131","","","","","12.00","609801","부산광역시 금정구 구서동 175-10번지","부산광역시 금정구 두실로7번길 79 (구서동)","","부용탕내캇트실","20160802100229","I","2018-08-31 23:59:59.0","일반이용업","390188.158181263","197286.793619114","일반이용업","0","0","0","0","0","0","0","0","0","N","1","","","","","0","0","0","0","0","N",
"4105","이용업","05_19_01_P","3350000","3350000-203-2017-00001","20170411","","03","폐업","02","폐업","20190114","","","","","91.08","609841","부산광역시 금정구 장전동 576-8번지","부산광역시 금정구 금강로 184, 1층 101호 (장전동, 온천아이브)","46300","엘샤론코리아","20190114171214","U","2019-01-16 02:40:00.0","일반이용업","389501.857304427","193724.667830617","일반이용업","15","0","1","1","0","0","0","0","0","N","2","","","","","0","0","0","0","0","N",
"4106","이용업","05_19_01_P","3350000","3350000-203-2017-00003","20170525","","03","폐업","02","폐업","20200923","","","","","26.50","609848","부산광역시 금정구 서동 165-1","부산광역시 금정구 서부로 49 (서동)","46318","구구 이용원","20200923135706","U","2020-09-25 02:40:00.0","일반이용업","391234.231495941","192964.272641313","일반이용업","4","1","1","1","0","0","0","0","0","N","1","","","","","0","0","0","0","0","N",
"4107","이용업","05_19_01_P","3350000","3350000-203-2013-00001","20130104","","03","폐업","02","폐업","20210507","","","","","46.80","609828","부산광역시 금정구 서동 119-32 지하1층","부산광역시 금정구 서동로175번길 47, 지하1층 (서동)","46321","연하","20210507103201","U","2021-05-09 02:40:00.0","일반이용업","391884.720829357","192735.305281142","일반이용업","3","0","0","0","1","0","0","0","0","N","3","","","","","0","","","0","0","N",
"4108","이용업","05_19_01_P","3350000","3350000-203-2017-00005","20171023","","03","폐업","02","폐업","20210624","","","","","28.67","609753","부산광역시 금정구 부곡동 225-6 경남한신아파트","부산광역시 금정구 중앙대로1685번길 22, 12동 지하1층 101호 (부곡동)","46277","장전동천연염색방","20210624095247","U","2021-06-26 02:40:00.0","일반이용업","390200.572461015","195007.620138808","일반이용업","0","0","","","1","1","0","0","0","N","2","","","","","0","0","0","0","0","N",
"4109","이용업","05_19_01_P","3350000","3350000-203-2018-00001","20180105","","03","폐업","02","폐업","20210412","","","","","7.84","609811","부산광역시 금정구 남산동 55-1","부산광역시 금정구 팔송로7번길 59, 4층 (남산동)","46219","사해사우나컷트실","20210413165730","U","2021-04-15 02:40:00.0","일반이용업","390281.351067732","198690.948047617","일반이용업","5","1","4","4","0","0","0","0","0","N","2","","","","","0","0","0","0","0","N",
"4110","이용업","05_19_01_P","3350000","3350000-203-2018-00004","20180621","","03","폐업","02","폐업","20201019","","","","","6.60","609826","부산광역시 금정구 부곡동 325-6 부곡일천베스파","부산광역시 금정구 부곡로 87, 2층 (부곡동, 부곡일천베스파)","46302","베스파사우나 컷트실","20201019172300","U","2020-10-21 02:40:00.0","일반이용업","390296.840061415","193622.839714278","일반이용업","0","0","0","0","0","0","0","0","0","N","1","","","","","0","0","0","0","0","N",
"4111","이용업","05_19_01_P","3350000","3350000-203-1998-00782","19980817","","03","폐업","02","폐업","20090528","","","","051 5818597","69.18","609836","부산광역시 금정구 장전동 116-7번지","","","초원","20080225094035","I","2018-08-31 23:59:59.0","일반이용업","389836.761754381","195414.877926753","일반이용업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"4112","이용업","05_19_01_P","3350000","3350000-203-2007-00004","20070427","","03","폐업","02","폐업","20081006","","","","051 5162601","15.72","609806","부산광역시 금정구 구서동 445-32번지","","","홍빈이용원","20080429175211","I","2018-08-31 23:59:59.0","일반이용업","390212.65734037","195879.062333891","일반이용업","4","","2","","","","","","","N","2","","","","","","","","","","N",
"4113","이용업","05_19_01_P","3350000","3350000-203-2004-00002","20040117","","03","폐업","02","폐업","20090406","","","","051 5248581","27.14","609830","부산광역시 금정구 서동 204-13번지","","","새로나타운","20071112141239","I","2018-08-31 23:59:59.0","일반이용업","391701.030753992","192647.29323734","일반이용업","","","","1","","","","","","N","2","","","","","","","","","","N",
"4114","이용업","05_19_01_P","3350000","3350000-203-2008-00003","20080709","","03","폐업","02","폐업","20100223","","","","","23.80","609832","부산광역시 금정구 서동 302-637번지","","","헤어아트 맨","20080709102301","I","2018-08-31 23:59:59.0","일반이용업","391258.594497431","192707.308509003","일반이용업","2","0","1","1","","","0","0","0","","4","","","","","0","","","","","N",
"4115","이용업","05_19_01_P","3350000","3350000-203-2008-00005","20080819","","03","폐업","02","폐업","20090304","","","","","23.80","609830","부산광역시 금정구 서동 340-31번지 1층","","","쎄아떼서동점","20080901165532","I","2018-08-31 23:59:59.0","일반이용업","391335.932666964","192672.095052011","일반이용업","1","1","1","1","0","0","0","0","0","N","3","","","","임대","0","","","","","N",
"4116","이용업","05_19_01_P","3350000","3350000-203-1993-00715","19930319","","03","폐업","02","폐업","20090417","","","","051 515 6740","44.40","609842","부산광역시 금정구 장전동 617-18번지","","","미뇽","20090417161935","I","2018-08-31 23:59:59.0","일반이용업","389549.165586228","193611.09851595","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4117","이용업","05_19_01_P","3350000","3350000-203-2008-00006","20080923","","03","폐업","02","폐업","20101008","","","","","22.38","609828","부산광역시 금정구 서동 141-426번지","","","명이용원","20081007172326","I","2018-08-31 23:59:59.0","일반이용업","391836.354606432","192972.451351337","일반이용업","2","0","1","1","","","0","0","0","N","3","","","","","0","","","","","N",
"4118","이용업","05_19_01_P","3350000","3350000-203-2008-00007","20081016","","03","폐업","02","폐업","20100330","","","","051 560 0661",".00","609841","부산광역시 금정구 장전동 594-44번지 4층","","","백록담컷트실","20081016155241","I","2018-08-31 23:59:59.0","일반이용업","389415.183109927","193623.812992043","일반이용업","0","0","4","4","","","0","0","0","N","2","","","","","0","","","","","N",
"4119","이용업","05_19_01_P","3350000","3350000-203-2004-00013","20040817","","03","폐업","02","폐업","20191111","","","","","9.23","609849","부산광역시 금정구 서동 202-27번지","부산광역시 금정구 서동로176번길 14-20 (서동)","46327","파라다이스","20191111133534","U","2019-11-13 02:40:00.0","일반이용업","391563.121152374","192576.909507238","일반이용업","7","1","5","","","","","","","N","2","","","","","","","","","","N",
"4120","이용업","05_19_01_P","3350000","3350000-203-2009-00001","20090203","","03","폐업","02","폐업","20200707","","","","051 513 5578","12.80","609804","부산광역시 금정구 구서동 251-24","부산광역시 금정구 금강로 494 (구서동)","46233","금샘사우나 내 이용원","20200707172900","U","2020-07-09 02:40:00.0","일반이용업","389966.426398582","196676.597129631","일반이용업","0","0","","","2","2","0","0","0","N","2","","","","임대","0","","","","","N",
"4121","이용업","05_19_01_P","3350000","3350000-203-2009-00004","20090331","","03","폐업","02","폐업","20120418","","","","","15.17","609811","부산광역시 금정구 남산동 55-31번지","부산광역시 금정구 중앙대로 2061-22 (남산동)","46219","오성","20120130162225","I","2018-08-31 23:59:59.0","일반이용업","390306.091769163","198567.476085059","일반이용업","0","0","1","1","","","0","0","0","N","2","","","","","0","","","0","0","N",
"4122","이용업","05_19_01_P","3350000","3350000-203-2007-00009","20071008","","03","폐업","02","폐업","20141229","","","","","9.62","609804","부산광역시 금정구 구서동 203-5번지","부산광역시 금정구 구서중앙로15번길 20 (구서동)","46230","승산테마스파","20120503141552","I","2018-08-31 23:59:59.0","일반이용업","390057.531834683","196950.450593302","일반이용업","9","1","9","6","0","0","0","0","0","","2","","","","","0","","","","","N",
"4123","이용업","05_19_01_P","3350000","3350000-203-1991-00686","19911130","","03","폐업","02","폐업","20090518","","","","051 5147395","39.19","609813","부산광역시 금정구 남산동 24-9번지 (팔송3로 14)","","","남광","20090512103522","I","2018-08-31 23:59:59.0","일반이용업","390269.225302692","198861.333382564","일반이용업","3","1","1","1","","","","","","N","3","","","","","","","","","","N",
"4124","이용업","05_19_01_P","3350000","3350000-203-2009-00007","20090611","","03","폐업","02","폐업","20140926","","","","","8.25","609811","부산광역시 금정구 남산동 55-1번지","부산광역시 금정구 팔송로7번길 59 (남산동)","46219","사해사우나내캇트실","20120130163214","I","2018-08-31 23:59:59.0","일반이용업","390281.351067732","198690.948047617","일반이용업","0","0","3","3","0","0","0","0","0","N","2","","","","","0","","","0","0","N",
"4125","이용업","05_19_01_P","3350000","3350000-203-2009-00008","20090619","","03","폐업","02","폐업","20131025","","","","","7.25","609822","부산광역시 금정구 부곡동 281-1번지","부산광역시 금정구 동부곡로27번길 57 (부곡동)","46271","현수탕내이용원","20120130163247","I","2018-08-31 23:59:59.0","일반이용업","390651.793310832","194101.378207702","일반이용업","0","0","2","2","","","0","0","0","N","1","","","","","0","","","0","0","N",
"4126","이용업","05_19_01_P","3350000","3350000-203-2009-00009","20090831","","03","폐업","02","폐업","20100112","","","","","19.44","609827","부산광역시 금정구 서동 302-7번지","","","부영","20090831103653","I","2018-08-31 23:59:59.0","일반이용업","391339.779138392","192775.964064188","일반이용업","2","0","1","1","","","0","0","0","N","3","","","","","0","","","0","0","N",
"4127","이용업","05_19_01_P","3350000","3350000-203-2009-00011","20091210","","03","폐업","02","폐업","20141022","","","","051 516 2457","103.79","609817","부산광역시 금정구 부곡동 15-11번지","부산광역시 금정구 무학송로 134 (부곡동)","46253","해실","20140307145942","I","2018-08-31 23:59:59.0","일반이용업","390540.530271818","195765.238692559","일반이용업","4","1","0","0","1","0","0","0","0","N","4","","","","임대","0","","","0","0","N",
"4128","이용업","05_19_01_P","3350000","3350000-203-2010-00001","20100111","","03","폐업","02","폐업","20110321","","","","","26.34","609824","부산광역시 금정구 부곡동 888-27번지","","","최이용원","20100121134023","I","2018-08-31 23:59:59.0","일반이용업","389969.220756962","192943.181396827","일반이용업","2","0","1","1","0","0","0","0","0","N","3","","","","임대","0","","","0","0","N",
"4129","이용업","05_19_01_P","3350000","3350000-203-2010-00002","20100408","","03","폐업","02","폐업","20110331","","","","","24.00","609805","부산광역시 금정구 구서동 731-24번지","","","좋은인상","20100423112120","I","2018-08-31 23:59:59.0","일반이용업","389842.883406401","197207.782499368","일반이용업","0","0","0","0","0","0","0","0","0","N","3","","","","임대","0","","","0","0","N",
"4130","이용업","05_19_01_P","3350000","3350000-203-1996-00765","19961004","","03","폐업","02","폐업","20141022","","","","051 5822802","43.00","609817","부산광역시 금정구 부곡동 20-9번지","부산광역시 금정구 중앙대로1778번길 28 (부곡동)","46253","반도","20130927140733","I","2018-08-31 23:59:59.0","일반이용업","390612.952381829","195740.866795979","일반이용업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4131","이용업","05_19_01_P","3350000","3350000-203-2010-00003","20100426","","03","폐업","02","폐업","20141022","","","","","68.73","609836","부산광역시 금정구 장전동 116-7번지","부산광역시 금정구 수림로 56 (장전동)","","초원","20140129102835","I","2018-08-31 23:59:59.0","일반이용업","389836.761754381","195414.877926753","일반이용업","3","0","0","0","1","0","0","0","0","N","4","","","","","0","","","0","0","N",
"4132","이용업","05_19_01_P","3350000","3350000-203-2010-00004","20100428","","03","폐업","02","폐업","20120103","","","","","9.72","609822","부산광역시 금정구 부곡동 345번지","","","금강탕내 컷트실","20100430090126","I","2018-08-31 23:59:59.0","일반이용업","390523.040830293","194404.326403458","일반이용업","3","0","2","0","0","0","0","0","0","N","2","","","","","0","","","0","0","N",
"4133","이용업","05_19_01_P","3350000","3350000-203-2010-00007","20100701","","03","폐업","02","폐업","20120530","","","","","22.23","609833","부산광역시 금정구 서동 302-950번지","부산광역시 금정구 서동로 118 (서동)","46326","서동","20120503141816","I","2018-08-31 23:59:59.0","일반이용업","391111.044409413","192774.95052475","일반이용업","2","0","1","0","0","0","0","0","0","N","4","","","","","0","","","0","0","N",
"4134","이용업","05_19_01_P","3350000","3350000-203-1993-00707","19930303","","03","폐업","02","폐업","20120830","","","","051","8.06","609816","부산광역시 금정구 남산동 987-2번지","부산광역시 금정구 남산로 41 (남산동)","46223","남산","20120130150832","I","2018-08-31 23:59:59.0","일반이용업","389903.947940016","198389.566723254","일반이용업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"4135","이용업","05_19_01_P","3350000","3350000-203-2006-00002","20060123","","03","폐업","02","폐업","20140610","","","","051 5186236","3.96","609839","부산광역시 금정구 장전동 680-30번지","부산광역시 금정구 장전로 17 (장전동)","","대호","20120130161240","I","2018-08-31 23:59:59.0","일반이용업","389916.618925","194060.499157","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"4136","이용업","05_19_01_P","3350000","3350000-203-1980-00683","19800520","","03","폐업","02","폐업","20201125","","","","051 519 0885","36.89","609839","부산광역시 금정구 장전동 420-26","부산광역시 금정구 금강로 258 (장전동)","46293","해동","20201125170109","U","2020-11-27 02:40:00.0","일반이용업","389757.37033164","194409.740884778","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4137","이용업","05_19_01_P","3350000","3350000-203-1993-00727","19930614","","03","폐업","02","폐업","20210507","","","","051 5181657","36.96","609805","부산광역시 금정구 구서동 655-22","부산광역시 금정구 금강로 561 (구서동)","46231","수성","20210507102422","U","2021-05-09 02:40:00.0","일반이용업","389912.170579872","197361.991708247","일반이용업","0","0","0","0","0","0","0","0","0","N","6","","","","","0","","","0","0","N",
"4138","이용업","05_19_01_P","3350000","3350000-203-2019-00005","20191028","","03","폐업","02","폐업","20191028","","","","","26.40","609826","부산광역시 금정구 부곡동 334-1번지 동현맨션","부산광역시 금정구 부곡로 78, 107호 (부곡동, 동현맨션)","46305","노블헤어(Noble Hair Designer)","20191028140158","I","2019-10-30 00:23:03.0","일반이용업","390323.961634175","193525.423350777","일반이용업","0","0","1","1","","","0","0","0","N","2","","","","","0","1","0","0","0","N",
"4139","이용업","05_19_01_P","3350000","3350000-203-1989-00635","19890927","","03","폐업","02","폐업","20030716","","","","051 5123675","42.78","609811","부산광역시 금정구 남산동 48-3번지","","","백조","20040109000000","I","2018-08-31 23:59:59.0","일반이용업","390311.643054274","198806.344773141","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4140","이용업","05_19_01_P","3350000","3350000-203-1996-00758","19960420","","03","폐업","02","폐업","20040130","","","","051","8.80","609804","부산광역시 금정구 구서동 203-5번지","","","승산","19990304000000","I","2018-08-31 23:59:59.0","일반이용업","390057.531834683","196950.450593302","일반이용업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"4141","이용업","05_19_01_P","3350000","3350000-203-1994-00751","19941212","","03","폐업","02","폐업","20151026","","","","051 5819920","132.45","609814","부산광역시 금정구 남산동 105-6번지","","","신일","20120228135643","I","2018-08-31 23:59:59.0","일반이용업","390319.190942807","198370.857509743","일반이용업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"4142","이용업","05_19_01_P","3350000","3350000-203-2003-00012","20031212","","03","폐업","02","폐업","20041209","","","","051 5811183","19.50","609813","부산광역시 금정구 남산동 483-4번지","","","헤어맨클럽","20031212000000","I","2018-08-31 23:59:59.0","일반이용업","389960.52368678","198065.811985292","일반이용업","","","1","1","","","","","","N","3","","","","","","","","","","N",
"4143","이용업","05_19_01_P","3350000","3350000-203-2020-00002","20200519","","03","폐업","02","폐업","20210216","","","","","19.41","609823","부산광역시 금정구 부곡동 300-18","부산광역시 금정구 서부곡로16번길 5, 1층 (부곡동)","46272","민정헤어","20210216182434","U","2021-02-18 02:40:00.0","일반이용업","390212.863103742","193926.653023607","일반이용업","2","0","1","","","","0","0","0","N","2","","","","","0","0","0","0","0","N",
"4144","이용업","05_19_01_P","3350000","3350000-203-2021-00003","20210323","","03","폐업","02","폐업","20210702","","","","","33.00","609360","부산광역시 금정구 노포동 133 부산종합버스터미널","부산광역시 금정구 중앙대로 2238, 부산종합버스터미널 (노포동)","46204","차량사업소구내이용","20210702101502","U","2021-07-04 02:40:00.0","일반이용업","390662.91760627","200299.569671629","일반이용업","0","0","0","0","0","0","0","0","0","N","2","","","","","0","0","0","0","0","N",
"4145","이용업","05_19_01_P","3360000","3360000-203-2019-00001","20190124","","03","폐업","02","폐업","20191126","","","","","25.38","618814","부산광역시 강서구 명지동 3239번지 108일부호","부산광역시 강서구 명지오션시티11로 74, 명지오션타워 108일부 호 (명지동)","46764","퀸즈헤나","20191126143341","U","2019-11-28 02:40:00.0","이용업 기타","373576.028819056","177767.860366844","이용업 기타","7","3","1","1","","","0","0","0","N","2","","","","임대","0","0","0","0","0","N",
"4146","이용업","05_19_01_P","3360000","3360000-203-1993-00092","19930520","","03","폐업","02","폐업","20090805","","","","051","49.00","618142","부산광역시 강서구 대저2동 2812번지","","","공항이용원","20081203094705","I","2018-08-31 23:59:59.0","일반이용업","377211.68219474","187447.589721288","일반이용업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","","","N",
"4147","이용업","05_19_01_P","3360000","3360000-203-1983-00110","19830107","","03","폐업","02","폐업","20050628","","","","051",".00","618807","부산광역시 강서구 대저2동 2026번지","","","공항이용원","20050628000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4148","이용업","05_19_01_P","3360000","3360000-203-1984-00095","19841216","","03","폐업","02","폐업","20060508","","","","051",".00","618210","부산광역시 강서구 녹산동 5-82번지","","","성산이용원","19990429000000","I","2018-08-31 23:59:59.0","일반미용업","","","일반미용업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"4149","이용업","05_19_01_P","3360000","3360000-203-1987-00103","19871112","","03","폐업","02","폐업","20040223","","","","051",".00","618815","부산광역시 강서구 명지동 3217-12번지","","","남해이용원","20040223000000","I","2018-08-31 23:59:59.0","일반이용업","376010.917393047","180374.521160013","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4150","이용업","05_19_01_P","3360000","3360000-203-1992-00021","19921109","","03","폐업","02","폐업","20061017","","","","051","22.62","618806","부산광역시 강서구 대저1동 1636-20번지","","","용광이용원","19990225000000","I","2018-08-31 23:59:59.0","일반미용업","377598.732651714","192451.684394356","일반미용업","0","0","0","","0","","0","0","0","N","2","","","","","","","","","","N",
"4151","이용업","05_19_01_P","3360000","3360000-203-2006-00002","20060410","","03","폐업","02","폐업","20100430","","","","051 2712577","21.70","618814","부산광역시 강서구 명지동 3226-1번지","","","명지레포츠이용원","20100503133007","I","2018-08-31 23:59:59.0","일반이용업","373088.087508096","178483.480105701","일반이용업","0","1","0","0","0","0","0","0","0","N","2","","","","","0","","","0","0","N",
"4152","이용업","05_19_01_P","3360000","3360000-203-2006-00004","20060508","","03","폐업","02","폐업","20060508","","","","","","618142","부산광역시 강서구 대저2동 2812번지","","","공항구내","20060508000000","I","2018-08-31 23:59:59.0","일반이용업","377211.68219474","187447.589721288","일반이용업","","","","","","","","","","N","2","","","","","","","","","","N",
"4153","이용업","05_19_01_P","3360000","3360000-203-1994-00022","19940905","","03","폐업","02","폐업","20060419","","","","051 2711707","25.90","618815","부산광역시 강서구 명지동 1348번지","","","명지이용원","20040112000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","3","","","","","","","","","","N",
"4154","이용업","05_19_01_P","3360000","3360000-203-1997-00026","19971224","","03","폐업","02","폐업","20040723","","","","051","8.00","618813","부산광역시 강서구 명지동 51-3번지","","","정수탕구내이용원","20040112000000","I","2018-08-31 23:59:59.0","일반미용업","375645.365483044","181033.139814498","일반미용업","0","0","0","","0","","0","0","0","N","2","","","","","","","","","","N",
"4155","이용업","05_19_01_P","3360000","3360000-203-1981-00018","19810513","","03","폐업","02","폐업","20090708","","","","051","17.80","618430","부산광역시 강서구 눌차동 792번지","","","눌차이용원","20061017000000","I","2018-08-31 23:59:59.0","일반이용업","367741.522165263","176430.305058931","일반이용업","","","","","","","","","","N","","","","","","","","","","","N",
"4156","이용업","05_19_01_P","3360000","3360000-203-1983-00009","19830107","","03","폐업","02","폐업","20050628","","","","051",".00","618807","부산광역시 강서구 대저2동 2016번지","","","공항이용원","20061017000000","I","2018-08-31 23:59:59.0","일반이용업","","","일반이용업","","","","","","","","","","N","4","","","","","","","","","","N",
"4157","이용업","05_19_01_P","3360000","3360000-203-1972-00118","19720421","","03","폐업","02","폐업","20191205","","","","051 9735777","14.50","618805","부산광역시 강서구 대저1동 519-6번지","부산광역시 강서구 대저중앙로 315 (대저1동)","","새마을","20191211090745","U","2019-12-13 02:40:00.0","일반이용업","380351.005321057","193176.058263072","일반이용업","0","0","0","0","0","0","0","0","0","N","3","","","","","0","","","0","0","N",
"4158","이용업","05_19_01_P","3360000","3360000-203-1992-00094","19921105","","03","폐업","02","폐업","20060508","","","","051",".00","618440","부산광역시 강서구 천성동 621번지","","","미진이용원","19990429000000","I","2018-08-31 23:59:59.0","일반미용업","365644.37444583","171356.377819897","일반미용업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N",
"4159","이용업","05_19_01_P","3360000","3360000-203-1963-00013","19630529","","03","폐업","02","폐업","20061017","","","","051","24.50","618815","부산광역시 강서구 명지동 3205-7번지","","","신포이용원","19990223000000","I","2018-08-31 23:59:59.0","일반미용업","376030.022173009","180651.102750183","일반미용업","0","0","0","","0","","0","0","0","N","3","","","","","","","","","","N",
"4160","이용업","05_19_01_P","3360000","3360000-203-1963-00014","19630529","","03","폐업","02","폐업","20061017","","","","051","8.40","618813","부산광역시 강서구 명지동 1-432번지","","","명지이용원","19990223000000","I","2018-08-31 23:59:59.0","일반미용업","376031.454527427","181168.105636706","일반미용업","0","0","0","","0","","0","0","0","N","1","","","","","","","","","","N",
"4161","이용업","05_19_01_P","3360000","3360000-203-1963-00115","19630525","","03","폐업","02","폐업","20141028","","","","051 9729161","14.50","618803","부산광역시 강서구 대저1동 450-1번지","","","낙동","20100324094723","I","2018-08-31 23:59:59.0","일반이용업","380280.039233179","192711.247238537","일반이용업","0","0","0","0","0","0","0","0","0","N","4","","","","","0","","","0","0","N",
