"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"216","의료법인","01_01_08_P","6260000","201562600001000006","20151231","","01","영업/정상","BBBB","","","","","","0515408384","","","부산광역시 북구 화명동  2271번지 4호 하이페리온타워","부산광역시 북구 화명대로 15-0, 하이페리온타워층 (화명동,하이페리온타워)","","의료법인 신생의료재단","20211224000000","U","2021-12-26 02:40:00.0","의료법인","382891.824509063","194757.00844539","","0","0","0","0","","","","","","0","0","","","0","",
"217","의료법인","01_01_08_P","6260000","201162600001000006","20110603","","01","영업/정상","BBBB","","","","","","0517827400","","","부산광역시 해운대구 재송동  179번지 82호","부산광역시 해운대구 해운대로61번길 47-0 (재송동)","","의료법인 에벤에셀의료재단","20211101000000","U","2021-11-03 02:40:00.0","의료법인","393387.198857888","190362.943806583","","0","0","51","0","","","","","","0","0","","","0","",
"218","의료법인","01_01_08_P","6260000","200762600001000006","20070911","","01","영업/정상","BBBB","","","","","","0515448899","","","부산광역시 해운대구 반송동  696번지 1호 로뎀요양병원","부산광역시 해운대구 아랫반송로1번길 27-3, 로뎀요양병원층 (반송동,로뎀요양병원)","","의료법인 로뎀의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","395392.269482646","194055.519969808","","","","","0","","","","","","0","0","","","0","",
"219","의료법인","01_01_08_P","6260000","201062600001000005","20101220","","01","영업/정상","BBBB","","","","","","0517468773","","","부산광역시 해운대구 우동  627번지 1호 하버타운","부산광역시 해운대구 해운대해변로 257-0, 하버타운층 (우동,하버타운)","","의료법인 제세의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","396697.860724865","186636.589265073","","","","","0","","","","","","0","0","","","0","",
"220","의료법인","01_01_08_P","6260000","200862600001000006","20081112","","01","영업/정상","BBBB","","","","","","0517847297","","","부산광역시 해운대구 재송동  933번지 2호 재송동병원","부산광역시 해운대구 해운대로76번길 12-0, 재송동병원층 (재송동,재송동병원)","","의료법인 화인의료재단","20211217000000","U","2021-12-19 02:40:00.0","의료법인","392965.579341286","190018.758210551","","0","0","245","0","","","","","","0","0","","","0","",
"221","의료법인","01_01_08_P","6260000","200062600001000004","20000726","","01","영업/정상","BBBB","","","","","","0517805566","","","부산광역시 해운대구 우동  930번지 39호","부산광역시 해운대구 해운대로469번가길 75-0 (우동)","","의료법인 인본의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","395618.13680400000","187845.66788700000","","","","","0","","","","","","0","0","","","0","",
"222","의료법인","01_01_08_P","6260000","200562600001000002","20050120","","01","영업/정상","BBBB","","","","","","07087899031","","","부산광역시 해운대구 좌동  1479번지 1호 웅신시네아트","부산광역시 해운대구 해운대로 802-0, 웅신시네아트층 (좌동,웅신시네아트)","","의료법인 새생명의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","398237.363461482","187720.511056894","","","","","0","","","","","","0","0","","","0","",
"223","의료법인","01_01_08_P","6260000","200062600001000005","20000726","","01","영업/정상","BBBB","","","","","","0512638891","","","부산광역시 사하구 장림동  966번지 1호 부산정신병원","부산광역시 사하구 하신중앙로3번나길 10-0, 부산정신병원층 (장림동,부산정신병원)","","의료법인 벧엘의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","378900.272498364","177054.963423796","","","","","0","","","","","","0","0","","","0","",
"224","의료법인","01_01_08_P","6260000","200862600001000007","20080402","","01","영업/정상","BBBB","","","","","","0512028899","","","부산광역시 사하구 하단동  566번지 3호","부산광역시 사하구 동매로44번길 4-0 (하단동)","","의료법인 신암의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","378918.152215524","179907.050621019","","","","","0","","","","","","0","0","","","0","",
"225","의료법인","01_01_08_P","6260000","200962600001000003","20090420","","01","영업/정상","BBBB","","","","","","0512656558","","","부산광역시 사하구 다대동  308번지 2호 일영빌딩","부산광역시 사하구 다대로 485-0, 일영빌딩층 (다대동,일영빌딩)","","의료법인 현대의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","380191.099082637","175359.769070119","","","","","0","","","","","","0","0","","","0","",
"226","의료법인","01_01_08_P","6260000","200962600001000004","20091109","","01","영업/정상","BBBB","","","","","","0519970001","","","부산광역시 사하구 장림동  831번지 1호 무궁화빌딩","부산광역시 사하구 하신중앙로 7-0, 무궁화빌딩층 (장림동,무궁화빌딩)","","의료법인 호산나의료재단","20210715000000","U","2021-07-17 02:40:00.0","의료법인","379075.879760915","177393.099628498","","0","0","0","0","","","","","","0","0","","","0","",
"227","의료법인","01_01_08_P","6260000","201162600001000007","20110808","","01","영업/정상","BBBB","","","","","","0512087500","","","부산광역시 사하구 감천동  400번지 1호 한우리요양병원","부산광역시 사하구 원양로 400-0, 한우리요양병원층 (감천동,한우리요양병원)","","의료법인 한우리의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","382846.800667407","178203.153621507","","","","","0","","","","","","0","0","","","0","",
"228","의료법인","01_01_08_P","6260000","201262600001000004","20120129","","01","영업/정상","BBBB","","","","","","0512930013","","","부산광역시 사하구 감천동  20번지 3호","부산광역시 사하구 옥천로 38-0 (감천동)","","의료법인 진연의료재단","20220425000000","U","2022-04-27 02:40:00.0","의료법인","383012.36675200000","178947.96009800000","","0","0","186","0","","","","","","0","0","","","0","",
"229","의료법인","01_01_08_P","6260000","201262600001000005","20120928","","01","영업/정상","BBBB","","","","","","0519877900","","","부산광역시 사하구 신평동  667번지 0호","부산광역시 사하구 비봉로 80-0 (신평동)","","의료법인 교통문회의료재단","20220428000000","U","2022-04-30 02:40:00.0","의료법인","378931.71507301","179530.634932149","","0","0","0","0","","","","","","0","0","","","0","",
"230","의료법인","01_01_08_P","6260000","201362600001000006","20131016","","01","영업/정상","BBBB","","","","","","0512207000","","","부산광역시 사하구 괴정동  571번지 4호","부산광역시 사하구 낙동대로 305-0 (괴정동)","","의료법인 마루의료재단","20210830000000","U","2021-09-01 02:40:00.0","의료법인","380793.255630055","179609.289728194","","0","0","0","0","","","","","","0","0","","","0","",
"231","의료법인","01_01_08_P","6260000","201462600001000005","20141211","","01","영업/정상","BBBB","","","","","","0517143533","","","부산광역시 사하구 구평동  41번지 26호","부산광역시 사하구 사하로 21-0 (구평동)","","의료법인 인주의료재단","20210720000000","U","2021-07-22 02:40:00.0","의료법인","381584.15455500000","178412.77773400000","","0","0","0","0","","","","","","0","0","","","0","",
"232","의료법인","01_01_08_P","6260000","201562600001000007","20150910","","01","영업/정상","BBBB","","","","","","0512640100","","","부산광역시 사하구 장림동  41번지 0호","부산광역시 사하구 다대로277번길 31-0 (장림동)","","의료법인 다평의료재단","20210927000000","U","2021-09-29 02:40:00.0","의료법인","380500.05392200000","177415.46800900000","","0","0","154","0","","","","","","0","0","","","0","",
"233","의료법인","01_01_08_P","6260000","200062600001000006","20000619","","01","영업/정상","BBBB","","","","","","0515806977","","","부산광역시 금정구 부곡동  301번지 30호 삼세한방병원","부산광역시 금정구 중앙대로 1580-0, 삼세한방병원층 (부곡동,삼세한방병원)","","의료법인 삼세의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390152.831100054","193814.343470539","","","","","0","","","","","","0","0","","","0","",
"234","의료법인","01_01_08_P","6260000","200062600001000007","20000726","","01","영업/정상","BBBB","","","","","","0515832895","","","부산광역시 금정구 장전동  502번지 19호","부산광역시 금정구 금샘로 56-0 (장전동)","","의료법인 영파의료재단","20220407000000","U","2022-04-09 02:40:00.0","의료법인","389100.41373600000","194695.87574600000","","0","0","352","0","","","","","","0","0","","","0","",
"235","의료법인","01_01_08_P","6260000","200062600001000008","20000726","","01","영업/정상","BBBB","","","","","","0515142407","","","부산광역시 금정구 부곡동  395번지 7호 애플타워","부산광역시 금정구 부곡로 36-0, 애플타워층 (부곡동,애플타워)","","의료법인 청림의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390065.219940669","193173.682616856","","","","","0","","","","","","0","0","","","0","",
"236","의료법인","01_01_08_P","6260000","201162600001000008","20110310","","01","영업/정상","BBBB","","","","","","0515169898","","","부산광역시 금정구 남산동  35번지 16호 관자재요양병원","부산광역시 금정구 금단로 140-2, 관자재요양병원층 (남산동,관자재요양병원)","","의료법인 좋은사람들 의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390463.295332623","197814.103008063","","","","","0","","","","","","0","0","","","0","",
"237","의료법인","01_01_08_P","6260000","201262600001000006","20120125","","01","영업/정상","BBBB","","","","","","0519310119","","","부산광역시 금정구 청룡동  39번지 14호 금샘요양병원","부산광역시 금정구 남산냇길 111-0, 금샘요양병원층 (청룡동,금샘요양병원)","","의료법인 천지의료재단","20210705000000","U","2021-07-14 02:40:00.0","의료법인","389932.693813134","199499.913026735","","","","","0","","","","","","0","0","","","0","",
"238","의료법인","01_01_08_P","6260000","201362600001000007","20130521","","01","영업/정상","BBBB","","","","","","0515178211","","","부산광역시 금정구 구서동  194번지 5호 행림병원","부산광역시 금정구 중앙대로 1905-0, 행림병원층 (구서동,행림병원)","","의료법인 나눔의료재단","20210623000000","U","2021-07-14 02:40:00.0","의료법인","390232.133545124","197020.850422036","","","","","0","","","","","","0","0","","","0","",
"239","의료법인","01_01_08_P","6260000","200762600001000011","20070305","","01","영업/정상","BBBB","","","","","","","","","부산광역시 사하구 감천동  20번지 3호","부산광역시 사하구 옥천로 38-0 (감천동)","","의료법인 현인의료재단","20220517000000","I","2022-05-19 00:22:31.0","의료법인","383012.36675200000","178947.96009800000","","0","0","0","0","","","","","","0","0","","","0","",
